Fecha;Hora;PM10;PM25;SO2;NO2;NO;CO;O3;dd;vv;HR;LL;PRB;TMP
14/06/2015;12:00:00;12;4;2;4;2;0.08;80;325;0.3;45.6;0;938;18
14/06/2015;13:00:00;11;13;2;3;2;0.06;86;348;0.2;40.7;0;938;19.3
14/06/2015;14:00:00;13;11;2;2;2;0.08;87;291;0.2;36.6;0;938;20.6
14/06/2015;15:00:00;11;9;2;3;2;0.07;88;275;0.7;37.3;0;938;20
14/06/2015;16:00:00;11;7;2;2;2;0.09;87;268;0.4;34.2;0;937;21.6
14/06/2015;17:00:00;11;8;2;2;2;0.08;87;269;0.8;32.8;0;937;22.2
14/06/2015;18:00:00;8;7;2;2;2;0.09;87;295;1;32.7;0;937;22.5
14/06/2015;19:00:00;9;5;2;4;2;0.09;81;288;0.8;35.6;0;936;21.8
14/06/2015;20:00:00;10;7;2;5;2;0.08;77;297;1.5;44.5;0;937;20.2
14/06/2015;21:00:00;10;8;2;7;2;0.08;70;284;0.9;58.9;0;938;17.9
14/06/2015;22:00:00;16;8;2;7;2;0.07;67;296;1;69.7;6.35;939;16.2
14/06/2015;23:00:00;10;10;2;8;2;0.08;55;287;0.1;95.4;0.35;939;13.5
14/06/2015;0:00:00;6;12;2;4;2;0.11;56;278;0;99.7;0.35;940;13.4
15/06/2015;1:00:00;5;9;2;2;2;0.1;53;295;0;100;0;940;13.4
15/06/2015;2:00:00;4;8;2;2;2;0.12;53;199;0;100;0;940;13.3
15/06/2015;3:00:00;2;7;2;2;2;0.09;63;76;0;97;0.35;940;13.3
15/06/2015;4:00:00;6;3;2;2;2;0.11;55;98;0;100;0;939;13.2
15/06/2015;5:00:00;5;2;2;2;2;0.1;52;96;0;100;2.83;939;13.1
15/06/2015;6:00:00;4;3;2;2;2;0.09;53;114;0;100;1.41;939;12.7
15/06/2015;7:00:00;9;6;2;7;2;0.11;45;85;0;100;0;939;12.6
15/06/2015;8:00:00;10;8;2;24;2;0.13;28;110;0;100;0;940;12.8
15/06/2015;9:00:00;10;7;2;16;2;0.11;41;111;0;99.7;0;940;13.6
15/06/2015;10:00:00;11;8;2;10;2;0.12;59;90;0;78.2;0;940;15.6
15/06/2015;11:00:00;4;0;2;3;2;0.08;81;65;0;59.5;0;940;17.6
15/06/2015;12:00:00;5;2;2;8;2;0.1;84;291;0.1;56.4;0;941;18.6
15/06/2015;13:00:00;22;3;2;6;2;0.08;93;304;0;47.7;0;941;20.7
15/06/2015;14:00:00;9;7;2;14;2;0.13;75;300;0.8;71;3.53;941;16.1
15/06/2015;15:00:00;9;6;2;15;3;0.14;75;299;0.4;69.6;0.35;941;16.5
15/06/2015;16:00:00;9;9;2;4;2;0.13;87;288;1.6;58.4;0;941;18.7
15/06/2015;17:00:00;10;10;2;4;2;0.09;87;290;1.6;57.4;0;941;19.2
15/06/2015;18:00:00;12;7;2;5;2;0.12;97;293;1.1;44.7;0;940;20.1
15/06/2015;19:00:00;10;5;2;7;2;0.12;100;298;0.6;41.7;0;940;21.1
15/06/2015;20:00:00;4;3;2;7;2;0.09;97;292;1.2;44.3;0;940;20.3
15/06/2015;21:00:00;5;2;2;10;2;0.11;96;287;0.4;41.7;0;941;20
15/06/2015;22:00:00;10;4;2;11;2;0.13;92;276;0;42.4;0;942;19.6
15/06/2015;23:00:00;11;0;2;13;2;0.09;82;224;0;46.9;0;943;18.5
15/06/2015;0:00:00;8;6;2;8;2;0.13;83;46;0.5;57.5;1.76;944;17.2
16/06/2015;1:00:00;11;9;2;5;2;0.11;73;205;0;83.2;0.35;944;14.6
16/06/2015;2:00:00;11;10;2;5;2;0.13;60;27;0;85.8;0;944;14.7
16/06/2015;3:00:00;7;9;2;7;2;0.1;49;23;0;92.1;0;944;14.3
16/06/2015;4:00:00;4;10;2;7;2;0.14;46;5;0;91.1;0;944;14.3
16/06/2015;5:00:00;7;10;2;8;2;0.11;32;30;0;100;0;944;13.8
16/06/2015;6:00:00;10;8;2;6;2;0.09;31;289;0;100;0.35;944;13.4
16/06/2015;7:00:00;21;8;2;8;2;0.11;28;307;0.1;100;0;945;13
16/06/2015;8:00:00;9;9;2;16;5;0.14;20;294;0;98.9;0;945;13.3
16/06/2015;9:00:00;24;11;2;25;10;0.15;25;290;0;85.5;0;946;14.8
16/06/2015;10:00:00;22;14;2;17;4;0.14;38;123;0;67.3;0;946;17.4
16/06/2015;11:00:00;14;9;2;10;2;0.09;64;43;0.1;55;0;946;19.2
16/06/2015;12:00:00;10;7;2;8;2;0.1;79;73;0.1;47.5;0;946;20.6
16/06/2015;13:00:00;7;5;2;4;2;0.08;90;70;0;43.9;0;946;21.2
16/06/2015;14:00:00;10;7;2;6;2;0.09;94;26;0;39.3;0;946;23.1
16/06/2015;15:00:00;12;9;2;7;2;0.09;100;355;0.3;34.6;0;945;24.4
16/06/2015;16:00:00;11;9;2;6;2;0.14;106;182;0;32.3;0;945;25.6
16/06/2015;17:00:00;10;5;2;5;2;0.16;116;69;0.1;30.7;0;944;26.1
16/06/2015;18:00:00;10;6;2;5;2;0.16;123;111;0;29.2;0;944;26.1
16/06/2015;19:00:00;10;8;2;8;2;0.22;124;39;0.1;26.6;0;943;26.7
16/06/2015;20:00:00;11;7;2;5;2;0.17;129;115;0;25.8;0;943;27.2
16/06/2015;21:00:00;12;6;2;10;2;0.09;121;32;0;26.1;0;944;27.1
16/06/2015;22:00:00;13;14;2;28;2;0.13;102;25;0;27.3;0;944;25.8
16/06/2015;23:00:00;13;13;2;38;2;0.14;76;289;0;33;0;945;23.9
16/06/2015;0:00:00;17;14;2;31;2;0.11;70;274;0;37.5;0;945;22.4
17/06/2015;1:00:00;17;18;2;14;2;0.09;70;292;0;42.3;0;946;21.1
17/06/2015;2:00:00;17;8;2;12;2;0.12;66;42;0;47.8;0;946;20.2
17/06/2015;3:00:00;18;8;2;21;2;0.08;43;115;0;57.9;0;946;18
17/06/2015;4:00:00;21;15;2;18;2;0.1;39;83;0;62;0;946;16.9
17/06/2015;5:00:00;17;11;2;19;2;0.1;32;203;0;64.1;0;946;16.4
17/06/2015;6:00:00;20;11;2;16;3;0.1;31;295;0;64.9;0;946;15.9
17/06/2015;7:00:00;17;13;2;20;2;0.08;25;317;0;67.8;0;946;15.3
17/06/2015;8:00:00;24;12;2;34;16;0.13;9;179;0;65.6;0;946;16.8
17/06/2015;9:00:00;29;12;2;34;19;0.16;19;155;0;58.3;0;946;18.7
17/06/2015;10:00:00;23;14;3;17;5;0.14;39;119;0;55.5;0;946;19.3
17/06/2015;11:00:00;23;12;2;10;2;0.13;58;143;0;51;0;946;21.2
17/06/2015;12:00:00;0;0;0;0;0;0;0;119;0.2;44.9;0;945;23.3
17/06/2015;13:00:00;0;0;0;0;0;0;0;120;0.3;40.2;0;945;24.9
17/06/2015;14:00:00;15;8;0;0;0;0;0;156;0.2;33.7;0;945;26.5
17/06/2015;15:00:00;9;6;2;3;2;0.22;107;114;0.2;30.2;0;944;27.4
17/06/2015;16:00:00;16;6;2;9;2;0.26;111;62;0.9;20.7;0;944;27.9
17/06/2015;17:00:00;12;8;2;8;2;0.43;122;47;0.9;17.9;0;943;28.5
17/06/2015;18:00:00;16;9;2;7;2;0.48;121;48;1;17.2;0;942;28.7
17/06/2015;19:00:00;18;8;2;6;2;0.41;116;95;0.9;21.4;0;942;28.9
17/06/2015;20:00:00;19;9;2;5;2;0.39;114;94;1.1;24.3;0;942;28.6
17/06/2015;21:00:00;31;8;2;7;2;0.34;109;118;0.2;27.2;0;942;28.4
17/06/2015;22:00:00;21;8;2;10;2;0.19;96;109;0.1;32.3;0;942;26.4
17/06/2015;23:00:00;21;11;2;19;2;0.13;71;111;0.1;40.3;0;943;23.6
17/06/2015;0:00:00;34;21;2;14;2;0.13;66;131;0;45;0;944;21.7
18/06/2015;1:00:00;20;14;2;11;2;0.14;65;116;0;46.5;0;944;20.9
18/06/2015;2:00:00;17;10;2;13;2;0.16;60;137;0;52.2;0;945;19.4
18/06/2015;3:00:00;11;10;2;7;2;0.12;71;119;0;48.4;0;945;19.1
18/06/2015;4:00:00;18;14;2;3;2;0.12;76;107;0.3;48.3;0;945;18.3
18/06/2015;5:00:00;18;19;2;5;2;0.12;68;116;0;53.9;0;945;16.8
18/06/2015;6:00:00;16;12;2;6;2;0.1;64;119;0;58.8;0;945;15.7
18/06/2015;7:00:00;16;10;2;9;2;0.13;58;132;0;61.7;0;945;15
18/06/2015;8:00:00;10;9;2;13;2;0.15;54;113;0;59.8;0;945;15.8
18/06/2015;9:00:00;18;11;2;15;2;0.12;57;125;0.1;55.8;0;945;17.5
18/06/2015;10:00:00;26;6;2;11;2;0.09;68;114;0.3;51.7;0;945;18.8
18/06/2015;11:00:00;28;16;2;7;2;0.1;81;116;0.6;49.3;0;945;21.3
18/06/2015;12:00:00;23;12;2;4;2;0.13;93;111;0.2;44.9;0;945;23.6
18/06/2015;13:00:00;13;9;2;4;2;0.14;100;93;0.3;40.3;0;945;25.2
18/06/2015;14:00:00;22;8;2;3;2;0.18;111;88;0.1;34.6;0;944;27.9
18/06/2015;15:00:00;22;8;2;2;2;0.17;116;176;0.2;31.3;0;944;29.6
18/06/2015;16:00:00;17;8;2;4;2;0.25;119;94;0.1;30;0;943;30.6
18/06/2015;17:00:00;23;8;2;2;2;0.49;123;108;0;25.9;0;942;31.7
18/06/2015;18:00:00;14;6;2;3;2;0.54;122;75;0.3;23.3;0;942;31.9
18/06/2015;19:00:00;14;8;2;2;2;0.62;125;138;0;22.6;0;941;32.3
18/06/2015;20:00:00;13;9;2;5;2;0.62;127;76;0.3;22.6;0;941;31.7
18/06/2015;21:00:00;18;14;2;5;2;0.62;130;114;0;23.7;0;941;31.4
18/06/2015;22:00:00;23;16;2;14;2;0.21;123;67;0;24.9;0;941;30
18/06/2015;23:00:00;15;13;2;79;3;0.26;50;359;0;30.1;0;942;27.2
18/06/2015;0:00:00;29;21;2;87;3;0.33;31;26;0;34.2;0;942;25.4
19/06/2015;1:00:00;29;18;2;39;2;0.31;59;298;0;38.2;0;942;23.4
19/06/2015;2:00:00;23;16;2;37;2;0.22;51;105;0.1;42.9;0;942;21.9
19/06/2015;3:00:00;27;16;2;28;2;0.19;45;112;0;50.8;0;942;20.2
19/06/2015;4:00:00;23;10;2;30;2;0.18;33;111;0;51.1;0;942;19.2
19/06/2015;5:00:00;27;11;2;29;2;0.19;30;158;0;52.7;0;943;18.7
19/06/2015;6:00:00;25;18;2;29;2;0.16;29;27;0;52.3;0;943;17.7
19/06/2015;7:00:00;22;12;2;36;2;0.18;23;185;0;52.9;0;943;17.1
19/06/2015;8:00:00;21;12;3;57;40;0.28;8;178;0;52.9;0;943;18.5
19/06/2015;9:00:00;32;12;3;63;49;0.29;11;289;0;47;0;943;21.2
19/06/2015;10:00:00;46;14;2;32;10;0.21;44;101;0;41.6;0;943;22.7
19/06/2015;11:00:00;20;13;2;8;2;0.18;71;130;0.1;37.4;0;943;24.1
19/06/2015;12:00:00;24;12;2;4;2;0.19;94;157;0;34.5;0;943;26.2
19/06/2015;13:00:00;19;9;2;3;2;0.4;112;114;0.3;32.1;0;943;28.2
19/06/2015;14:00:00;18;5;2;2;2;0.43;120;111;0.3;25.9;0;942;30.3
19/06/2015;15:00:00;17;6;2;3;2;0.67;122;128;0.3;19.7;0;942;32.2
19/06/2015;16:00:00;11;11;2;2;2;0.66;132;112;0;21;0;941;33.5
19/06/2015;17:00:00;18;9;2;4;2;0.67;132;132;0;18.4;0;940;34.5
19/06/2015;18:00:00;13;9;2;3;2;0.79;133;104;0.2;17;0;939;34.6
19/06/2015;19:00:00;12;10;2;8;2;0.79;130;51;0.3;15.4;0;939;34.9
19/06/2015;20:00:00;12;15;2;10;2;0.77;133;288;0;14.2;0;939;34.5
19/06/2015;21:00:00;20;9;2;10;2;0.71;129;181;0;15.8;0;939;34.3
19/06/2015;22:00:00;15;8;2;57;6;0.35;88;198;0;16.9;0;939;32.4
19/06/2015;23:00:00;18;9;2;45;3;0.24;53;23;0.4;24.8;0;940;30.3
19/06/2015;0:00:00;12;13;2;16;2;0.21;56;27;0.2;28.8;0;941;28.2
20/06/2015;1:00:00;12;13;2;18;2;0.2;57;87;0.2;29;0;941;27.1
20/06/2015;2:00:00;12;9;2;19;2;0.21;53;130;0;33.4;0;942;25.6
20/06/2015;3:00:00;17;6;2;20;2;0.2;40;114;0;41;0;942;23.6
20/06/2015;4:00:00;17;7;2;12;2;0.16;49;54;0;40.7;0;942;22.8
20/06/2015;5:00:00;18;8;2;9;2;0.21;51;136;0;44.3;0;942;20.9
20/06/2015;6:00:00;7;6;2;11;2;0.16;50;132;0;43;0;942;19.7
20/06/2015;7:00:00;7;7;3;13;2;0.23;43;115;0;47.8;0;942;18.3
20/06/2015;8:00:00;10;10;3;17;2;0.25;39;135;0;43.8;0;943;19.2
20/06/2015;9:00:00;17;6;5;12;2;0.26;51;112;0;37.4;0;943;21.1
20/06/2015;10:00:00;17;4;2;6;2;0.13;69;110;0;32.5;0;943;22.2
20/06/2015;11:00:00;18;7;2;3;2;0.14;81;128;0.1;30.3;0;943;24.5
20/06/2015;12:00:00;7;7;2;3;2;0.18;93;128;0.1;29.2;0;943;27.1
20/06/2015;13:00:00;10;6;2;3;2;0.24;102;132;0.2;29.3;0;942;29.5
20/06/2015;14:00:00;23;6;2;4;2;0.4;112;145;0.1;23.1;0;942;32
20/06/2015;15:00:00;14;7;2;2;2;0.63;114;76;0;18.3;0;941;33.9
20/06/2015;16:00:00;13;9;2;3;2;0.63;121;237;0.1;17.3;0;940;34.8
20/06/2015;17:00:00;9;5;2;3;2;0.78;118;311;0.2;14.6;0;940;35.2
20/06/2015;18:00:00;7;4;2;3;2;0.69;118;267;0.2;13.2;0;939;35.4
20/06/2015;19:00:00;9;6;2;5;2;0.75;121;5;0.2;11.8;0;939;35.7
20/06/2015;20:00:00;7;5;2;9;2;0.83;122;182;0.3;12.3;0;939;35.7
20/06/2015;21:00:00;7;4;2;15;2;0.62;122;44;0.2;11.1;0;939;35.1
20/06/2015;22:00:00;10;5;2;58;4;0.36;80;44;0;11.8;0;939;33.4
20/06/2015;23:00:00;11;7;2;110;9;0.24;33;62;0;16.5;0;940;29.7
20/06/2015;0:00:00;20;17;2;124;26;0.29;11;51;0;19.9;0;941;27.7
21/06/2015;1:00:00;26;18;2;107;10;0.35;14;47;0;22;0;941;25.9
21/06/2015;2:00:00;21;14;2;66;4;0.25;31;307;0;29.9;0;941;23.7
21/06/2015;3:00:00;36;10;2;36;2;0.19;37;115;0;39;0;941;21.2
21/06/2015;4:00:00;22;9;2;44;2;0.27;27;130;0.1;40.4;0;941;20.4
21/06/2015;5:00:00;28;10;2;13;2;0.19;52;132;0.1;43.6;0;941;19.4
21/06/2015;6:00:00;23;11;2;8;2;0.16;54;121;0;48.8;0;942;19.1
21/06/2015;7:00:00;18;7;2;12;2;0.16;45;131;0;53.5;0;942;17.4
21/06/2015;8:00:00;25;4;2;13;2;0.23;41;129;0;57;0;942;17.9
21/06/2015;9:00:00;31;6;2;7;2;0.21;53;113;0.3;54.9;0;942;20.4
21/06/2015;10:00:00;23;11;2;5;2;0.19;70;108;0.2;47.7;0;943;23.1
21/06/2015;11:00:00;26;13;2;2;2;0.2;89;103;0.4;45.1;0;942;25.2
21/06/2015;12:00:00;24;12;2;2;2;0.35;96;113;0.1;40.1;0;942;28.1
21/06/2015;13:00:00;20;11;2;2;2;0.49;103;116;0.1;34.5;0;942;30.6
21/06/2015;14:00:00;24;15;2;2;2;0.6;114;96;0.1;26.6;0;941;33.3
21/06/2015;15:00:00;20;10;2;5;2;0.66;125;335;0.1;20.1;0;940;35.4
21/06/2015;16:00:00;21;9;2;2;2;0.79;130;313;0.8;16.7;0;940;36.1
21/06/2015;17:00:00;11;8;2;4;2;0.88;132;296;1.5;15.3;0;939;36.7
21/06/2015;18:00:00;17;8;2;5;2;0.87;132;317;1;15.1;0;939;36.9
21/06/2015;19:00:00;16;18;2;4;2;0.8;133;287;1.3;16.1;0;938;36.8
21/06/2015;20:00:00;18;8;2;7;2;0.86;132;299;0.6;16.2;0;938;36.6
21/06/2015;21:00:00;17;13;2;11;2;0.92;129;291;0.1;16.8;0;938;35.9
21/06/2015;22:00:00;25;14;2;29;2;0.65;104;294;0;20.3;0;939;33.4
21/06/2015;23:00:00;30;19;2;33;2;0.67;88;293;0;23;0;939;31.3
21/06/2015;0:00:00;33;21;2;14;2;0.24;107;297;0.1;25.7;0;940;30.3
22/06/2015;1:00:00;33;19;2;2;2;0.34;128;254;2.5;24.3;0;940;31.3
22/06/2015;2:00:00;47;8;2;2;2;0.2;122;266;0.9;24.6;0;940;30.7
22/06/2015;3:00:00;16;9;2;2;2;0.18;116;287;0;29.2;0;940;29.4
22/06/2015;4:00:00;20;10;2;2;2;0.2;111;305;0.2;31.7;0;940;28.6
22/06/2015;5:00:00;12;17;2;2;2;0.16;96;22;0;37.5;0;940;26.9
22/06/2015;6:00:00;13;12;2;5;2;0.22;85;293;0;42.7;0;940;25.6
22/06/2015;7:00:00;19;11;2;11;2;0.2;72;321;0;45.5;0;940;24.7
22/06/2015;8:00:00;27;12;2;37;7;0.38;43;309;0;46.7;0;940;24.2
22/06/2015;9:00:00;23;21;3;84;41;0.4;11;26;0;43.2;0;941;26.2
22/06/2015;10:00:00;36;24;2;44;10;0.61;60;289;0;37.5;0;941;27.8
22/06/2015;11:00:00;45;22;2;25;3;0.63;87;329;0.4;31.8;0;941;29.6
22/06/2015;12:00:00;32;7;2;16;2;0.58;102;323;1;27.8;0;940;31
22/06/2015;13:00:00;25;15;2;12;2;0.7;110;332;0.3;25.4;0;940;32.3
22/06/2015;14:00:00;19;11;2;7;2;0.66;115;271;0.9;22.9;0;939;33.5
22/06/2015;15:00:00;16;15;2;9;2;0.81;116;248;0.5;21.3;0;939;34.4
22/06/2015;16:00:00;15;8;2;5;2;0.81;119;247;0.6;20.1;0;938;35
22/06/2015;17:00:00;18;8;2;4;2;0.89;121;250;0.7;19.3;0;937;35.3
22/06/2015;18:00:00;19;17;2;5;2;0.81;122;271;1.6;20;0;937;34.5
22/06/2015;19:00:00;23;10;2;11;2;0.94;117;294;1.5;21.9;0;936;34.2
22/06/2015;20:00:00;32;13;2;9;2;0.71;120;273;1.4;20.8;0;936;33.9
22/06/2015;21:00:00;27;15;2;13;2;0.78;116;300;1.7;24.8;0;936;32.9
22/06/2015;22:00:00;32;16;2;12;2;0.65;107;298;0.6;28.5;0;937;31.1
22/06/2015;23:00:00;38;21;2;12;2;0.43;104;293;0.3;29.3;0;937;29.5
22/06/2015;0:00:00;36;13;2;13;2;0.51;95;287;0.1;28.6;0;938;28.1
23/06/2015;1:00:00;28;18;2;5;2;0.23;96;288;0;30.2;0;938;26.7
23/06/2015;2:00:00;27;19;2;4;2;0.26;92;286;0;34.1;0;938;25.7
23/06/2015;3:00:00;34;21;2;2;2;0.21;92;279;0.2;37.7;0;938;24.8
23/06/2015;4:00:00;32;10;2;2;2;0.32;98;294;0.5;38.7;0;938;24.2
23/06/2015;5:00:00;24;15;2;2;2;0.23;96;307;0.4;42.5;0;938;23.1
23/06/2015;6:00:00;19;16;2;2;2;0.26;90;292;0.2;47.4;0;938;22.1
23/06/2015;7:00:00;26;17;2;3;2;0.33;89;293;0.6;47.9;0;938;21.6
23/06/2015;8:00:00;33;17;2;8;2;0.19;83;284;1.1;47.7;0;938;21.2
23/06/2015;9:00:00;24;14;2;13;2;0.24;79;300;1.3;45.9;0;938;21.8
23/06/2015;10:00:00;26;22;2;13;2;0.23;84;298;1.9;41.4;0;938;22.6
23/06/2015;11:00:00;21;11;2;11;2;0.27;92;295;1.8;37.4;0;939;23.7
23/06/2015;12:00:00;24;8;2;12;2;0.63;99;295;1.3;32.5;0;938;25.9
23/06/2015;13:00:00;24;15;2;12;2;0.74;105;294;0.8;28.4;0;938;27.8
23/06/2015;14:00:00;19;8;2;12;2;0.68;107;310;1.3;24.8;0;938;29.3
23/06/2015;15:00:00;16;11;2;13;2;0.95;108;308;1.4;21.5;0;937;30.8
23/06/2015;16:00:00;18;12;2;10;2;1.12;114;309;2.4;19.7;0;937;31.1
23/06/2015;17:00:00;19;12;2;6;2;1;119;307;2.4;20.1;0;936;31.2
23/06/2015;18:00:00;16;12;2;7;2;1.06;120;293;2.7;17.9;0;936;31.2
23/06/2015;19:00:00;15;10;2;8;2;0.99;120;294;2.3;19.4;0;936;31.2
23/06/2015;20:00:00;17;10;2;10;2;1.01;118;292;2.3;25.6;0;936;30.7
23/06/2015;21:00:00;26;12;2;11;2;0.81;114;293;1.7;29.6;0;937;29.7
23/06/2015;22:00:00;32;15;2;9;2;0.46;115;82;3.5;45.5;4.24;938;24.5
23/06/2015;23:00:00;2;0;5;9;2;0.94;75;212;0.2;67.1;1.41;939;20.5
23/06/2015;0:00:00;0;0;2;28;2;0.35;55;110;0;74.4;0;940;20.5
24/06/2015;1:00:00;16;0;2;26;2;0.22;49;355;0;70.1;0;940;20.8
24/06/2015;2:00:00;6;0;2;21;2;0.18;54;19;0;64.7;0;941;21.4
24/06/2015;3:00:00;21;6;2;13;2;0.09;68;3;0;58.7;0;941;20.8
24/06/2015;4:00:00;20;3;2;4;2;0.09;88;286;0;54.4;0;940;20.4
24/06/2015;5:00:00;13;6;2;4;2;0.08;87;292;0;57;0;940;19.8
24/06/2015;6:00:00;15;8;2;6;2;0.06;78;278;0;61.1;0;940;19.1
24/06/2015;7:00:00;14;10;2;19;2;0.07;55;180;0;63.9;0;941;18.2
24/06/2015;8:00:00;11;10;2;28;3;0.08;43;297;0;64.4;0;941;18.2
24/06/2015;9:00:00;33;11;2;34;4;0.08;49;295;0;54.4;0;942;20.2
24/06/2015;10:00:00;26;9;2;16;2;0.06;77;121;0;52.8;0;942;22
24/06/2015;11:00:00;14;8;3;13;2;0.05;76;135;0;54.5;0;942;23.3
24/06/2015;12:00:00;21;6;3;10;2;0.1;90;88;0;49.7;0;942;25.4
24/06/2015;13:00:00;25;5;2;5;2;0.06;118;101;0;37.7;0;942;27.6
24/06/2015;14:00:00;8;9;2;6;2;0.12;131;133;0;34.5;0;942;29.1
24/06/2015;15:00:00;17;8;2;8;2;0.17;134;290;0.1;29.7;0;941;30.9
24/06/2015;16:00:00;18;5;2;7;2;0.27;134;13;0.1;27.9;0;941;30.5
24/06/2015;17:00:00;16;14;2;5;2;0.23;133;184;0;25.6;0;940;31.6
24/06/2015;18:00:00;16;21;2;7;2;0.23;129;34;0;25.7;0;940;31.3
24/06/2015;19:00:00;23;10;2;7;2;0.16;121;272;0.7;24.3;0;940;32.5
24/06/2015;20:00:00;26;10;2;11;2;0.14;113;309;0.6;23.4;0;940;31.9
24/06/2015;21:00:00;19;10;2;16;2;0.1;106;308;0.6;23.8;0;940;31.4
24/06/2015;22:00:00;20;9;2;20;2;0.05;97;317;0.2;23.9;0;941;30.3
24/06/2015;23:00:00;20;14;2;20;2;0.06;89;279;0;26.3;0;942;28.2
24/06/2015;0:00:00;19;18;2;20;2;0.08;81;313;0;28.8;0;943;26.4
25/06/2015;1:00:00;23;20;2;13;2;0.13;83;275;0;29.6;0;943;25.8
25/06/2015;2:00:00;17;17;2;18;2;0.09;67;316;0;34.3;0;943;24.4
25/06/2015;3:00:00;17;16;2;16;2;0.1;58;302;0;40.4;0;943;22.6
25/06/2015;4:00:00;22;22;2;16;2;0.09;50;93;0;50.6;0;943;20.6
25/06/2015;5:00:00;15;15;2;11;2;0.07;57;74;0;50.7;0;943;20.4
25/06/2015;6:00:00;21;11;2;11;2;0.09;49;183;0;53.2;0;943;19.7
25/06/2015;7:00:00;17;11;2;33;3;0.08;22;113;0;68.7;0;944;18
25/06/2015;8:00:00;29;14;2;37;5;0.14;17;134;0;62.9;0;945;18.2
25/06/2015;9:00:00;30;15;2;17;3;0.05;38;132;0;67;0;945;20.3
25/06/2015;10:00:00;32;8;2;7;2;0.07;60;113;0;63.6;0;945;22.7
25/06/2015;11:00:00;25;10;2;5;2;0.12;76;105;0;55.3;0;946;24.8
25/06/2015;12:00:00;27;9;2;4;2;0.12;92;111;0;44;0;946;27.4
25/06/2015;13:00:00;23;8;2;4;2;0.1;108;76;0;36.3;0;945;29.6
25/06/2015;14:00:00;21;8;2;5;2;0.08;119;156;0;29.1;0;945;31.7
25/06/2015;15:00:00;21;7;2;9;2;0.05;123;340;0.5;22.3;0;945;32.6
25/06/2015;16:00:00;22;16;2;7;2;0.08;123;40;0.2;18.5;0;944;33.8
25/06/2015;17:00:00;20;9;2;6;2;0.25;123;277;1;18.2;0;943;34.2
25/06/2015;18:00:00;24;10;2;12;2;0.47;120;320;0.4;18.1;0;943;34.3
25/06/2015;19:00:00;17;12;2;11;2;0.51;121;315;1;17.9;0;943;34.5
25/06/2015;20:00:00;24;12;2;12;2;0.21;119;313;0.3;18.4;0;943;34.4
25/06/2015;21:00:00;19;17;2;17;2;0.06;115;297;0.3;18.8;0;943;34
25/06/2015;22:00:00;23;12;2;28;2;0.06;101;321;0;19.8;0;944;32.8
25/06/2015;23:00:00;23;18;2;29;2;0.08;89;273;0;23;0;944;30.4
25/06/2015;0:00:00;33;15;2;40;2;0.13;68;295;0;26;0;945;28.5
26/06/2015;1:00:00;33;15;2;27;2;0.1;71;300;0;27.7;0;945;26.9
26/06/2015;2:00:00;24;15;2;25;2;0.14;63;296;0;29.5;0;945;25.7
26/06/2015;3:00:00;26;12;2;21;2;0.11;64;309;0;30.9;0;945;24.7
26/06/2015;4:00:00;23;19;2;19;2;0.07;60;4;0;36.2;0;944;23.4
26/06/2015;5:00:00;23;9;2;20;2;0.08;43;113;0;49.1;0;944;20.5
26/06/2015;6:00:00;19;17;2;22;2;0.08;43;113;0;47.3;0;945;20.2
26/06/2015;7:00:00;20;15;2;20;2;0.07;35;113;0;51.7;0;945;18.5
26/06/2015;8:00:00;28;7;2;33;6;0.09;24;118;0;45.8;0;946;19.3
26/06/2015;9:00:00;29;21;2;29;8;0.07;31;130;0;49.3;0;946;21.3
26/06/2015;10:00:00;32;15;2;11;2;0.09;50;134;0;52.4;0;946;23.3
26/06/2015;11:00:00;33;21;2;9;2;0.06;71;122;0;44;0;946;26.3
26/06/2015;12:00:00;33;7;2;8;2;0.15;102;131;0;31.2;0;946;30.4
26/06/2015;13:00:00;26;9;2;6;2;0.07;122;123;0;24.9;0;946;33.5
26/06/2015;14:00:00;20;16;2;11;2;0.08;133;211;0;19.6;0;946;35.5
26/06/2015;15:00:00;27;9;2;12;2;0.48;127;300;0.3;17.3;0;945;35.4
26/06/2015;16:00:00;24;8;2;10;2;0.51;129;294;0.9;15.6;0;944;36
26/06/2015;17:00:00;16;15;2;9;2;0.65;132;341;0.6;13.9;0;944;36.5
26/06/2015;18:00:00;24;16;2;11;2;0.81;132;320;0.5;14.3;0;943;36.9
26/06/2015;19:00:00;14;11;2;8;2;0.64;135;23;0.6;15;0;943;37
26/06/2015;20:00:00;16;20;2;15;2;0.7;130;317;1.4;15.7;0;943;36.4
26/06/2015;21:00:00;27;18;2;23;2;0.4;125;320;1.1;16;0;943;35.9
26/06/2015;22:00:00;21;11;2;34;2;0.09;106;313;0;18.1;0;943;34.5
26/06/2015;23:00:00;26;22;2;33;2;0.08;95;280;0;19.9;0;943;32
26/06/2015;0:00:00;27;17;2;32;2;0.07;88;288;0;20.3;0;944;30.6
27/06/2015;1:00:00;31;22;2;51;2;0.08;61;290;0;24.6;0;944;28.8
27/06/2015;2:00:00;32;21;2;71;7;0.15;39;315;0;28.1;0;944;27.3
27/06/2015;3:00:00;36;22;2;43;2;0.14;56;100;0;30.2;0;944;26.1
27/06/2015;4:00:00;31;16;2;40;2;0.07;54;287;0.1;32.7;0;943;25.1
