Fecha;Hora;S02;NO;NO2;O3;PM10;dd;vv;TMP;HR;PRB;LL
02/04/2015;13:00:00;1;0.3;3;89;25;54;0.5;19.6;56;1024;0.0
02/04/2015;14:00:00;1;0.4;3;90;15;53;0.5;19.5;54;1024;0.0
02/04/2015;15:00:00;1;0.4;3;91;28;52;0.6;18.6;58;1023;0.0
02/04/2015;16:00:00;1;0.4;4;88;29;52;0.5;17.7;62;1022;0.0
02/04/2015;17:00:00;1;0.5;4;87;16;57;0.4;16.7;68;1022;0.0
02/04/2015;18:00:00;1;0.1;5;85;28;59;0.2;15.6;72;1022;0.0
02/04/2015;19:00:00;1;0.3;6;84;25;77;0.2;14.6;78;1022;0.0
02/04/2015;20:00:00;1;0.0;5;78;21;94;0.1;13.9;82;1022;0.0
02/04/2015;21:00:00;1;0.3;8;73;20;107;0.1;13.1;84;1022;0.0
02/04/2015;22:00:00;1;0.2;6;75;9;108;0.1;12.8;85;1023;0.0
02/04/2015;23:00:00;1;0.2;8;67;18;106;0.1;12.4;87;1022;0.0
02/04/2015;0:00:00;1;0.1;16;54;19;109;0.1;12.2;88;1022;0.0
03/04/2015;1:00:00;1;0.1;11;55;22;110;0.2;11.6;89;1022;0.0
03/04/2015;2:00:00;1;0.2;2;73;22;109;0.2;12.0;89;1021;0.0
03/04/2015;3:00:00;1;0.2;5;69;28;110;0.1;12.3;88;1021;0.0
03/04/2015;4:00:00;1;0.3;7;50;29;112;0.1;11.3;89;1020;0.0
03/04/2015;5:00:00;1;0.3;9;49;37;102;0.1;11.0;91;1020;0.0
03/04/2015;6:00:00;1;1.2;17;16;24;115;0.1;9.5;91;1020;0.0
03/04/2015;7:00:00;1;0.6;8;48;19;83;0.1;12.3;92;1021;0.0
03/04/2015;8:00:00;2;1.1;8;69;19;47;0.2;15.6;79;1020;0.0
03/04/2015;9:00:00;1;3.2;17;73;34;46;0.3;17.0;67;1020;0.0
03/04/2015;10:00:00;4;9.5;23;70;25;48;0.5;17.3;65;1020;0.0
03/04/2015;11:00:00;2;1.2;7;91;19;55;0.5;17.7;66;1020;0.0
03/04/2015;12:00:00;3;2.7;13;83;30;55;0.6;17.1;73;1020;0.0
03/04/2015;13:00:00;2;0.5;3;92;24;54;0.6;17.1;71;1020;0.0
03/04/2015;14:00:00;2;0.3;3;97;21;52;0.6;17.2;67;1019;0.0
03/04/2015;15:00:00;2;0.5;2;94;23;53;0.6;16.9;71;1018;0.0
03/04/2015;16:00:00;2;0.2;2;98;29;55;0.5;16.1;74;1017;0.0
03/04/2015;17:00:00;2;0.1;2;87;22;55;0.4;15.5;77;1017;0.0
03/04/2015;18:00:00;1;0.2;2;87;28;61;0.3;14.9;78;1017;0.0
03/04/2015;19:00:00;1;0.3;4;82;20;75;0.1;14.4;80;1016;0.0
03/04/2015;20:00:00;1;0.0;2;83;15;93;0.1;14.3;80;1016;0.0
03/04/2015;21:00:00;1;0.0;2;84;19;101;0.1;13.9;81;1017;0.0
03/04/2015;22:00:00;1;0.0;4;75;19;111;0.1;13.7;82;1016;0.0
03/04/2015;23:00:00;1;0.2;4;71;18;112;0.1;13.4;83;1016;0.0
03/04/2015;0:00:00;1;0.3;3;79;18;109;0.1;13.2;84;1015;0.0
04/04/2015;1:00:00;2;0.0;3;71;17;110;0.1;13.1;84;1015;0.0
04/04/2015;2:00:00;2;0.0;2;70;18;111;0.1;13.1;84;1014;0.0
04/04/2015;3:00:00;1;0.2;2;73;25;110;0.2;12.9;84;1014;0.0
04/04/2015;4:00:00;1;0.3;5;49;15;111;0.1;12.2;86;1013;0.0
04/04/2015;5:00:00;1;0.3;8;39;24;109;0.1;11.4;89;1013;0.0
04/04/2015;6:00:00;1;0.4;12;45;22;112;0.1;11.6;90;1014;0.0
04/04/2015;7:00:00;2;0.8;10;57;26;90;0.1;13.5;87;1014;0.0
04/04/2015;8:00:00;2;1.3;13;65;15;45;0.2;16.0;74;1014;0.0
04/04/2015;9:00:00;1;1.6;13;67;33;44;0.2;17.0;70;1014;0.0
04/04/2015;10:00:00;2;1.1;9;77;22;45;0.4;17.6;64;1015;0.0
04/04/2015;11:00:00;2;2.3;11;75;17;44;0.6;18.0;59;1015;0.0
04/04/2015;12:00:00;4;7.5;17;72;18;50;0.6;18.9;55;1014;0.0
04/04/2015;13:00:00;2;0.4;2;85;17;58;0.6;18.3;63;1014;0.0
04/04/2015;14:00:00;2;0.4;2;86;12;55;0.6;18.2;58;1013;0.0
04/04/2015;15:00:00;1;0.4;2;93;18;56;0.5;17.7;57;1013;0.0
04/04/2015;16:00:00;1;0.4;3;92;18;54;0.4;16.8;60;1013;0.0
04/04/2015;17:00:00;2;0.0;3;90;10;57;0.4;15.9;62;1012;0.0
04/04/2015;18:00:00;2;0.3;3;87;10;57;0.3;15.2;64;1013;0.0
04/04/2015;19:00:00;1;0.2;4;85;10;64;0.2;14.7;68;1012;0.0
04/04/2015;20:00:00;2;0.1;10;74;16;103;0.1;13.6;74;1013;0.0
04/04/2015;21:00:00;2;0.2;10;71;15;114;0.1;12.8;77;1013;0.0
04/04/2015;22:00:00;1;0.0;2;83;12;106;0.1;12.8;79;1013;0.0
04/04/2015;23:00:00;1;0.3;24;47;11;106;0.1;12.5;81;1013;0.0
04/04/2015;0:00:00;2;0.4;28;40;21;110;0.1;12.1;84;1013;0.0
05/04/2015;1:00:00;2;0.4;26;42;17;104;0.1;12.1;85;1012;0.0
05/04/2015;2:00:00;2;0.3;19;48;18;110;0.1;11.8;85;1011;0.0
05/04/2015;3:00:00;2;0.1;6;69;16;107;0.1;11.6;86;1011;0.0
05/04/2015;4:00:00;2;0.0;6;67;11;107;0.1;11.7;85;1010;0.0
05/04/2015;5:00:00;2;0.2;19;44;16;103;0.1;11.7;86;1010;0.0
05/04/2015;6:00:00;1;0.2;11;52;12;106;0.1;11.3;88;1011;0.0
05/04/2015;7:00:00;2;2.3;13;48;11;60;0.1;14.0;81;1011;0.0
05/04/2015;8:00:00;5;10.9;30;40;10;47;0.4;16.0;71;1011;0.0
05/04/2015;9:00:00;3;2.9;11;62;11;44;0.5;16.3;70;1011;0.0
05/04/2015;10:00:00;2;1.1;7;78;9;48;0.6;17.5;67;1011;0.0
05/04/2015;11:00:00;2;0.4;4;91;7;51;0.7;17.7;66;1011;0.0
05/04/2015;12:00:00;2;0.5;4;95;10;52;0.5;16.9;69;1011;0.0
05/04/2015;13:00:00;2;0.3;3;93;13;58;0.5;17.2;67;1011;0.0
05/04/2015;14:00:00;2;0.3;2;88;12;54;0.5;18.1;64;1011;0.0
05/04/2015;15:00:00;2;0.3;5;76;24;46;0.4;16.2;69;1011;0.0
05/04/2015;16:00:00;1;0.2;5;75;20;47;0.4;15.0;67;1012;0.0
05/04/2015;17:00:00;1;0.3;7;79;27;48;0.4;14.7;65;1012;0.0
05/04/2015;18:00:00;2;0.4;6;89;14;50;0.4;14.2;60;1013;0.0
05/04/2015;19:00:00;2;0.2;8;88;14;56;0.3;13.6;58;1014;0.0
05/04/2015;20:00:00;2;0.3;12;80;17;68;0.2;13.4;57;1015;0.0
05/04/2015;21:00:00;2;0.3;9;83;16;74;0.2;13.2;57;1015;0.0
05/04/2015;22:00:00;2;0.1;8;84;19;108;0.1;12.0;62;1015;0.0
05/04/2015;23:00:00;1;0.3;6;86;20;110;0.1;11.2;65;1016;0.0
05/04/2015;0:00:00;1;0.3;5;82;15;107;0.2;10.5;68;1016;0.0
06/04/2015;1:00:00;1;0.3;3;85;18;110;0.2;10.4;66;1016;0.0
06/04/2015;2:00:00;1;0.3;3;91;16;107;0.1;10.6;63;1016;0.0
06/04/2015;3:00:00;1;0.2;4;92;18;106;0.1;11.1;57;1016;0.0
06/04/2015;4:00:00;1;0.0;5;88;15;108;0.2;10.8;59;1016;0.0
06/04/2015;5:00:00;1;0.2;5;82;15;113;0.2;10.3;66;1017;0.0
06/04/2015;6:00:00;1;0.5;13;67;19;122;0.2;10.7;68;1017;0.0
06/04/2015;7:00:00;2;0.6;10;73;19;74;0.3;13.3;62;1018;0.0
06/04/2015;8:00:00;2;0.6;6;83;15;50;0.4;15.5;54;1018;0.0
06/04/2015;9:00:00;2;1.0;7;86;26;45;0.4;16.6;50;1019;0.0
06/04/2015;10:00:00;1;1.0;7;89;20;44;0.5;17.6;46;1019;0.0
06/04/2015;11:00:00;1;0.7;6;93;21;44;0.5;18.2;42;1019;0.0
06/04/2015;12:00:00;1;0.6;5;94;11;44;0.5;19.1;33;1019;0.0
06/04/2015;13:00:00;1;0.2;3;96;11;57;0.4;20.2;32;1019;0.0
06/04/2015;14:00:00;1;0.4;2;96;10;53;0.4;20.3;33;1019;0.0
06/04/2015;15:00:00;1;0.3;2;96;16;56;0.3;19.9;34;1019;0.0
06/04/2015;16:00:00;1;0.1;4;99;15;47;0.4;18.1;36;1019;0.0
06/04/2015;17:00:00;1;0.4;7;101;19;44;0.5;16.1;38;1019;0.0
06/04/2015;18:00:00;1;0.4;9;98;10;44;0.5;14.7;43;1020;0.0
06/04/2015;19:00:00;2;0.1;10;96;19;58;0.4;13.7;54;1020;0.0
06/04/2015;20:00:00;1;0.2;8;91;20;82;0.2;12.9;64;1021;0.0
06/04/2015;21:00:00;1;0.2;7;91;9;86;0.3;12.6;66;1022;0.0
06/04/2015;22:00:00;1;0.0;7;89;15;88;0.2;12.3;67;1022;0.0
06/04/2015;23:00:00;1;0.1;10;83;16;117;0.1;11.2;70;1022;0.0
06/04/2015;0:00:00;1;0.2;9;82;18;116;0.1;10.6;71;1022;0.0
07/04/2015;1:00:00;1;0.3;6;82;19;114;0.2;10.2;74;1022;0.0
07/04/2015;2:00:00;1;0.3;4;82;9;113;0.1;9.8;78;1022;0.0
07/04/2015;3:00:00;1;0.2;5;79;9;111;0.1;9.6;79;1022;0.0
07/04/2015;4:00:00;1;0.3;4;81;9;114;0.1;9.6;79;1022;0.0
07/04/2015;5:00:00;1;0.3;10;72;10;114;0.1;9.5;80;1022;0.0
07/04/2015;6:00:00;1;0.4;17;67;12;108;0.2;10.0;76;1023;0.0
07/04/2015;7:00:00;1;1.2;19;73;17;77;0.3;13.1;65;1024;0.0
07/04/2015;8:00:00;2;2.4;16;84;;56;0.4;15.2;57;1024;0.0
07/04/2015;9:00:00;;;;;16;45;0.4;15.3;53;1025;0.4
07/04/2015;10:00:00;;;;;11;57;0.3;14.9;53;1026;0.0
07/04/2015;11:00:00;;;;;12;53;0.5;15.7;49;1026;0.0
07/04/2015;12:00:00;1;1.1;7;97;13;49;0.5;17.6;40;1026;0.0
07/04/2015;13:00:00;1;0.9;7;101;10;43;0.5;18.2;37;1026;0.0
07/04/2015;14:00:00;1;0.6;6;103;8;46;0.6;17.9;38;1026;0.0
07/04/2015;15:00:00;1;1.1;8;102;18;42;0.9;17.6;27;1026;0.0
07/04/2015;16:00:00;1;1.2;11;104;20;41;0.9;16.7;25;1026;0.0
07/04/2015;17:00:00;1;0.7;12;106;17;42;0.8;15.9;22;1027;0.0
07/04/2015;18:00:00;1;0.5;12;108;8;43;0.7;15.1;24;1028;0.0
07/04/2015;19:00:00;1;0.1;16;94;11;43;0.4;14.1;38;1028;0.0
07/04/2015;20:00:00;1;0.4;15;87;14;58;0.2;13.1;49;1029;0.0
07/04/2015;21:00:00;1;0.2;14;83;12;59;0.2;12.5;58;1030;0.0
07/04/2015;22:00:00;1;0.2;21;74;12;73;0.2;11.9;59;1030;0.0
07/04/2015;23:00:00;1;0.6;19;70;14;114;0.2;10.5;65;1030;0.0
07/04/2015;0:00:00;1;0.4;10;79;16;116;0.2;9.6;69;1030;0.0
08/04/2015;1:00:00;1;0.0;5;91;12;115;0.2;9.6;68;1029;0.0
08/04/2015;2:00:00;0;0.2;4;93;14;115;0.1;9.5;63;1029;0.0
08/04/2015;3:00:00;1;0.3;4;96;11;114;0.2;9.3;53;1029;0.0
08/04/2015;4:00:00;0;0.2;4;91;7;120;0.1;8.8;46;1028;0.0
08/04/2015;5:00:00;1;0.3;12;81;6;115;0.2;8.4;47;1029;0.0
08/04/2015;6:00:00;1;0.7;28;67;8;114;0.2;9.1;50;1029;0.0
08/04/2015;7:00:00;1;4.1;38;57;24;58;0.3;12.2;47;1029;0.0
08/04/2015;8:00:00;2;3.6;27;76;11;44;0.4;14.3;44;1029;0.0
08/04/2015;9:00:00;1;1.4;10;99;11;45;0.6;15.4;42;1029;0.0
08/04/2015;10:00:00;1;1.8;12;97;11;43;0.7;16.2;40;1030;0.0
08/04/2015;11:00:00;3;3.0;14;95;12;43;0.6;17.0;34;1030;0.0
08/04/2015;12:00:00;1;0.9;6;107;11;49;0.5;17.4;35;1029;0.0
08/04/2015;13:00:00;1;0.5;4;113;16;52;0.5;17.3;43;1029;0.0
08/04/2015;14:00:00;1;0.4;3;117;10;57;0.5;17.0;47;1029;0.0
08/04/2015;15:00:00;1;2.7;13;103;9;55;0.5;17.2;45;1028;0.0
08/04/2015;16:00:00;2;5.4;30;79;11;50;0.7;16.6;41;1027;0.0
08/04/2015;17:00:00;2;2.2;24;89;20;44;0.5;16.0;40;1027;0.0
08/04/2015;18:00:00;1;0.5;15;92;10;41;0.5;15.1;44;1027;0.0
08/04/2015;19:00:00;1;0.3;14;90;18;43;0.4;14.0;50;1027;0.0
08/04/2015;20:00:00;1;0.3;12;88;12;51;0.2;12.9;53;1027;0.0
08/04/2015;21:00:00;1;0.4;11;86;10;80;0.2;11.8;57;1027;0.0
08/04/2015;22:00:00;1;0.4;17;67;19;113;0.2;10.0;66;1027;0.0
08/04/2015;23:00:00;1;0.5;13;71;13;113;0.2;9.2;70;1027;0.0
08/04/2015;0:00:00;1;0.4;7;83;12;113;0.2;9.1;70;1027;0.0
09/04/2015;1:00:00;1;0.2;6;86;11;116;0.2;8.9;69;1026;0.0
09/04/2015;2:00:00;1;0.4;5;87;11;120;0.1;8.8;70;1026;0.0
09/04/2015;3:00:00;0;0.4;4;90;13;115;0.2;9.1;69;1026;0.0
09/04/2015;4:00:00;0;0.4;5;86;10;118;0.2;8.8;70;1026;0.0
09/04/2015;5:00:00;1;0.3;7;88;8;114;0.2;8.9;74;1026;0.0
09/04/2015;6:00:00;1;0.9;28;65;12;118;0.2;9.2;75;1027;0.0
09/04/2015;7:00:00;1;2.5;33;63;17;75;0.3;12.3;62;1027;0.0
09/04/2015;8:00:00;2;3.0;25;81;12;45;0.3;15.1;55;1027;0.0
09/04/2015;9:00:00;1;1.4;11;102;18;45;0.4;17.0;49;1027;0.0
09/04/2015;10:00:00;1;1.0;8;103;13;41;0.4;18.4;43;1027;0.0
09/04/2015;11:00:00;2;2.5;14;101;16;46;0.6;19.3;39;1027;0.0
09/04/2015;12:00:00;3;9.7;40;79;18;50;0.8;19.1;36;1027;0.0
09/04/2015;13:00:00;2;8.3;35;82;9;49;0.9;19.2;34;1027;0.0
09/04/2015;14:00:00;1;1.9;13;103;18;49;0.9;19.7;30;1026;0.0
09/04/2015;15:00:00;1;2.1;14;100;9;50;0.9;19.4;30;1026;0.0
09/04/2015;16:00:00;1;2.1;17;101;9;49;0.8;18.6;32;1025;0.0
09/04/2015;17:00:00;1;0.7;8;113;9;46;0.8;17.6;35;1025;0.0
09/04/2015;18:00:00;1;0.4;11;110;17;44;0.5;16.8;36;1025;0.0
09/04/2015;19:00:00;1;0.5;14;105;14;54;0.2;15.7;37;1025;0.0
09/04/2015;20:00:00;1;0.5;19;96;18;76;0.2;14.7;43;1026;0.0
09/04/2015;21:00:00;1;0.3;19;88;26;110;0.2;13.0;48;1026;0.0
09/04/2015;22:00:00;1;0.3;11;95;15;113;0.2;12.0;49;1026;0.0
09/04/2015;23:00:00;1;0.5;7;100;10;113;0.2;11.7;48;1026;0.0
09/04/2015;0:00:00;1;0.3;6;100;11;114;0.2;11.5;50;1025;0.0
10/04/2015;1:00:00;1;0.2;6;98;13;121;0.2;11.3;53;1025;0.0
10/04/2015;2:00:00;1;0.4;4;105;18;116;0.2;11.6;55;1024;0.0
10/04/2015;3:00:00;1;0.2;3;109;9;115;0.1;11.7;57;1024;0.0
10/04/2015;4:00:00;1;0.2;4;106;10;120;0.1;11.7;59;1024;0.0
10/04/2015;5:00:00;1;0.2;6;104;9;117;0.1;11.7;62;1024;0.0
10/04/2015;6:00:00;1;0.4;21;84;10;118;0.1;12.0;64;1024;0.0
10/04/2015;7:00:00;1;1.2;25;82;21;97;0.2;13.9;62;1024;0.0
10/04/2015;8:00:00;1;1.3;19;92;21;47;0.3;16.4;60;1024;0.0
10/04/2015;9:00:00;1;0.8;9;109;12;45;0.4;17.6;57;1024;0.0
10/04/2015;10:00:00;1;1.1;9;107;19;44;0.5;18.7;54;1024;0.0
10/04/2015;11:00:00;1;1.2;10;108;23;43;0.5;19.8;52;1024;0.0
10/04/2015;12:00:00;1;1.4;13;108;28;43;0.4;20.0;51;1024;0.0
10/04/2015;13:00:00;1;0.9;9;114;22;44;0.5;20.6;48;1023;0.0
10/04/2015;14:00:00;1;1.0;9;111;24;48;0.6;20.3;50;1023;0.0
10/04/2015;15:00:00;1;0.8;7;111;27;62;0.3;20.3;58;1022;0.0
10/04/2015;16:00:00;1;1.2;15;105;24;48;0.3;19.8;57;1022;0.0
10/04/2015;17:00:00;1;0.8;13;103;33;43;0.5;18.6;60;1022;0.0
10/04/2015;18:00:00;1;0.5;14;99;27;43;0.4;17.4;65;1022;0.0
10/04/2015;19:00:00;1;0.2;11;105;33;47;0.2;16.2;71;1022;0.0
10/04/2015;20:00:00;1;0.3;11;96;34;77;0.2;15.3;76;1022;0.0
10/04/2015;21:00:00;1;0.2;11;86;31;110;0.1;14.2;80;1022;0.0
10/04/2015;22:00:00;1;0.3;12;79;26;114;0.1;13.3;85;1022;0.0
10/04/2015;23:00:00;1;0.4;10;78;29;114;0.1;13.1;86;1022;0.0
10/04/2015;0:00:00;1;0.1;8;70;30;112;0.1;12.5;87;1022;0.0
11/04/2015;1:00:00;1;0.0;7;72;38;110;0.1;12.3;88;1022;0.0
11/04/2015;2:00:00;1;0.5;5;81;29;110;0.2;12.0;83;1021;0.0
11/04/2015;3:00:00;1;0.0;4;102;34;107;0.2;12.7;70;1021;0.0
11/04/2015;4:00:00;1;0.1;5;108;40;109;0.2;14.0;61;1020;0.0
11/04/2015;5:00:00;1;0.2;9;86;40;115;0.1;13.6;63;1020;0.0
11/04/2015;6:00:00;1;0.4;23;54;35;115;0.1;12.3;73;1021;0.0
11/04/2015;7:00:00;1;1.1;22;62;31;102;0.3;13.9;74;1021;0.0
11/04/2015;8:00:00;2;3.3;31;54;33;72;0.3;15.7;71;1022;0.0
11/04/2015;9:00:00;2;1.7;17;85;40;44;0.3;18.5;63;1022;0.0
11/04/2015;10:00:00;2;1.7;13;90;38;52;0.3;20.7;56;1022;0.0
11/04/2015;11:00:00;2;1.3;11;101;45;45;0.3;23.0;46;1023;0.0
11/04/2015;12:00:00;3;0.8;8;112;34;44;0.4;23.8;40;1023;0.0
11/04/2015;13:00:00;2;1.4;14;108;40;43;0.5;22.9;44;1023;0.0
11/04/2015;14:00:00;2;4.1;30;93;47;44;0.5;21.1;50;1023;0.0
11/04/2015;15:00:00;2;1.1;13;108;45;42;0.5;20.6;53;1023;0.0
11/04/2015;16:00:00;2;0.5;8;108;42;42;0.4;20.3;56;1023;0.0
11/04/2015;17:00:00;1;0.4;7;106;47;54;0.4;18.7;64;1022;0.0
11/04/2015;18:00:00;1;0.4;12;96;46;57;0.3;17.5;68;1023;0.0
11/04/2015;19:00:00;1;0.2;10;99;38;69;0.2;16.1;73;1024;0.0
11/04/2015;20:00:00;1;0.3;15;89;27;86;0.2;15.6;76;1024;0.0
11/04/2015;21:00:00;1;0.2;9;90;31;88;0.2;15.3;78;1024;0.0
11/04/2015;22:00:00;1;0.3;14;82;25;100;0.2;15.1;77;1025;0.0
11/04/2015;23:00:00;1;0.4;9;92;25;91;0.3;15.1;77;1025;0.0
11/04/2015;0:00:00;1;0.3;12;85;23;101;0.1;14.8;77;1025;0.0
12/04/2015;1:00:00;1;0.2;17;79;29;71;0.2;15.2;72;1025;0.0
12/04/2015;2:00:00;1;0.1;11;77;24;100;0.2;14.6;75;1025;0.0
12/04/2015;3:00:00;1;0.1;9;78;26;102;0.2;14.3;76;1024;0.0
12/04/2015;4:00:00;1;0.2;8;87;18;85;0.2;14.5;77;1024;0.0
12/04/2015;5:00:00;1;0.2;11;96;10;71;0.3;15.0;70;1025;0.0
12/04/2015;6:00:00;1;0.8;11;98;23;77;0.2;15.1;64;1025;0.0
12/04/2015;7:00:00;1;0.2;8;102;20;63;0.2;16.9;54;1026;0.0
12/04/2015;8:00:00;1;0.6;8;106;14;46;0.3;18.6;48;1026;0.0
12/04/2015;9:00:00;1;0.6;7;107;29;47;0.4;20.1;46;1026;0.0
12/04/2015;10:00:00;1;0.8;7;102;16;42;0.4;20.5;52;1027;0.0
12/04/2015;11:00:00;1;0.7;7;103;26;44;0.4;22.0;47;1027;0.0
12/04/2015;12:00:00;1;0.4;6;108;35;48;0.4;22.6;46;1027;0.0
12/04/2015;13:00:00;1;0.4;5;113;29;50;0.4;22.1;45;1027;0.0
12/04/2015;14:00:00;1;0.3;4;116;29;51;0.4;22.8;39;1026;0.0
12/04/2015;15:00:00;1;0.5;4;118;22;46;0.4;22.5;39;1026;0.0
12/04/2015;16:00:00;1;0.3;4;116;11;54;0.3;21.5;40;1026;0.0
12/04/2015;17:00:00;1;0.5;6;113;11;52;0.3;20.4;40;1026;0.0
12/04/2015;18:00:00;2;0.3;9;107;24;44;0.3;19.3;46;1026;0.0
12/04/2015;19:00:00;3;0.2;13;98;25;57;0.2;17.8;55;1026;0.0
12/04/2015;20:00:00;1;0.3;15;92;17;75;0.2;16.6;65;1027;0.0
12/04/2015;21:00:00;1;0.2;18;85;21;105;0.1;15.2;69;1027;0.0
12/04/2015;22:00:00;1;0.2;27;68;22;113;0.1;13.9;75;1027;0.0
12/04/2015;23:00:00;1;0.2;18;80;14;117;0.1;13.3;78;1027;0.0
12/04/2015;0:00:00;1;0.2;6;99;13;114;0.1;13.5;67;1027;0.0
13/04/2015;1:00:00;1;0.3;9;78;13;116;0.1;12.3;74;1027;0.0
13/04/2015;2:00:00;1;0.1;15;79;17;115;0.1;12.6;75;1026;0.0
13/04/2015;3:00:00;1;0.3;10;83;13;113;0.1;11.7;75;1026;0.0
13/04/2015;4:00:00;1;0.2;17;73;19;112;0.1;11.8;80;1027;0.0
13/04/2015;5:00:00;1;0.4;13;68;24;107;0.1;11.5;86;1027;0.0
13/04/2015;6:00:00;1;0.9;19;59;27;107;0.1;12.2;90;1027;0.0
13/04/2015;7:00:00;2;2.6;34;59;22;70;0.3;14.4;80;1028;0.0
13/04/2015;8:00:00;5;6.7;40;55;26;49;0.2;17.4;66;1028;0.0
13/04/2015;9:00:00;3;3.3;22;81;22;47;0.3;20.0;53;1029;0.0
13/04/2015;10:00:00;2;1.7;12;99;22;42;0.4;21.9;42;1029;0.0
13/04/2015;11:00:00;2;4.0;23;91;22;44;0.6;22.1;45;1029;0.0
13/04/2015;12:00:00;2;1.5;10;101;28;58;0.5;22.2;51;1028;0.0
13/04/2015;13:00:00;1;0.7;5;104;31;78;0.5;21.4;56;1028;0.0
13/04/2015;14:00:00;1;0.5;4;103;22;79;0.5;20.8;58;1028;0.0
13/04/2015;15:00:00;1;0.5;3;100;20;64;0.4;19.9;64;1027;0.0
13/04/2015;16:00:00;1;0.4;4;100;29;55;0.4;19.5;63;1027;0.0
13/04/2015;17:00:00;1;0.4;4;103;30;62;0.3;19.1;53;1027;0.0
13/04/2015;18:00:00;0;0.4;5;101;21;77;0.3;17.9;55;1027;0.0
13/04/2015;19:00:00;1;0.5;14;83;27;107;0.2;16.5;62;1027;0.0
13/04/2015;20:00:00;1;0.5;48;43;31;107;0.1;16.0;63;1027;0.0
13/04/2015;21:00:00;1;0.4;30;55;36;109;0.1;15.7;65;1028;0.0
13/04/2015;22:00:00;1;0.5;25;50;36;111;0.1;14.6;71;1028;0.0
13/04/2015;23:00:00;1;0.1;13;64;40;111;0.2;14.2;75;1028;0.0
13/04/2015;0:00:00;0;0.2;12;63;31;110;0.2;14.0;76;1028;0.0
14/04/2015;1:00:00;1;0.2;10;74;28;107;0.2;14.0;75;1027;0.0
14/04/2015;2:00:00;1;0.3;6;93;31;106;0.2;14.4;64;1027;0.0
14/04/2015;3:00:00;1;0.2;8;89;21;109;0.2;14.2;64;1026;0.0
14/04/2015;4:00:00;1;0.1;4;89;23;105;0.2;14.1;60;1026;0.0
14/04/2015;5:00:00;1;0.2;3;106;31;108;0.2;14.3;54;1026;0.0
14/04/2015;6:00:00;1;0.4;9;98;30;110;0.2;14.7;52;1026;0.0
14/04/2015;7:00:00;1;2.3;29;71;33;87;0.1;17.8;46;1026;0.0
14/04/2015;8:00:00;2;9.6;52;53;42;38;0.1;19.9;39;1027;0.0
14/04/2015;9:00:00;2;2.7;21;94;30;43;0.2;21.3;39;1027;0.0
14/04/2015;10:00:00;2;6.7;36;80;37;46;0.3;22.7;35;1027;0.0
14/04/2015;11:00:00;3;4.7;28;89;45;42;0.3;24.0;33;1027;0.0
14/04/2015;12:00:00;4;25.9;36;85;36;48;0.4;24.8;34;1026;0.0
14/04/2015;13:00:00;2;1.0;7;106;27;70;0.5;23.0;47;1025;0.0
14/04/2015;14:00:00;1;0.5;3;102;34;60;0.5;22.3;47;1025;0.0
14/04/2015;15:00:00;1;0.5;4;106;35;62;0.4;22.4;40;1024;0.0
14/04/2015;16:00:00;1;0.5;4;108;29;65;0.4;21.6;40;1024;0.0
14/04/2015;17:00:00;1;0.4;4;104;26;70;0.3;19.8;51;1023;0.0
14/04/2015;18:00:00;2;0.6;16;89;28;88;0.2;18.8;54;1023;0.0
14/04/2015;19:00:00;2;0.3;34;68;27;104;0.2;18.3;52;1023;0.0
14/04/2015;20:00:00;1;0.3;22;86;26;102;0.1;17.5;41;1023;0.0
14/04/2015;21:00:00;1;0.4;19;82;40;107;0.1;16.5;42;1024;0.0
14/04/2015;22:00:00;1;0.2;15;87;30;113;0.2;15.2;38;1023;0.0
14/04/2015;23:00:00;1;0.2;7;95;31;113;0.2;15.0;35;1023;0.0
14/04/2015;0:00:00;1;0.2;7;93;28;115;0.2;14.8;34;1022;0.0
15/04/2015;1:00:00;1;0.1;6;94;23;113;0.2;14.4;32;1022;0.0
15/04/2015;2:00:00;1;0.2;5;99;25;115;0.2;14.2;34;1021;0.0
15/04/2015;3:00:00;1;0.3;5;101;32;113;0.2;14.2;35;1021;0.0
15/04/2015;4:00:00;1;0.1;5;98;29;110;0.2;14.7;35;1020;0.0
15/04/2015;5:00:00;1;0.3;12;86;30;115;0.3;14.4;39;1020;0.0
15/04/2015;6:00:00;1;0.7;30;68;35;114;0.3;15.3;36;1020;0.0
15/04/2015;7:00:00;1;3.5;51;58;32;89;0.3;18.1;35;1020;0.0
15/04/2015;8:00:00;1;2.7;24;91;26;51;0.4;21.0;31;1020;0.0
15/04/2015;9:00:00;1;1.5;12;102;22;43;0.4;22.5;33;1020;0.0
15/04/2015;10:00:00;1;1.2;11;102;29;44;0.5;23.5;36;1020;0.0
15/04/2015;11:00:00;1;2.5;18;101;30;44;0.8;24.5;32;1019;0.0
15/04/2015;12:00:00;1;1.1;9;112;35;43;0.9;23.6;36;1019;0.0
15/04/2015;13:00:00;8;24.3;56;60;41;48;0.6;23.5;40;1019;0.0
15/04/2015;14:00:00;2;1.5;18;104;38;54;0.4;22.3;45;1018;0.0
15/04/2015;15:00:00;2;1.8;18;107;45;58;0.3;21.5;50;1018;0.0
15/04/2015;16:00:00;1;0.0;5;120;52;55;0.3;19.7;62;1018;0.0
15/04/2015;17:00:00;1;1.5;39;74;59;48;0.1;19.1;70;1018;0.0
