Fecha;Hora;SO2;NO2;NO;O3;BEN;TOL;XIL
10/03/2015;12:00:00;-100000;-100000;-100000;81.25;1.25;2.95;6.45
10/03/2015;13:00:00;-100000;-100000;-100000;99.5;0.7;4.525;6.1
10/03/2015;14:00:00;-100000;-100000;-100000;110.5;2.475;4.5;6.45
10/03/2015;15:00:00;-100000;-100000;-100000;127;0.525;1.25;4.55
10/03/2015;16:00:00;-100000;-100000;-100000;145.5;1.375;0.525;9.1
10/03/2015;17:00:00;-100000;-100000;-100000;155.5;1.75;3;3
10/03/2015;18:00:00;-100000;-100000;-100000;157.25;1.4;3.175;4.175
10/03/2015;19:00:00;-100000;-100000;-100000;149.5;10.55;11.95;16.125
10/03/2015;20:00:00;-100000;-100000;-100000;124;1.625;0.45;2.225
10/03/2015;21:00:00;-100000;-100000;-100000;129.5;0.55;0.675;2.825
10/03/2015;22:00:00;-100000;-100000;-100000;120.75;0.975;0.2;0.675
10/03/2015;23:00:00;-100000;-100000;-100000;105;2.625;3;4.1
10/03/2015;0:00:00;-100000;-100000;-100000;71.75;1.55;0.925;0.9
11/03/2015;1:00:00;-100000;-100000;-100000;53;1.05;0.6;1.95
11/03/2015;2:00:00;-100000;-100000;-100000;97;1.675;0.475;4.325
11/03/2015;3:00:00;-100000;-100000;-100000;66;1.675;1.325;7.4
11/03/2015;4:00:00;-100000;-100000;-100000;38.75;2.5;0.625;2.1
11/03/2015;5:00:00;-100000;-100000;-100000;52.75;1.6;0.95;1.8
11/03/2015;6:00:00;-100000;-100000;-100000;58.75;1.9;3.175;1.625
11/03/2015;7:00:00;-100000;-100000;-100000;38.25;0.775;0.425;6.65
11/03/2015;8:00:00;-100000;-100000;-100000;6.75;0.475;0.825;1.975
11/03/2015;9:00:00;-100000;-100000;-100000;6.5;0.7;0.6;1.425
11/03/2015;10:00:00;-100000;-100000;-100000;9.75;1.15;1.15;3.75
11/03/2015;11:00:00;-100000;-100000;-100000;41.25;0.3;3.475;5.225
11/03/2015;12:00:00;-100000;-100000;-100000;78.5;0.825;1.45;2.275
11/03/2015;13:00:00;-100000;-100000;-100000;116.75;1.425;1.725;2.1
11/03/2015;14:00:00;-100000;-100000;-100000;114.75;1.325;0.825;5.175
11/03/2015;15:00:00;-100000;-100000;-100000;125.75;4.925;1.225;1.425
11/03/2015;16:00:00;-100000;-100000;-100000;146.667;1.025;0.85;4.4
11/03/2015;17:00:00;-100000;-100000;-100000;80.75;2.8;1.625;4.825
11/03/2015;18:00:00;-100000;-100000;-100000;83;1.875;1.425;2.075
11/03/2015;19:00:00;-100000;-100000;-100000;78.75;1.575;1.4;3.05
11/03/2015;20:00:00;-100000;-100000;-100000;67.75;5.125;0.55;2.925
11/03/2015;21:00:00;-100000;-100000;-100000;71;0.9;3.95;3.45
11/03/2015;22:00:00;-100000;-100000;-100000;79.5;0.8;1.125;4.475
11/03/2015;23:00:00;-100000;-100000;-100000;62;0.725;0.325;4.225
11/03/2015;0:00:00;-100000;-100000;-100000;58;0.825;1.7;0.75
12/03/2015;1:00:00;-100000;-100000;-100000;45.75;1.075;2.475;3.05
12/03/2015;2:00:00;-100000;-100000;-100000;29.5;0.85;3.2;2.975
12/03/2015;3:00:00;-100000;-100000;-100000;26.5;1.725;2.85;2.1
12/03/2015;4:00:00;-100000;-100000;-100000;17.5;3.1;0.675;2.85
12/03/2015;5:00:00;-100000;-100000;-100000;9.75;0.525;0.75;6.5
12/03/2015;6:00:00;-100000;-100000;-100000;5.5;1.925;0.65;6.95
12/03/2015;7:00:00;-100000;-100000;-100000;6;3.025;0.7;4.675
12/03/2015;8:00:00;-100000;-100000;-100000;2.25;1.525;0.7;1.65
12/03/2015;9:00:00;-100000;-100000;-100000;2.25;1.6;1.1;6.675
12/03/2015;10:00:00;-100000;-100000;-100000;15.75;1.275;1.3;2.925
12/03/2015;11:00:00;-100000;-100000;-100000;22.75;0.65;1.95;6
12/03/2015;12:00:00;-100000;-100000;-100000;48.75;1.4;3.475;6.8
12/03/2015;13:00:00;-100000;-100000;-100000;60;1.65;2.45;1.2
12/03/2015;14:00:00;-100000;-100000;-100000;67.25;1.55;17.725;2.675
12/03/2015;15:00:00;-100000;-100000;-100000;72.5;2.5;3.25;3.375
12/03/2015;16:00:00;-100000;-100000;-100000;78.75;0.775;2.525;1.725
12/03/2015;17:00:00;-100000;-100000;-100000;78.25;0.9;0.45;2.8
12/03/2015;18:00:00;-100000;-100000;-100000;79.5;1.05;3.35;3.85
12/03/2015;19:00:00;-100000;-100000;-100000;76.25;2.175;1.15;4.2
12/03/2015;20:00:00;-100000;-100000;-100000;67.75;2.55;3.575;2.425
12/03/2015;21:00:00;-100000;-100000;-100000;63;1.5;1.625;5.175
12/03/2015;22:00:00;-100000;-100000;-100000;61.75;1;3.075;2.325
12/03/2015;23:00:00;-100000;-100000;-100000;49;4.325;1.05;2.15
12/03/2015;0:00:00;-100000;-100000;-100000;41.25;0.725;0.9;2.3
13/03/2015;1:00:00;-100000;-100000;-100000;45.75;1.075;0.675;4.15
13/03/2015;2:00:00;-100000;-100000;-100000;40.75;0.875;1.2;2.675
13/03/2015;3:00:00;-100000;-100000;-100000;32.25;1.625;1.225;3.95
13/03/2015;4:00:00;-100000;-100000;-100000;23.5;0.625;2.975;5.375
13/03/2015;5:00:00;-100000;-100000;-100000;23.25;1.05;0.7;1.675
13/03/2015;6:00:00;-100000;-100000;-100000;14.5;2.775;3.4;6.075
13/03/2015;7:00:00;-100000;-100000;-100000;6.5;1.225;2.05;2.6
13/03/2015;8:00:00;-100000;-100000;-100000;2.25;1.725;2.175;8.25
13/03/2015;9:00:00;-100000;-100000;-100000;2;0.9;2.45;5.8
13/03/2015;10:00:00;-100000;-100000;-100000;2;0.825;1.35;3.4
13/03/2015;11:00:00;-100000;-100000;-100000;9.75;2.15;2.625;4.775
13/03/2015;12:00:00;-100000;-100000;-100000;25;0.725;1.375;4.175
13/03/2015;13:00:00;-100000;-100000;-100000;36;1.25;1.275;7.575
13/03/2015;14:00:00;-100000;-100000;-100000;44.25;0.925;1.25;14.55
13/03/2015;15:00:00;-100000;-100000;-100000;55;0.925;1.5;1.875
13/03/2015;16:00:00;-100000;-100000;-100000;58;1.275;1.75;3.1
13/03/2015;17:00:00;-100000;-100000;-100000;70.25;2.35;6.175;3.325
13/03/2015;18:00:00;-100000;-100000;-100000;66.5;0.85;1.275;2.05
13/03/2015;19:00:00;-100000;-100000;-100000;67.5;0.55;0.525;4.975
13/03/2015;20:00:00;-100000;-100000;-100000;43.5;1;1.725;2.05
13/03/2015;21:00:00;-100000;-100000;-100000;15;1.225;1;2.325
13/03/2015;22:00:00;-100000;-100000;-100000;5;2.3;2.7;3.625
13/03/2015;23:00:00;-100000;-100000;-100000;13.5;1.05;1.625;2.5
13/03/2015;0:00:00;-100000;-100000;-100000;24.75;2.05;1.15;4.75
14/03/2015;1:00:00;-100000;-100000;-100000;27;1.525;4.25;4.125
14/03/2015;2:00:00;-100000;-100000;-100000;37.25;3.075;1.35;2.35
14/03/2015;3:00:00;-100000;-100000;-100000;42.25;0.825;2.25;3.075
14/03/2015;4:00:00;-100000;-100000;-100000;36.75;0.475;0.825;3.65
14/03/2015;5:00:00;-100000;-100000;-100000;35.25;1.6;1.3;2.475
14/03/2015;6:00:00;-100000;-100000;-100000;33.25;1.575;1.45;3.65
14/03/2015;7:00:00;-100000;-100000;-100000;21.5;1.175;4.825;3.95
14/03/2015;8:00:00;-100000;-100000;-100000;27;1.575;3.425;1.775
14/03/2015;9:00:00;-100000;-100000;-100000;22.5;1.475;5.85;0.425
14/03/2015;10:00:00;-100000;-100000;-100000;34;7;0.325;1.425
14/03/2015;11:00:00;-100000;-100000;-100000;52;1.875;2;1.325
14/03/2015;12:00:00;-100000;-100000;-100000;52;1.875;1.25;2.125
14/03/2015;13:00:00;-100000;-100000;-100000;53.25;1.1;2.1;8.95
14/03/2015;14:00:00;-100000;-100000;-100000;56;3.175;0.325;14.525
14/03/2015;15:00:00;-100000;-100000;-100000;62.75;4.25;2.075;1.725
14/03/2015;16:00:00;-100000;-100000;-100000;77.25;2.8;3.225;2.9
14/03/2015;17:00:00;-100000;-100000;-100000;81.75;1.575;1;2.975
14/03/2015;18:00:00;-100000;-100000;-100000;87;1.725;0.65;5.4
14/03/2015;19:00:00;-100000;-100000;-100000;77.25;0.575;4.85;1.875
14/03/2015;20:00:00;-100000;-100000;-100000;55;0.85;3.65;4.425
14/03/2015;21:00:00;-100000;-100000;-100000;41.75;0.725;1.85;3.65
14/03/2015;22:00:00;-100000;-100000;-100000;31;0.95;2.55;8.1
14/03/2015;23:00:00;-100000;-100000;-100000;32.75;0.975;0.95;3.85
14/03/2015;0:00:00;-100000;-100000;-100000;38.75;1.7;3.05;1.775
15/03/2015;1:00:00;-100000;-100000;-100000;40.25;1.025;2.05;5.7
15/03/2015;2:00:00;-100000;-100000;-100000;45;0.35;1.225;3.4
15/03/2015;3:00:00;-100000;-100000;-100000;39;0.425;1.525;3.375
15/03/2015;4:00:00;-100000;-100000;-100000;37;1.9;1.85;2.4
15/03/2015;5:00:00;-100000;-100000;-100000;34.5;0.875;1.525;1.275
15/03/2015;6:00:00;-100000;-100000;-100000;32;1.375;0.8;3.6
15/03/2015;7:00:00;-100000;-100000;-100000;21.75;1.075;1.25;4
15/03/2015;8:00:00;-100000;-100000;-100000;21.75;0.95;0.55;2.65
15/03/2015;9:00:00;-100000;-100000;-100000;22.5;0.625;3.6;1.15
15/03/2015;10:00:00;-100000;-100000;-100000;27.5;1;0.6;3.125
15/03/2015;11:00:00;-100000;-100000;-100000;28.75;1.3;3.7;2.7
15/03/2015;12:00:00;-100000;-100000;-100000;35;3.075;0.975;5.275
15/03/2015;13:00:00;-100000;-100000;-100000;44.5;1.425;0.2;7.1
15/03/2015;14:00:00;-100000;-100000;-100000;54.5;0.475;0.85;14.375
15/03/2015;15:00:00;-100000;-100000;-100000;62.75;0.45;0.9;1.1
15/03/2015;16:00:00;-100000;-100000;-100000;72.75;1.3;2.775;2.425
15/03/2015;17:00:00;-100000;-100000;-100000;74.75;2.725;2.675;4.35
15/03/2015;18:00:00;-100000;-100000;-100000;78;2.775;0.4;2.5
15/03/2015;19:00:00;-100000;-100000;-100000;78.5;1.225;1.025;6.375
15/03/2015;20:00:00;-100000;-100000;-100000;69;2.4;1.45;4.65
15/03/2015;21:00:00;-100000;-100000;-100000;60.25;1.5;2.275;4.55
15/03/2015;22:00:00;-100000;-100000;-100000;41.75;1.225;0.4;5.675
15/03/2015;23:00:00;-100000;-100000;-100000;47.75;1.025;1.275;2.125
15/03/2015;0:00:00;-100000;-100000;-100000;49.25;2.9;5.125;5.55
16/03/2015;1:00:00;-100000;-100000;-100000;49.75;0.775;3.45;2.975
16/03/2015;2:00:00;-100000;-100000;-100000;49.75;1.425;4.675;2.4
16/03/2015;3:00:00;-100000;-100000;-100000;39.75;1.35;1.45;4.25
16/03/2015;4:00:00;-100000;-100000;-100000;26.75;0.5;1.45;1.9
16/03/2015;5:00:00;-100000;-100000;-100000;33;2.075;0.4;3.025
16/03/2015;6:00:00;-100000;-100000;-100000;35.5;0.725;1.25;4.9
16/03/2015;7:00:00;-100000;-100000;-100000;25.25;0.775;3.75;1.675
16/03/2015;8:00:00;-100000;-100000;-100000;10;1.4;1.6;4.675
16/03/2015;9:00:00;-100000;-100000;-100000;3;2.85;3.95;2.95
16/03/2015;10:00:00;-100000;-100000;-100000;5.25;4.225;2.875;7.75
16/03/2015;11:00:00;-100000;-100000;-100000;13.5;1.625;1;4.175
16/03/2015;12:00:00;-100000;-100000;-100000;20.5;1.875;3.375;3.35
16/03/2015;13:00:00;-100000;-100000;-100000;36.5;0.275;5.1;2.1
16/03/2015;14:00:00;-100000;-100000;-100000;42;3.225;3.875;3
16/03/2015;15:00:00;-100000;-100000;-100000;51.25;1.8;0.7;3.525
16/03/2015;16:00:00;-100000;-100000;-100000;61.5;3.35;0.6;4.075
16/03/2015;17:00:00;-100000;-100000;-100000;62;0.85;1.075;3.525
16/03/2015;18:00:00;-100000;-100000;-100000;68.5;1.15;1.375;3.525
16/03/2015;19:00:00;-100000;-100000;-100000;69;0.65;0.475;5.65
16/03/2015;20:00:00;-100000;-100000;-100000;54.5;2.5;1.75;5.6
16/03/2015;21:00:00;-100000;-100000;-100000;35.75;0.575;2.75;1.175
16/03/2015;22:00:00;-100000;-100000;-100000;16.25;0.325;1.9;5.275
16/03/2015;23:00:00;-100000;-100000;-100000;15.25;0.725;3.15;1.45
16/03/2015;0:00:00;-100000;-100000;-100000;23.5;0.7;0.6;4.1
17/03/2015;1:00:00;-100000;-100000;-100000;28.25;0.55;0.85;3.625
17/03/2015;2:00:00;-100000;-100000;-100000;29.25;1.025;2.4;4.75
17/03/2015;3:00:00;-100000;-100000;-100000;34.5;0.875;2.125;3.65
17/03/2015;4:00:00;-100000;-100000;-100000;35.25;1.475;4.725;3.875
17/03/2015;5:00:00;-100000;-100000;-100000;38;2.475;0.775;2.85
17/03/2015;6:00:00;-100000;-100000;-100000;32.25;1.35;0.9;1.425
17/03/2015;7:00:00;-100000;-100000;-100000;21.75;1.6;1.875;4.675
17/03/2015;8:00:00;-100000;-100000;-100000;6.75;1.15;0.775;2.025
17/03/2015;9:00:00;-100000;-100000;-100000;3.75;0.5;2.1;3
17/03/2015;10:00:00;-100000;-100000;-100000;11.75;1.65;3.45;4.975
17/03/2015;11:00:00;-100000;-100000;-100000;17.75;1.675;10.85;2.675
17/03/2015;12:00:00;-100000;-100000;-100000;24.5;0.45;4.4;3
17/03/2015;13:00:00;-100000;-100000;-100000;33.75;1.8;2.325;2.075
17/03/2015;14:00:00;-100000;-100000;-100000;36.75;1.175;2.6;2.825
17/03/2015;15:00:00;-100000;-100000;-100000;39.25;0.45;1.3;4.975
17/03/2015;16:00:00;-100000;-100000;-100000;47.5;1;0.575;2.95
17/03/2015;17:00:00;-100000;-100000;-100000;40;0.875;0.875;2.45
17/03/2015;18:00:00;-100000;-100000;-100000;39.25;0.75;1.8;5.1
17/03/2015;19:00:00;-100000;-100000;-100000;28.25;1.175;3.275;2.625
17/03/2015;20:00:00;-100000;-100000;-100000;26.75;0.65;6.05;2.45
17/03/2015;21:00:00;-100000;-100000;-100000;46.25;1.125;2.8;2.375
17/03/2015;22:00:00;-100000;-100000;-100000;37.5;1.55;1.35;1.725
17/03/2015;23:00:00;-100000;-100000;-100000;38;1.3;1.1;6.075
17/03/2015;0:00:00;-100000;-100000;-100000;33.5;1.275;10.275;4.325
18/03/2015;1:00:00;-100000;-100000;-100000;36.25;0.6;0.675;5.025
18/03/2015;2:00:00;-100000;-100000;-100000;34;1.225;2.525;4.6
18/03/2015;3:00:00;-100000;-100000;-100000;31.5;0.475;2.025;2.05
18/03/2015;4:00:00;-100000;-100000;-100000;32.25;1.725;5.225;2.45
18/03/2015;5:00:00;-100000;-100000;-100000;38;2.2;3.25;1.625
18/03/2015;6:00:00;-100000;-100000;-100000;40.5;0.8;2.525;2.4
18/03/2015;7:00:00;-100000;-100000;-100000;42;0.675;2.525;3.05
18/03/2015;8:00:00;-100000;-100000;-100000;22;1.325;1.825;2.475
18/03/2015;9:00:00;-100000;-100000;-100000;8.75;0.825;1.525;1.975
18/03/2015;10:00:00;-100000;-100000;-100000;9.25;0.6;2.775;4.825
18/03/2015;11:00:00;-100000;-100000;-100000;16;2.25;1.15;4.5
18/03/2015;12:00:00;-100000;-100000;-100000;23.25;0.975;1.45;1.025
18/03/2015;13:00:00;-100000;-100000;-100000;22.75;0.825;2.85;0.825
18/03/2015;14:00:00;-100000;-100000;-100000;21.5;0.525;4.1;3.35
18/03/2015;15:00:00;-100000;-100000;-100000;28;2.425;3.725;4.4
18/03/2015;16:00:00;-100000;-100000;-100000;28.25;1.775;0.775;2.8
18/03/2015;17:00:00;-100000;-100000;-100000;28.5;0.975;1.4;3.525
18/03/2015;18:00:00;-100000;-100000;-100000;26.5;0.525;2.55;2.425
18/03/2015;19:00:00;-100000;-100000;-100000;23.5;0.3;3.375;2.625
18/03/2015;20:00:00;-100000;-100000;-100000;13.5;2.075;4.1;3.175
18/03/2015;21:00:00;-100000;-100000;-100000;4;1.575;1.55;5.55
18/03/2015;22:00:00;-100000;-100000;-100000;17;1.55;1.575;2.2
18/03/2015;23:00:00;-100000;-100000;-100000;34;0.775;1.75;1.625
18/03/2015;0:00:00;-100000;-100000;-100000;39.25;2.375;1.225;2.525
19/03/2015;1:00:00;-100000;-100000;-100000;40.5;1.975;2.3;4.025
19/03/2015;2:00:00;-100000;-100000;-100000;27.5;0.3;3.425;5.25
19/03/2015;3:00:00;-100000;-100000;-100000;28;1.45;0.725;3.625
19/03/2015;4:00:00;-100000;-100000;-100000;26.5;1.625;0.825;5.3
19/03/2015;5:00:00;-100000;-100000;-100000;27;1.175;0.775;6.3
19/03/2015;6:00:00;-100000;-100000;-100000;24.75;2.05;2.825;4.725
19/03/2015;7:00:00;-100000;-100000;-100000;17.25;2.575;0.275;3.275
19/03/2015;8:00:00;-100000;-100000;-100000;15.25;3.35;0.6;3.625
19/03/2015;9:00:00;-100000;-100000;-100000;12;1.05;3.55;4.325
19/03/2015;10:00:00;-100000;-100000;-100000;20.75;1.55;3.325;4.125
19/03/2015;11:00:00;-100000;-100000;-100000;24;2;1.475;1.75
19/03/2015;12:00:00;-100000;-100000;-100000;25.5;2.825;2.775;2.325
19/03/2015;13:00:00;-100000;-100000;-100000;32.25;0.85;2.025;3.925
19/03/2015;14:00:00;-100000;-100000;-100000;28;1.25;0.725;2.7
19/03/2015;15:00:00;-100000;-100000;-100000;26;0.975;1.475;1.675
19/03/2015;16:00:00;-100000;-100000;-100000;32.5;1.4;1.45;2.975
19/03/2015;17:00:00;-100000;-100000;-100000;27.5;0.825;0.825;2.5
19/03/2015;18:00:00;-100000;-100000;-100000;32.5;1.2;1.1;5.125
19/03/2015;19:00:00;-100000;-100000;-100000;33;2.025;1.675;3.6
19/03/2015;20:00:00;-100000;-100000;-100000;33.75;0.65;2.1;1.95
19/03/2015;21:00:00;-100000;-100000;-100000;27;0.575;3.5;2.125
19/03/2015;22:00:00;-100000;-100000;-100000;33.25;0.95;1.975;2
19/03/2015;23:00:00;-100000;-100000;-100000;39.75;0.775;3.8;2.45
19/03/2015;0:00:00;-100000;-100000;-100000;48.75;1.25;2.025;2.25
20/03/2015;1:00:00;-100000;-100000;-100000;48.5;1;2.25;4.6
20/03/2015;2:00:00;-100000;-100000;-100000;51;2.5;3.8;3.675
20/03/2015;3:00:00;-100000;-100000;-100000;49.75;1.225;2.5;2.45
20/03/2015;4:00:00;-100000;-100000;-100000;48;4.05;1.775;2.5
20/03/2015;5:00:00;-100000;-100000;-100000;51;1.025;0.75;2.775
20/03/2015;6:00:00;-100000;-100000;-100000;50.75;0.825;2.1;3.25
20/03/2015;7:00:00;-100000;-100000;-100000;46.25;1.225;1.525;3.375
20/03/2015;8:00:00;-100000;-100000;-100000;42;2.125;2.5;4.15
20/03/2015;9:00:00;-100000;-100000;-100000;35.5;0.35;1.925;3.875
20/03/2015;10:00:00;-100000;-100000;-100000;25.5;0.825;5.05;5.35
20/03/2015;11:00:00;-100000;-100000;-100000;23.75;0.725;3.975;4.125
20/03/2015;12:00:00;-100000;-100000;-100000;21;2.75;0.825;2.325
20/03/2015;13:00:00;-100000;-100000;-100000;28.75;1.025;2.975;2.425
20/03/2015;14:00:00;-100000;-100000;-100000;26.25;1.25;0.675;3.55
20/03/2015;15:00:00;-100000;-100000;-100000;28.75;2.125;0.75;3.625
20/03/2015;16:00:00;-100000;-100000;-100000;32.5;2.475;0.65;2.95
20/03/2015;17:00:00;-100000;-100000;-100000;26.75;1.725;2.95;6.275
20/03/2015;18:00:00;-100000;-100000;-100000;31.5;0.625;1.35;1.875
20/03/2015;19:00:00;-100000;-100000;-100000;28.25;0.875;0.425;3.2
20/03/2015;20:00:00;-100000;-100000;-100000;25;0.85;1.35;5.75
20/03/2015;21:00:00;-100000;-100000;-100000;21.25;0.925;1.4;6.55
20/03/2015;22:00:00;-100000;-100000;-100000;16.25;3.6;0.775;3.325
20/03/2015;23:00:00;-100000;-100000;-100000;14;4.875;3.025;3.55
20/03/2015;0:00:00;-100000;-100000;-100000;21.75;1.225;2.175;5.925
21/03/2015;1:00:00;-100000;-100000;-100000;22.25;1.55;0.7;7.35
21/03/2015;2:00:00;-100000;-100000;-100000;26.25;0.55;0.3;4.275
21/03/2015;3:00:00;-100000;-100000;-100000;21;0.85;1.125;2.525
21/03/2015;4:00:00;-100000;-100000;-100000;21;1.3;2.35;2.925
21/03/2015;5:00:00;-100000;-100000;-100000;27.5;0.575;1.875;0.55
21/03/2015;6:00:00;-100000;-100000;-100000;22.5;1.775;0.675;2.925
21/03/2015;7:00:00;-100000;-100000;-100000;24.25;0.875;0.875;2.8
21/03/2015;8:00:00;-100000;-100000;-100000;23.75;1.35;1.175;3.7
21/03/2015;9:00:00;-100000;-100000;-100000;12.25;3.1;2.6;2.2
21/03/2015;10:00:00;-100000;-100000;-100000;15.5;1.2;2.45;3.4
21/03/2015;11:00:00;-100000;-100000;-100000;15.25;1.25;1.175;2.675
21/03/2015;12:00:00;-100000;-100000;-100000;15.5;1.325;1.6;5.2
21/03/2015;13:00:00;-100000;-100000;-100000;25.75;2.525;2.375;1.225
21/03/2015;14:00:00;-100000;-100000;-100000;35.5;2.15;2.2;12.5
21/03/2015;15:00:00;-100000;-100000;-100000;35.75;2.1;0.4;3.575
21/03/2015;16:00:00;-100000;-100000;-100000;51.75;1.675;1.1;10.15
21/03/2015;17:00:00;-100000;-100000;-100000;50.75;0.95;2.35;2.875
21/03/2015;18:00:00;-100000;-100000;-100000;51.25;1.85;1.575;1.25
21/03/2015;19:00:00;-100000;-100000;-100000;48.75;1.55;2;1.7
21/03/2015;20:00:00;-100000;-100000;-100000;49.25;1.5;1.075;2.175
21/03/2015;21:00:00;-100000;-100000;-100000;29.25;1.25;1.925;0.45
21/03/2015;22:00:00;-100000;-100000;-100000;24.75;1.3;0.5;3.9
21/03/2015;23:00:00;-100000;-100000;-100000;25.75;1.95;4.125;2.875
21/03/2015;0:00:00;-100000;-100000;-100000;28.25;2.35;1.5;1.45
22/03/2015;1:00:00;-100000;-100000;-100000;27.5;1.15;2.825;0.325
22/03/2015;2:00:00;-100000;-100000;-100000;30.25;1.975;1.65;2.925
22/03/2015;3:00:00;-100000;-100000;-100000;27.75;1.4;0.675;3.7
22/03/2015;4:00:00;-100000;-100000;-100000;30.25;4.075;0.2;3.625
22/03/2015;5:00:00;-100000;-100000;-100000;28.5;1.3;1.7;3.8
22/03/2015;6:00:00;-100000;-100000;-100000;27.75;1.475;1.175;2.95
22/03/2015;7:00:00;-100000;-100000;-100000;27.75;1.925;4.175;2.2
22/03/2015;8:00:00;-100000;-100000;-100000;23;0.825;0.5;2.025
22/03/2015;9:00:00;-100000;-100000;-100000;19.25;0.7;2.1;5.55
22/03/2015;10:00:00;-100000;-100000;-100000;21;2;2.9;3.05
22/03/2015;11:00:00;-100000;-100000;-100000;21;1.175;1.3;4.525
22/03/2015;12:00:00;-100000;-100000;-100000;22.5;1.6;1.775;3.7
22/03/2015;13:00:00;-100000;-100000;-100000;28.25;2.95;2.45;1.7
22/03/2015;14:00:00;-100000;-100000;-100000;31.5;2.05;2.9;5.2
22/03/2015;15:00:00;-100000;-100000;-100000;36.75;1.325;0.9;8.8
22/03/2015;16:00:00;-100000;-100000;-100000;43.75;1.125;2.2;6
22/03/2015;17:00:00;-100000;-100000;-100000;35;1.225;1.05;6.725
22/03/2015;18:00:00;-100000;-100000;-100000;32.5;4.25;1.725;2.2
22/03/2015;19:00:00;-100000;-100000;-100000;24.25;1.225;7.2;4.7
22/03/2015;20:00:00;-100000;-100000;-100000;21.25;0.425;11.15;4.05
22/03/2015;21:00:00;-100000;-100000;-100000;2.25;1.275;1.225;2.675
22/03/2015;22:00:00;-100000;-100000;-100000;7.75;1.25;1.95;4.5
22/03/2015;23:00:00;-100000;-100000;-100000;16.75;1.1;1.375;1.95
22/03/2015;0:00:00;-100000;-100000;-100000;17;1.5;0.2;7.15
23/03/2015;1:00:00;-100000;-100000;-100000;23.5;5.25;0.6;3.15
23/03/2015;2:00:00;-100000;-100000;-100000;22.75;0.8;1.5;3.625
23/03/2015;3:00:00;-100000;-100000;-100000;32.75;2.025;0.2;2.225
23/03/2015;4:00:00;-100000;-100000;-100000;30.25;1.45;0.875;1.875
23/03/2015;5:00:00;-100000;-100000;-100000;31.25;2.1;1.125;5.1
23/03/2015;6:00:00;-100000;-100000;-100000;28.5;3.5;5.55;1.525
23/03/2015;7:00:00;-100000;-100000;-100000;22.75;1.025;0.575;2.95
23/03/2015;8:00:00;-100000;-100000;-100000;17;3.275;2.1;5.55
23/03/2015;9:00:00;-100000;-100000;-100000;12;1.5;1.175;3.075
23/03/2015;10:00:00;-100000;-100000;-100000;14.75;0.55;1.35;3.2
23/03/2015;11:00:00;-100000;-100000;-100000;23.75;1.375;2.275;2.1
23/03/2015;12:00:00;-100000;-100000;-100000;28.75;2.775;5.375;3.775
23/03/2015;13:00:00;-100000;-100000;-100000;29;1.475;2.175;1.675
23/03/2015;14:00:00;-100000;-100000;-100000;33.75;2.85;6.275;2.675
23/03/2015;15:00:00;-100000;-100000;-100000;35.75;0.95;2.125;4.75
23/03/2015;16:00:00;-100000;-100000;-100000;42;2.275;1.1;2.675
23/03/2015;17:00:00;-100000;-100000;-100000;38;2.275;1.1;2.225
23/03/2015;18:00:00;-100000;-100000;-100000;28.75;0.825;0.4;4.025
23/03/2015;19:00:00;-100000;-100000;-100000;21.75;0.675;2.625;4.225
23/03/2015;20:00:00;-100000;-100000;-100000;46;1.025;1.825;1.325
23/03/2015;21:00:00;-100000;-100000;-100000;40.5;0.55;3.15;3.225
23/03/2015;22:00:00;-100000;-100000;-100000;36;1.7;1.925;2.475
23/03/2015;23:00:00;-100000;-100000;-100000;26;1;1.8;1.725
23/03/2015;0:00:00;-100000;-100000;-100000;31.75;0.75;0.725;3.025
24/03/2015;1:00:00;-100000;-100000;-100000;34.5;0.775;1.9;2.675
24/03/2015;2:00:00;-100000;-100000;-100000;41.25;1.45;0.9;1.675
24/03/2015;3:00:00;-100000;-100000;-100000;43.25;1.825;0.9;1.625
24/03/2015;4:00:00;-100000;-100000;-100000;46;0.65;2.075;3.75
24/03/2015;5:00:00;-100000;-100000;-100000;43.25;0.45;1.875;3
24/03/2015;6:00:00;-100000;-100000;-100000;39.5;0.35;0.2;4.225
24/03/2015;7:00:00;-100000;-100000;-100000;32;0.775;2.425;4.125
24/03/2015;8:00:00;-100000;-100000;-100000;22.75;1.725;1.275;1.125
24/03/2015;9:00:00;-100000;-100000;-100000;16.25;1.275;2.05;2.875
24/03/2015;10:00:00;-100000;-100000;-100000;14.25;1.45;1.4;5.275
24/03/2015;11:00:00;-100000;-100000;-100000;18.25;2.95;0.4;5.35
24/03/2015;12:00:00;-100000;-100000;-100000;21.5;1.475;2.075;1.975
24/03/2015;13:00:00;-100000;-100000;-100000;29.5;1.975;0.55;4.5
24/03/2015;14:00:00;-100000;-100000;-100000;31.5;0.975;1.1;3.025
24/03/2015;15:00:00;-100000;-100000;-100000;35;0.775;1.25;2.5
24/03/2015;16:00:00;-100000;-100000;-100000;33.5;1.15;1.675;2.3
24/03/2015;17:00:00;-100000;-100000;-100000;30.25;0.275;1.65;5.45
24/03/2015;18:00:00;-100000;-100000;-100000;30.75;0.925;1.5;2.425
24/03/2015;19:00:00;-100000;-100000;-100000;16.75;0.875;2.15;2.05
24/03/2015;20:00:00;-100000;-100000;-100000;3.25;1.775;1.275;1.55
24/03/2015;21:00:00;-100000;-100000;-100000;8;0.775;2.15;2.075
