Fecha;Hora;S02;NO;NO2;PM10;O3;dd;vv;TMP;PRB;LL
30/03/2015;22:00:00;2;0.0;6;10;52;318;0.1;15.7;1013;0.0
30/03/2015;23:00:00;2;0.0;8;10;49;258;0.2;14.3;1014;0.0
30/03/2015;0:00:00;2;0.0;6;10;45;353;0.1;13.3;1014;0.0
31/03/2015;1:00:00;2;0.0;5;11;47;299;0.2;12.7;1014;0.0
31/03/2015;2:00:00;2;0.0;4;10;48;301;0.1;12.6;1014;0.0
31/03/2015;3:00:00;1;0.0;3;11;50;316;0.2;12.3;1014;0.0
31/03/2015;4:00:00;2;0.0;3;11;51;277;0.1;12.3;1014;0.0
31/03/2015;5:00:00;2;0.0;3;11;44;301;0.1;11.3;1013;0.0
31/03/2015;6:00:00;2;0.0;3;10;54;327;0.3;11.4;1013;0.0
31/03/2015;7:00:00;2;0.0;3;10;50;288;0.2;11.4;1014;0.0
31/03/2015;8:00:00;2;3.2;13;10;44;322;0.2;13.3;1014;0.0
31/03/2015;9:00:00;2;7.3;28;9;48;271;0.0;18.9;1015;0.0
31/03/2015;10:00:00;2;3.0;24;9;63;116;0.3;21.1;1015;0.0
31/03/2015;11:00:00;2;0.7;12;10;73;203;0.5;22.1;1015;0.0
31/03/2015;12:00:00;2;0.3;11;10;81;173;0.4;23.3;1015;0.0
31/03/2015;13:00:00;2;0.3;4;10;73;187;0.9;24.5;1014;0.0
31/03/2015;14:00:00;2;0.5;1;10;69;222;1.4;25.7;1014;0.0
31/03/2015;15:00:00;2;0.0;1;9;75;258;1.5;25.8;1013;0.0
31/03/2015;16:00:00;2;0.0;1;9;82;260;1.6;25.8;1013;0.0
31/03/2015;17:00:00;2;0.0;2;9;92;200;0.9;25.5;1012;0.0
31/03/2015;18:00:00;2;0.4;4;8;95;139;0.8;24.5;1012;0.0
31/03/2015;19:00:00;2;0.4;9;9;85;126;0.4;22.5;1013;0.0
31/03/2015;20:00:00;2;0.0;6;10;75;152;0.5;18.9;1013;0.0
31/03/2015;21:00:00;2;0.0;4;12;82;82;0.6;15.5;1015;0.0
31/03/2015;22:00:00;2;0.0;5;13;67;37;0.1;14.4;1015;0.0
31/03/2015;23:00:00;2;0.0;4;12;47;307;0.1;13.2;1016;0.0
31/03/2015;0:00:00;2;0.0;3;12;63;255;0.6;13.0;1016;0.0
01/04/2015;1:00:00;2;0.0;3;13;70;248;0.6;13.3;1015;0.0
01/04/2015;2:00:00;2;0.0;2;13;63;214;0.2;12.6;1015;0.0
01/04/2015;3:00:00;2;0.0;2;13;56;310;0.2;11.9;1015;0.0
01/04/2015;4:00:00;1;0.0;2;12;50;313;0.2;11.3;1015;0.0
01/04/2015;5:00:00;1;0.0;3;12;44;31;0.1;10.7;1015;0.0
01/04/2015;6:00:00;2;0.3;3;11;35;12;0.0;10.0;1015;0.0
01/04/2015;7:00:00;2;2.2;12;11;27;22;0.1;9.9;1016;0.1
01/04/2015;8:00:00;2;3.4;25;12;43;58;0.5;11.7;1017;0.2
01/04/2015;9:00:00;2;0.8;18;12;54;58;0.3;13.8;1018;0.2
01/04/2015;10:00:00;2;0.8;10;14;66;122;0.6;13.3;1018;0.2
01/04/2015;11:00:00;2;0.3;9;16;68;110;0.6;13.2;1019;0.2
01/04/2015;12:00:00;2;0.5;10;18;69;120;0.7;13.2;1019;0.2
01/04/2015;13:00:00;2;0.4;9;19;70;113;0.6;13.2;1019;0.2
01/04/2015;14:00:00;2;0.1;6;21;78;119;0.6;13.5;1019;0.2
01/04/2015;15:00:00;1;0.5;6;22;79;124;0.7;14.2;1018;0.2
01/04/2015;16:00:00;2;0.4;6;23;81;129;0.7;14.6;1018;0.2
01/04/2015;17:00:00;2;0.2;9;25;80;128;0.5;14.7;1017;0.2
01/04/2015;18:00:00;2;1.6;13;28;79;98;0.4;13.9;1017;0.2
01/04/2015;19:00:00;2;0.4;11;30;79;87;0.1;13.5;1017;0.2
01/04/2015;20:00:00;1;0.0;9;30;77;71;0.1;13.0;1018;0.2
01/04/2015;21:00:00;2;0.0;7;31;69;76;0.0;12.9;1018;0.2
01/04/2015;22:00:00;2;0.0;2;30;47;76;0.0;11.9;1018;0.2
01/04/2015;23:00:00;1;0.0;4;30;43;76;0.0;11.8;1019;0.2
01/04/2015;0:00:00;2;0.0;2;28;40;76;0.0;11.8;1019;0.2
02/04/2015;1:00:00;1;0.0;2;25;41;76;0.0;11.1;1019;0.2
02/04/2015;2:00:00;2;0.0;2;24;42;76;0.0;10.6;1018;0.0
02/04/2015;3:00:00;1;0.0;2;23;32;76;0.0;9.9;1018;0.0
02/04/2015;4:00:00;2;0.0;3;23;34;76;0.0;10.3;1017;0.0
02/04/2015;5:00:00;2;0.0;4;22;40;88;0.0;10.8;1017;0.0
02/04/2015;6:00:00;2;0.0;4;22;50;290;0.1;11.1;1017;0.0
02/04/2015;7:00:00;1;0.1;6;23;57;277;0.2;11.5;1017;0.0
02/04/2015;8:00:00;2;0.0;9;23;60;231;0.2;12.0;1017;0.0
02/04/2015;9:00:00;2;0.5;11;24;58;256;0.3;13.2;1017;0.0
02/04/2015;10:00:00;2;3.1;21;23;54;209;0.6;15.7;1017;0.0
02/04/2015;11:00:00;2;0.6;12;22;67;212;0.4;17.2;1017;0.0
02/04/2015;12:00:00;2;0.0;5;22;78;190;0.4;18.6;1017;0.0
02/04/2015;13:00:00;2;0.1;4;22;82;219;0.6;19.6;1017;0.0
02/04/2015;14:00:00;2;0.0;5;23;86;222;1.0;19.6;1016;0.0
02/04/2015;15:00:00;2;0.1;6;24;84;174;0.4;20.1;1015;0.0
02/04/2015;16:00:00;2;0.1;8;25;81;137;0.5;19.7;1015;0.0
02/04/2015;17:00:00;2;0.1;7;26;80;123;0.3;18.5;1014;0.0
02/04/2015;18:00:00;4;0.3;14;27;72;157;0.2;18.3;1014;0.0
02/04/2015;19:00:00;3;0.0;7;28;69;283;0.4;16.3;1014;0.0
02/04/2015;20:00:00;2;0.0;6;30;62;238;0.2;14.1;1014;0.0
02/04/2015;21:00:00;2;0.0;13;30;42;228;0.1;12.8;1014;0.0
02/04/2015;22:00:00;2;0.0;9;30;32;12;0.0;11.8;1015;0.0
02/04/2015;23:00:00;2;0.0;5;28;29;11;0.0;10.8;1015;0.0
02/04/2015;0:00:00;2;0.0;4;26;23;11;0.0;10.1;1015;0.0
03/04/2015;1:00:00;2;0.0;3;25;17;11;0.0;9.9;1015;0.0
03/04/2015;2:00:00;2;0.0;3;24;14;11;0.0;10.0;1014;0.0
03/04/2015;3:00:00;2;0.0;4;24;23;11;0.0;10.5;1014;0.0
03/04/2015;4:00:00;2;0.0;4;23;28;96;0.0;10.0;1013;0.0
03/04/2015;5:00:00;1;0.0;4;22;23;341;0.0;9.2;1013;0.0
03/04/2015;6:00:00;1;0.0;2;20;24;338;0.1;8.7;1013;0.2
03/04/2015;7:00:00;1;0.0;2;19;23;338;0.1;8.5;1013;0.2
03/04/2015;8:00:00;2;0.0;2;19;35;338;0.1;10.0;1013;0.2
03/04/2015;9:00:00;2;0.1;5;19;58;254;0.0;13.9;1013;0.2
03/04/2015;10:00:00;2;0.5;5;16;69;153;0.4;16.2;1013;0.2
03/04/2015;11:00:00;2;0.1;5;15;68;139;0.3;16.9;1012;0.2
03/04/2015;12:00:00;2;0.3;11;16;68;111;0.5;17.2;1012;0.2
03/04/2015;13:00:00;3;0.6;13;17;70;111;0.8;17.4;1012;0.2
03/04/2015;14:00:00;3;0.0;4;17;79;120;0.6;18.1;1011;0.2
03/04/2015;15:00:00;2;0.1;3;17;79;113;0.7;18.7;1010;0.2
03/04/2015;16:00:00;2;0.1;3;17;77;80;0.7;18.1;1009;0.2
03/04/2015;17:00:00;2;0.1;4;19;76;98;0.4;16.9;1009;0.2
03/04/2015;18:00:00;2;1.0;7;20;70;105;0.2;16.4;1009;0.2
03/04/2015;19:00:00;2;0.1;8;21;67;103;0.1;15.6;1008;0.2
03/04/2015;20:00:00;2;0.0;11;22;52;151;0.1;14.6;1008;0.2
03/04/2015;21:00:00;2;0.0;20;22;55;215;0.8;13.2;1008;0.2
03/04/2015;22:00:00;2;0.0;13;23;53;272;0.3;12.6;1009;0.2
03/04/2015;23:00:00;1;0.0;18;22;40;252;0.1;11.9;1008;0.2
03/04/2015;0:00:00;2;0.0;11;22;37;252;0.1;11.5;1008;0.2
04/04/2015;1:00:00;1;0.0;7;21;37;252;0.1;11.0;1008;0.2
04/04/2015;2:00:00;1;0.0;4;20;24;314;0.1;10.3;1007;0.0
04/04/2015;3:00:00;2;0.0;3;20;26;316;0.0;10.6;1007;0.0
04/04/2015;4:00:00;1;0.0;3;19;22;316;0.0;10.7;1006;0.0
04/04/2015;5:00:00;2;0.0;3;18;15;316;0.0;10.7;1006;0.0
04/04/2015;6:00:00;1;0.0;5;17;17;316;0.0;11.1;1006;0.0
04/04/2015;7:00:00;1;2.2;15;17;9;275;0.0;11.4;1006;0.0
04/04/2015;8:00:00;2;0.6;17;17;35;39;0.0;12.3;1007;0.0
04/04/2015;9:00:00;2;0.0;6;17;68;75;0.2;14.2;1007;0.0
04/04/2015;10:00:00;2;0.0;7;16;71;105;0.3;15.0;1007;0.0
04/04/2015;11:00:00;2;0.2;7;15;67;133;0.7;15.5;1007;0.0
04/04/2015;12:00:00;2;0.1;5;13;66;128;0.6;16.0;1007;0.0
04/04/2015;13:00:00;2;0.2;6;13;66;120;0.6;15.9;1006;0.0
04/04/2015;14:00:00;2;0.2;6;13;65;115;0.6;16.2;1006;0.0
04/04/2015;15:00:00;2;0.1;4;13;68;97;0.8;16.3;1005;0.0
04/04/2015;16:00:00;2;0.0;3;13;73;86;0.9;15.5;1005;0.0
04/04/2015;17:00:00;1;0.1;4;14;70;103;0.3;15.6;1005;0.0
04/04/2015;18:00:00;1;0.0;6;14;64;105;0.3;15.1;1005;0.0
04/04/2015;19:00:00;1;0.0;5;15;63;66;0.1;14.4;1005;0.0
04/04/2015;20:00:00;2;0.0;3;15;43;32;0.0;13.0;1004;0.0
04/04/2015;21:00:00;2;0.0;6;15;33;31;0.0;11.7;1005;0.0
04/04/2015;22:00:00;1;0.0;2;15;33;31;0.0;10.4;1005;0.0
04/04/2015;23:00:00;1;0.0;3;14;31;136;0.1;9.6;1005;0.0
04/04/2015;0:00:00;2;0.0;3;14;29;276;0.0;9.3;1005;0.0
05/04/2015;1:00:00;1;0.0;5;14;34;277;0.1;9.1;1005;0.0
05/04/2015;2:00:00;1;0.0;4;14;38;278;0.1;9.0;1004;0.0
05/04/2015;3:00:00;2;0.0;3;13;35;229;0.1;8.7;1004;0.0
05/04/2015;4:00:00;2;0.0;2;12;27;146;0.1;8.0;1003;0.0
05/04/2015;5:00:00;2;0.0;2;12;26;294;0.1;7.5;1002;0.1
05/04/2015;6:00:00;2;0.0;2;11;19;294;0.0;6.8;1003;0.2
05/04/2015;7:00:00;1;0.0;2;10;21;294;0.0;6.5;1003;0.2
05/04/2015;8:00:00;2;0.0;2;10;34;294;0.1;8.6;1003;0.2
05/04/2015;9:00:00;1;0.0;2;9;54;264;0.2;12.6;1003;0.2
05/04/2015;10:00:00;2;0.1;5;7;66;167;0.3;16.0;1003;0.2
05/04/2015;11:00:00;2;0.2;3;6;74;174;0.4;17.1;1003;0.2
05/04/2015;12:00:00;2;0.7;7;7;73;114;0.9;18.1;1003;0.2
05/04/2015;13:00:00;2;0.1;6;8;75;123;0.7;17.1;1003;0.2
05/04/2015;14:00:00;2;0.0;3;9;69;113;0.9;16.4;1004;0.2
05/04/2015;15:00:00;2;0.0;4;11;68;127;0.8;14.0;1004;0.2
05/04/2015;16:00:00;2;0.2;5;12;72;116;0.7;13.6;1004;0.2
05/04/2015;17:00:00;2;0.0;6;13;79;126;0.6;13.4;1005;0.2
05/04/2015;18:00:00;2;0.0;6;13;84;126;0.6;13.1;1005;0.2
05/04/2015;19:00:00;1;0.0;6;13;84;120;0.4;12.8;1006;0.2
05/04/2015;20:00:00;1;0.0;6;14;79;73;0.2;12.0;1006;0.2
05/04/2015;21:00:00;2;0.0;2;14;59;47;0.0;10.0;1007;0.2
05/04/2015;22:00:00;1;0.5;10;14;50;44;0.0;8.4;1007;0.2
05/04/2015;23:00:00;2;0.0;3;14;71;151;0.3;8.4;1008;0.2
05/04/2015;0:00:00;2;0.0;2;13;79;113;0.3;9.8;1008;0.2
06/04/2015;1:00:00;1;0.0;2;14;65;339;0.1;9.0;1008;0.2
06/04/2015;2:00:00;2;0.0;2;14;51;340;0.0;7.4;1009;0.0
06/04/2015;3:00:00;2;0.0;2;14;48;340;0.0;6.7;1009;0.0
06/04/2015;4:00:00;2;0.0;2;13;45;341;0.0;6.7;1009;0.0
06/04/2015;5:00:00;1;0.0;3;13;38;341;0.0;7.7;1009;0.0
06/04/2015;6:00:00;1;0.0;7;13;38;341;0.0;7.9;1009;0.0
06/04/2015;7:00:00;1;0.3;17;13;34;344;0.0;7.5;1010;0.0
06/04/2015;8:00:00;1;0.2;13;13;39;258;0.0;8.3;1011;0.0
06/04/2015;9:00:00;2;0.0;7;12;70;87;0.5;12.5;1011;0.0
06/04/2015;10:00:00;1;0.0;4;11;81;109;1.1;14.6;1012;0.0
06/04/2015;11:00:00;1;0.0;4;11;84;123;1.3;15.0;1012;0.0
06/04/2015;12:00:00;2;0.0;4;10;85;126;1.6;15.6;1012;0.0
06/04/2015;13:00:00;2;0.2;4;11;87;113;2.0;15.0;1012;0.0
06/04/2015;14:00:00;2;0.0;3;12;89;128;2.1;15.5;1012;0.0
06/04/2015;15:00:00;2;0.0;4;13;92;120;1.7;15.7;1012;0.0
06/04/2015;16:00:00;2;0.0;4;14;95;113;1.7;15.1;1012;0.0
06/04/2015;17:00:00;2;0.0;4;13;96;119;1.6;15.3;1012;0.0
06/04/2015;18:00:00;2;0.0;5;13;92;132;0.7;14.7;1012;0.0
06/04/2015;19:00:00;2;0.0;6;15;90;111;0.4;13.0;1012;0.0
06/04/2015;20:00:00;2;0.0;7;16;87;63;0.2;11.7;1013;0.0
06/04/2015;21:00:00;2;0.0;6;16;75;36;0.2;11.0;1013;0.0
06/04/2015;22:00:00;2;0.0;3;16;71;38;0.1;9.6;1014;0.0
06/04/2015;23:00:00;2;0.0;7;15;73;41;0.1;9.4;1014;0.0
06/04/2015;0:00:00;1;0.0;4;15;59;28;0.0;8.7;1015;0.0
07/04/2015;1:00:00;2;0.0;2;14;56;45;0.1;7.9;1015;0.0
07/04/2015;2:00:00;2;0.0;2;13;51;324;0.0;7.5;1015;0.0
07/04/2015;3:00:00;1;0.0;2;13;44;325;0.0;6.9;1015;0.0
07/04/2015;4:00:00;1;0.0;2;12;43;325;0.0;6.6;1015;0.0
07/04/2015;5:00:00;2;0.0;2;11;44;325;0.0;6.4;1015;0.0
07/04/2015;6:00:00;2;0.0;2;11;39;325;0.0;6.1;1015;0.0
07/04/2015;7:00:00;2;0.2;3;10;39;325;0.0;6.3;1016;0.0
07/04/2015;8:00:00;2;6.3;17;10;25;324;0.0;7.6;1016;0.0
07/04/2015;9:00:00;2;4.0;24;10;56;145;0.2;10.4;1017;0.0
07/04/2015;10:00:00;2;0.2;7;9;85;138;0.8;13.4;1018;0.0
07/04/2015;11:00:00;2;0.0;6;9;88;138;1.1;13.8;1018;0.2
07/04/2015;12:00:00;2;2.4;7;9;88;113;1.0;13.7;1018;0.2
07/04/2015;13:00:00;2;0.3;7;9;91;122;1.0;14.7;1019;0.2
07/04/2015;14:00:00;2;0.0;5;9;93;112;1.2;15.2;1019;0.2
07/04/2015;15:00:00;2;0.1;5;10;91;122;1.1;15.2;1019;0.2
07/04/2015;16:00:00;2;0.1;5;9;93;130;1.2;15.8;1019;0.2
07/04/2015;17:00:00;2;0.2;5;9;93;128;1.2;15.7;1019;0.2
07/04/2015;18:00:00;2;0.3;7;10;92;129;0.7;15.3;1020;0.2
07/04/2015;19:00:00;2;0.1;8;11;89;89;0.3;13.4;1020;0.2
07/04/2015;20:00:00;2;0.0;5;12;80;131;0.1;11.7;1021;0.2
07/04/2015;21:00:00;1;0.0;2;13;63;23;0.0;9.5;1022;0.2
07/04/2015;22:00:00;1;0.0;2;13;63;23;0.0;8.2;1022;0.2
07/04/2015;23:00:00;1;0.0;2;12;63;23;0.0;7.6;1022;0.2
07/04/2015;0:00:00;2;0.0;2;11;68;23;0.0;7.3;1023;0.2
08/04/2015;1:00:00;2;0.0;2;11;68;23;0.0;7.0;1022;0.2
08/04/2015;2:00:00;2;0.0;2;11;61;23;0.0;6.5;1022;0.0
08/04/2015;3:00:00;2;0.0;2;10;59;23;0.0;5.5;1022;0.0
08/04/2015;4:00:00;2;0.0;2;10;58;23;0.1;4.9;1022;0.0
08/04/2015;5:00:00;2;0.0;3;10;54;20;0.1;4.7;1022;0.0
08/04/2015;6:00:00;1;0.0;5;9;54;9;0.0;4.5;1022;0.0
08/04/2015;7:00:00;2;0.0;3;9;55;9;0.1;4.7;1022;0.0
08/04/2015;8:00:00;1;0.3;6;8;61;16;0.1;8.0;1022;0.0
08/04/2015;9:00:00;2;0.6;14;7;80;149;0.3;13.3;1022;0.0
08/04/2015;10:00:00;41;4.5;46;7;69;135;0.7;14.4;1022;0.0
08/04/2015;11:00:00;2;0.6;8;6;95;122;0.9;14.6;1022;0.0
08/04/2015;12:00:00;2;0.3;7;5;96;122;0.8;15.1;1022;0.0
08/04/2015;13:00:00;2;0.4;7;5;96;130;0.7;15.7;1022;0.0
08/04/2015;14:00:00;2;0.5;6;4;98;132;1.0;15.7;1021;0.0
08/04/2015;15:00:00;2;0.6;8;4;97;139;0.8;15.9;1021;0.0
08/04/2015;16:00:00;2;1.1;9;3;96;133;0.7;16.3;1020;0.0
08/04/2015;17:00:00;2;0.4;7;3;98;134;0.7;15.9;1020;0.0
08/04/2015;18:00:00;2;0.6;10;3;96;124;0.6;15.3;1020;0.0
08/04/2015;19:00:00;2;0.4;13;3;85;120;0.1;13.9;1020;0.0
08/04/2015;20:00:00;2;0.0;8;3;62;94;0.0;11.5;1020;0.0
08/04/2015;21:00:00;2;0.0;5;3;70;113;0.2;9.4;1020;0.0
08/04/2015;22:00:00;2;0.2;11;3;52;356;0.0;8.6;1020;0.0
08/04/2015;23:00:00;1;0.0;5;3;53;355;0.0;7.0;1020;0.0
08/04/2015;0:00:00;2;0.0;4;3;55;355;0.0;6.2;1020;0.0
09/04/2015;1:00:00;1;0.0;3;3;63;355;0.0;5.9;1020;0.0
09/04/2015;2:00:00;2;0.0;4;3;56;355;0.0;5.5;1019;0.0
09/04/2015;3:00:00;1;0.0;4;3;58;355;0.2;5.0;1019;0.0
09/04/2015;4:00:00;2;0.0;4;3;54;346;0.1;5.2;1019;0.0
09/04/2015;5:00:00;1;0.0;4;3;51;299;0.1;5.0;1019;0.0
09/04/2015;6:00:00;1;0.0;4;3;51;313;0.1;4.9;1019;0.0
09/04/2015;7:00:00;2;0.0;4;3;53;310;0.2;5.1;1019;0.0
09/04/2015;8:00:00;2;1.1;9;4;65;276;0.2;8.3;1020;0.0
09/04/2015;9:00:00;2;0.9;8;3;93;204;0.5;13.3;1019;0.0
09/04/2015;10:00:00;2;0.8;9;3;97;182;0.6;14.9;1020;0.0
09/04/2015;11:00:00;2;0.8;7;3;95;182;0.4;16.3;1020;0.0
09/04/2015;12:00:00;2;1.5;9;4;96;149;0.6;17.2;1020;0.0
09/04/2015;13:00:00;4;0.7;9;5;98;147;1.0;17.8;1019;0.0
09/04/2015;14:00:00;3;0.3;6;7;99;149;1.0;18.3;1019;0.0
09/04/2015;15:00:00;3;0.4;7;7;99;135;1.3;18.2;1018;0.0
09/04/2015;16:00:00;5;0.5;9;8;99;128;1.3;17.6;1018;0.0
09/04/2015;17:00:00;8;1.1;13;8;98;139;0.9;17.8;1018;0.0
09/04/2015;18:00:00;2;0.4;7;8;104;161;0.6;17.6;1018;0.0
09/04/2015;19:00:00;2;0.1;4;9;106;198;0.5;15.9;1018;0.0
09/04/2015;20:00:00;2;0.0;4;11;88;261;0.1;13.4;1018;0.0
09/04/2015;21:00:00;2;0.0;3;12;76;312;0.0;10.7;1018;0.0
09/04/2015;22:00:00;2;0.0;4;12;71;314;0.1;9.3;1019;0.0
09/04/2015;23:00:00;2;0.0;2;12;73;226;0.1;8.4;1019;0.0
09/04/2015;0:00:00;2;0.0;2;11;73;9;0.0;7.8;1019;0.0
10/04/2015;1:00:00;2;0.0;2;11;62;77;0.0;7.7;1018;0.0
10/04/2015;2:00:00;1;0.0;2;11;56;279;0.0;7.5;1018;0.0
10/04/2015;3:00:00;1;0.0;3;10;54;279;0.0;7.5;1017;0.0
10/04/2015;4:00:00;2;0.0;2;10;55;284;0.0;7.7;1017;0.0
10/04/2015;5:00:00;2;0.0;5;10;48;319;0.1;7.4;1017;0.0
10/04/2015;6:00:00;2;0.0;4;9;53;330;0.0;7.2;1017;0.0
10/04/2015;7:00:00;1;0.0;5;9;45;330;0.0;7.5;1017;0.0
10/04/2015;8:00:00;2;0.1;6;9;46;330;0.0;9.1;1017;0.0
10/04/2015;9:00:00;2;0.4;9;9;88;299;0.2;12.7;1017;0.0
10/04/2015;10:00:00;3;2.6;22;12;99;159;0.3;15.5;1017;0.0
10/04/2015;11:00:00;6;3.8;28;19;97;112;0.5;16.5;1017;0.0
10/04/2015;12:00:00;8;2.8;23;21;95;120;0.6;17.2;1017;0.0
10/04/2015;13:00:00;7;0.5;10;21;100;122;0.9;17.5;1016;0.0
10/04/2015;14:00:00;5;0.6;8;21;99;131;0.7;17.5;1016;0.0
10/04/2015;15:00:00;5;0.8;7;22;98;127;1.0;17.6;1015;0.0
10/04/2015;16:00:00;3;0.2;5;22;96;129;0.9;17.5;1015;0.0
10/04/2015;17:00:00;3;0.4;6;22;93;132;0.5;17.2;1015;0.0
10/04/2015;18:00:00;3;0.6;10;23;94;122;0.5;16.5;1014;0.0
10/04/2015;19:00:00;3;0.3;13;24;92;138;0.2;15.4;1014;0.0
10/04/2015;20:00:00;2;0.0;6;26;82;227;0.1;14.3;1014;0.0
10/04/2015;21:00:00;2;0.0;3;26;68;325;0.0;13.0;1014;0.0
10/04/2015;22:00:00;2;0.0;3;26;71;313;0.1;12.1;1014;0.0
10/04/2015;23:00:00;2;0.0;3;26;74;311;0.1;11.7;1015;0.0
10/04/2015;0:00:00;2;0.0;2;25;75;313;0.2;11.6;1015;0.0
11/04/2015;1:00:00;2;0.0;2;25;70;321;0.2;11.2;1015;0.0
11/04/2015;2:00:00;2;0.0;2;25;58;340;0.2;10.7;1014;0.0
11/04/2015;3:00:00;2;0.0;2;23;40;348;0.0;9.5;1014;0.0
11/04/2015;4:00:00;2;0.0;2;22;35;348;0.0;8.6;1014;0.0
11/04/2015;5:00:00;2;0.0;2;22;36;348;0.0;8.4;1013;0.0
11/04/2015;6:00:00;1;0.0;4;21;36;348;0.0;8.9;1013;0.0
11/04/2015;7:00:00;2;0.0;3;22;59;286;0.0;10.2;1014;0.0
11/04/2015;8:00:00;2;0.0;4;22;91;78;0.3;12.3;1014;0.0
11/04/2015;9:00:00;2;0.0;4;22;95;112;1.2;14.0;1015;0.0
11/04/2015;10:00:00;2;0.1;6;20;100;78;1.2;15.6;1015;0.0
11/04/2015;11:00:00;2;0.1;4;18;101;117;1.2;17.4;1015;0.0
11/04/2015;12:00:00;2;0.1;4;18;102;117;1.3;18.0;1015;0.0
11/04/2015;13:00:00;2;0.0;4;19;105;109;1.1;18.3;1016;0.0
11/04/2015;14:00:00;2;0.0;4;20;105;119;1.1;18.6;1016;0.0
11/04/2015;15:00:00;2;0.1;4;21;104;130;1.1;18.1;1016;0.0
11/04/2015;16:00:00;2;0.0;3;23;104;129;1.2;17.5;1016;0.0
11/04/2015;17:00:00;2;0.0;3;24;102;123;1.2;16.5;1016;0.0
11/04/2015;18:00:00;2;0.0;4;25;100;85;1.0;16.3;1016;0.0
11/04/2015;19:00:00;2;0.0;6;25;97;126;0.3;15.1;1016;0.0
11/04/2015;20:00:00;2;0.0;7;26;93;78;0.4;14.4;1016;0.0
11/04/2015;21:00:00;2;0.0;5;25;97;90;0.3;14.3;1017;0.0
11/04/2015;22:00:00;2;0.0;3;25;95;120;0.4;14.2;1018;0.0
11/04/2015;23:00:00;2;0.0;3;24;98;84;0.4;14.1;1018;0.0
11/04/2015;0:00:00;2;0.0;2;23;97;86;0.3;14.0;1018;0.0
12/04/2015;1:00:00;2;0.0;1;23;95;174;0.4;13.8;1018;0.0
12/04/2015;2:00:00;2;0.0;1;22;95;164;0.5;13.7;1018;0.0
12/04/2015;3:00:00;1;0.0;2;22;92;190;0.6;13.5;1018;0.0
12/04/2015;4:00:00;1;0.0;1;21;94;194;0.5;13.4;1018;0.0
12/04/2015;5:00:00;2;0.0;1;20;90;96;0.2;13.1;1017;0.0
12/04/2015;6:00:00;2;0.0;1;20;94;113;0.2;13.0;1018;0.0
12/04/2015;7:00:00;2;0.0;2;19;74;159;0.1;12.6;1018;0.0
12/04/2015;8:00:00;2;0.3;6;18;54;246;0.0;12.5;1019;0.0
12/04/2015;9:00:00;2;0.0;4;17;93;135;0.2;15.5;1019;0.0
12/04/2015;10:00:00;2;0.1;5;14;94;124;0.5;17.2;1019;0.0
12/04/2015;11:00:00;2;0.2;6;14;98;119;0.6;17.1;1020;0.0
12/04/2015;12:00:00;2;0.0;5;13;104;117;0.8;18.0;1020;0.0
12/04/2015;13:00:00;2;0.2;4;12;105;111;0.8;19.1;1020;0.0
12/04/2015;14:00:00;2;0.0;2;13;104;93;1.0;19.3;1019;0.0
12/04/2015;15:00:00;2;0.0;3;13;106;98;1.2;18.8;1019;0.0
12/04/2015;16:00:00;2;0.0;3;14;102;95;1.1;18.6;1019;0.0
12/04/2015;17:00:00;2;0.0;2;14;106;85;1.1;18.1;1019;0.0
12/04/2015;18:00:00;2;0.0;3;14;105;76;0.7;17.3;1019;0.0
12/04/2015;19:00:00;2;0.0;3;15;106;63;0.5;15.8;1019;0.0
12/04/2015;20:00:00;2;0.0;1;16;108;73;0.2;14.3;1019;0.0
12/04/2015;21:00:00;2;0.0;1;17;91;319;0.1;13.4;1020;0.0
12/04/2015;22:00:00;2;0.0;1;16;56;355;0.0;12.2;1020;0.0
12/04/2015;23:00:00;1;0.0;1;15;51;355;0.0;11.0;1020;0.0
12/04/2015;0:00:00;2;0.0;2;14;45;355;0.0;10.3;1020;0.0
13/04/2015;1:00:00;2;0.0;1;13;54;355;0.0;10.4;1020;
13/04/2015;2:00:00;1;0.0;1;13;48;355;0.0;10.3;1020;
13/04/2015;3:00:00;2;0.0;2;13;37;300;0.0;9.9;1020;
13/04/2015;4:00:00;2;0.0;2;12;30;55;0.0;9.9;1020;
13/04/2015;5:00:00;2;0.0;1;12;35;55;0.0;10.0;1020;
13/04/2015;6:00:00;2;0.0;1;12;32;57;0.0;9.9;1020;
13/04/2015;7:00:00;2;0.1;2;12;21;57;0.0;9.2;1020;
13/04/2015;8:00:00;2;5.1;11;13;24;57;0.0;10.5;1021;
13/04/2015;9:00:00;2;4.1;22;14;67;74;0.1;12.9;1021;
13/04/2015;10:00:00;2;0.7;8;12;91;160;0.3;15.6;1022;
13/04/2015;11:00:00;2;0.5;7;10;93;123;0.4;17.9;1022;
13/04/2015;12:00:00;2;0.5;7;10;96;119;0.5;19.5;1021;
13/04/2015;13:00:00;2;0.8;7;11;97;109;0.7;19.6;1021;
13/04/2015;14:00:00;2;0.0;4;12;97;85;1.1;19.7;1021;
13/04/2015;15:00:00;2;0.1;3;13;96;84;1.2;19.7;1020;
13/04/2015;16:00:00;2;0.4;6;14;95;84;0.8;19.7;1020;
13/04/2015;17:00:00;2;0.2;6;15;93;90;0.6;19.7;1020;
13/04/2015;18:00:00;2;0.3;8;17;88;85;0.5;18.8;1020;
