Fecha;Hora;PM10;SO2;NO2;NO;O3;dd;vv;LL;PRB;TMP;BEN;TOL;XIL
14/09/2015;2:00:00;2;2;15;3;51;n;n;n;n;n;n;n;n
14/09/2015;3:00:00;17;2;12;3;51;n;n;n;n;n;n;n;n
14/09/2015;4:00:00;8;2;12;2;53;n;n;n;n;n;n;n;n
14/09/2015;5:00:00;3;3;11;2;51;n;n;n;n;n;n;n;n
14/09/2015;6:00:00;3;30;10;2;50;n;n;n;n;n;n;n;n
14/09/2015;7:00:00;5;2;12;4;47;n;n;n;n;n;n;n;n
14/09/2015;8:00:00;4;3;18;6;43;n;n;n;n;n;n;n;n
14/09/2015;9:00:00;6;2;22;10;39;n;n;n;n;n;n;n;n
14/09/2015;10:00:00;8;22;27;13;38;n;n;n;n;n;n;n;n
14/09/2015;11:00:00;22;10;23;7;45;n;n;n;n;n;n;n;n
14/09/2015;12:00:00;2;2;23;7;47;n;n;n;n;n;n;n;n
14/09/2015;13:00:00;8;2;20;6;49;n;n;n;n;n;n;n;n
14/09/2015;14:00:00;8;2;22;7;50;n;n;n;n;n;n;n;n
14/09/2015;15:00:00;2;2;17;4;56;n;n;n;n;n;n;n;n
14/09/2015;16:00:00;2;2;16;4;57;n;n;n;n;n;n;n;n
14/09/2015;17:00:00;4;2;18;5;58;n;n;n;n;n;n;n;n
14/09/2015;18:00:00;4;2;18;7;59;n;n;n;n;n;n;n;n
14/09/2015;19:00:00;7;2;22;7;61;n;n;n;n;n;n;n;n
14/09/2015;20:00:00;6;2;24;7;60;n;n;n;n;n;n;n;n
14/09/2015;21:00:00;6;2;26;6;61;n;n;n;n;n;n;n;n
14/09/2015;22:00:00;6;3;21;3;63;n;n;n;n;n;n;n;n
14/09/2015;23:00:00;3;2;19;2;57;n;n;n;n;n;n;n;n
14/09/2015;0:00:00;5;2;18;3;54;n;n;n;n;n;n;n;n
15/09/2015;1:00:00;5;2;16;2;55;n;n;n;n;n;n;n;n
15/09/2015;2:00:00;3;2;19;4;50;n;n;n;n;n;n;n;n
15/09/2015;3:00:00;3;2;15;3;52;n;n;n;n;n;n;n;n
15/09/2015;4:00:00;5;2;14;2;51;n;n;n;n;n;n;n;n
15/09/2015;5:00:00;9;2;13;2;54;n;n;n;n;n;n;n;n
15/09/2015;6:00:00;8;2;14;2;50;n;n;n;n;n;n;n;n
15/09/2015;7:00:00;2;2;18;3;42;n;n;n;n;n;n;n;n
15/09/2015;8:00:00;4;2;43;8;22;n;n;n;n;n;n;n;n
15/09/2015;9:00:00;10;2;53;22;14;n;n;n;n;n;n;n;n
15/09/2015;10:00:00;13;2;41;8;31;n;n;n;n;n;n;n;n
15/09/2015;11:00:00;11;2;24;4;50;n;n;n;n;n;n;n;n
15/09/2015;12:00:00;6;2;26;9;55;n;n;n;n;n;n;n;n
15/09/2015;13:00:00;2;2;24;6;64;n;n;n;n;n;n;n;n
15/09/2015;14:00:00;6;3;22;6;67;n;n;n;n;n;n;n;n
15/09/2015;15:00:00;7;2;22;9;72;n;n;n;n;n;n;n;n
15/09/2015;16:00:00;0;3;15;5;77;n;n;n;n;n;n;n;n
15/09/2015;17:00:00;0;16;22;8;72;n;n;n;n;n;n;n;n
15/09/2015;18:00:00;0;5;26;8;63;n;n;n;n;n;n;n;n
15/09/2015;19:00:00;0;2;20;6;66;n;n;n;n;n;n;n;n
15/09/2015;20:00:00;0;2;21;4;68;n;n;n;n;n;n;n;n
15/09/2015;21:00:00;0;2;23;5;75;n;n;n;n;n;n;n;n
15/09/2015;22:00:00;0;2;21;4;78;n;n;n;n;n;n;n;n
15/09/2015;23:00:00;0;2;16;3;74;n;n;n;n;n;n;n;n
15/09/2015;0:00:00;0;2;15;3;70;n;n;n;n;n;n;n;n
16/09/2015;1:00:00;0;2;14;3;62;n;n;n;n;n;n;n;n
16/09/2015;2:00:00;0;2;14;3;58;n;n;n;n;n;n;n;n
16/09/2015;3:00:00;0;2;13;2;55;n;n;n;n;n;n;n;n
16/09/2015;4:00:00;0;2;13;2;50;n;n;n;n;n;n;n;n
16/09/2015;5:00:00;0;2;12;3;48;n;n;n;n;n;n;n;n
16/09/2015;6:00:00;0;2;12;3;49;n;n;n;n;n;n;n;n
16/09/2015;7:00:00;0;2;13;3;47;n;n;n;n;n;n;n;n
16/09/2015;8:00:00;0;2;17;6;47;n;n;n;n;n;n;n;n
16/09/2015;9:00:00;0;2;22;8;46;n;n;n;n;n;n;n;n
16/09/2015;10:00:00;0;2;19;4;46;n;n;n;n;n;n;n;n
16/09/2015;11:00:00;0;7;19;6;47;n;n;n;n;n;n;n;n
16/09/2015;12:00:00;0;2;15;6;51;n;n;n;n;n;n;n;n
16/09/2015;13:00:00;0;2;16;6;45;n;n;n;n;n;n;n;n
16/09/2015;14:00:00;0;2;15;7;46;n;n;n;n;n;n;n;n
16/09/2015;15:00:00;0;2;18;9;43;n;n;n;n;n;n;n;n
16/09/2015;16:00:00;0;2;13;4;46;n;n;n;n;n;n;n;n
16/09/2015;17:00:00;0;2;13;4;49;n;n;n;n;n;n;n;n
16/09/2015;18:00:00;0;2;13;4;47;n;n;n;n;n;n;n;n
16/09/2015;19:00:00;0;2;14;5;45;n;n;n;n;n;n;n;n
16/09/2015;20:00:00;0;2;16;6;40;n;n;n;n;n;n;n;n
16/09/2015;21:00:00;0;2;18;5;34;n;n;n;n;n;n;n;n
16/09/2015;22:00:00;0;2;16;5;30;n;n;n;n;n;n;n;n
16/09/2015;23:00:00;0;0;0;0;27;n;n;n;n;n;n;n;n
16/09/2015;0:00:00;0;0;0;0;41;n;n;n;n;n;n;n;n
17/09/2015;1:00:00;0;2;14;2;44;n;n;n;n;n;n;n;n
17/09/2015;2:00:00;0;2;12;3;42;n;n;n;n;n;n;n;n
17/09/2015;3:00:00;0;2;11;3;38;n;n;n;n;n;n;n;n
17/09/2015;4:00:00;0;2;14;3;39;n;n;n;n;n;n;n;n
17/09/2015;5:00:00;0;2;15;3;30;n;n;n;n;n;n;n;n
17/09/2015;6:00:00;0;2;15;3;23;n;n;n;n;n;n;n;n
17/09/2015;7:00:00;0;2;20;5;17;n;n;n;n;n;n;n;n
17/09/2015;8:00:00;0;2;28;11;17;n;n;n;n;n;n;n;n
17/09/2015;9:00:00;0;2;34;19;14;n;n;n;n;n;n;n;n
17/09/2015;10:00:00;0;2;35;21;24;n;n;n;n;n;n;n;n
17/09/2015;11:00:00;0;2;25;11;35;n;n;n;n;n;n;n;n
17/09/2015;12:00:00;0;2;25;12;39;n;n;n;n;n;n;n;n
17/09/2015;13:00:00;0;2;26;9;46;n;n;n;n;n;n;n;n
17/09/2015;14:00:00;0;2;24;8;52;n;n;n;n;n;n;n;n
17/09/2015;15:00:00;0;2;23;8;58;n;n;n;n;n;n;n;n
17/09/2015;16:00:00;0;2;21;5;59;n;n;n;n;n;n;n;n
17/09/2015;17:00:00;0;2;22;4;59;n;n;n;n;n;n;n;n
17/09/2015;18:00:00;0;2;22;6;60;n;n;n;n;n;n;n;n
17/09/2015;19:00:00;0;2;25;6;61;n;n;n;n;n;n;n;n
17/09/2015;20:00:00;0;2;27;7;59;n;n;n;n;n;n;n;n
17/09/2015;21:00:00;0;2;30;5;54;n;n;n;n;n;n;n;n
17/09/2015;22:00:00;0;2;30;4;51;n;n;n;n;n;n;n;n
17/09/2015;23:00:00;0;2;26;3;49;n;n;n;n;n;n;n;n
17/09/2015;0:00:00;0;2;28;4;34;n;n;n;n;n;n;n;n
18/09/2015;1:00:00;0;0;30;3;28;n;n;n;n;n;n;n;n
18/09/2015;2:00:00;0;0;32;5;26;n;n;n;n;n;n;n;n
18/09/2015;3:00:00;0;0;27;3;28;n;n;n;n;n;n;n;n
18/09/2015;4:00:00;0;0;26;3;27;n;n;n;n;n;n;n;n
18/09/2015;5:00:00;0;0;25;3;21;n;n;n;n;n;n;n;n
18/09/2015;6:00:00;0;0;32;5;10;n;n;n;n;n;n;n;n
18/09/2015;7:00:00;0;0;38;10;9;n;n;n;n;n;n;n;n
18/09/2015;8:00:00;0;0;42;28;4;n;n;n;n;n;n;n;n
18/09/2015;9:00:00;0;0;56;74;5;n;n;n;n;n;n;n;n
18/09/2015;10:00:00;0;0;60;76;8;n;n;n;n;n;n;n;n
18/09/2015;11:00:00;0;0;34;12;32;n;n;n;n;n;n;n;n
18/09/2015;12:00:00;0;0;37;12;38;n;n;n;n;n;n;n;n
18/09/2015;13:00:00;0;0;24;6;59;n;n;n;n;n;n;n;n
18/09/2015;14:00:00;0;0;20;5;64;n;n;n;n;n;n;n;n
18/09/2015;15:00:00;0;0;20;5;66;n;n;n;n;n;n;n;n
18/09/2015;16:00:00;4;0;20;4;72;n;n;n;n;n;n;n;n
18/09/2015;17:00:00;5;0;18;4;74;n;n;n;n;n;n;n;n
18/09/2015;18:00:00;4;0;20;4;76;n;n;n;n;n;n;n;n
18/09/2015;19:00:00;7;0;24;6;73;n;n;n;n;n;n;n;n
18/09/2015;20:00:00;7;0;27;4;67;n;n;n;n;n;n;n;n
18/09/2015;21:00:00;4;0;28;4;65;n;n;n;n;n;n;n;n
18/09/2015;22:00:00;7;0;25;4;66;n;n;n;n;n;n;n;n
18/09/2015;23:00:00;3;0;20;3;67;n;n;n;n;n;n;n;n
18/09/2015;0:00:00;2;0;19;2;68;n;n;n;n;n;n;n;n
19/09/2015;1:00:00;5;0;24;3;56;n;n;n;n;n;n;n;n
19/09/2015;2:00:00;5;0;22;3;51;n;n;n;n;n;n;n;n
19/09/2015;3:00:00;5;0;19;3;47;n;n;n;n;n;n;n;n
19/09/2015;4:00:00;4;0;20;3;41;n;n;n;n;n;n;n;n
19/09/2015;5:00:00;6;0;20;2;34;n;n;n;n;n;n;n;n
19/09/2015;6:00:00;6;0;22;2;28;n;n;n;n;n;n;n;n
19/09/2015;7:00:00;9;0;26;8;19;n;n;n;n;n;n;n;n
19/09/2015;8:00:00;2;0;34;9;8;n;n;n;n;n;n;n;n
19/09/2015;9:00:00;2;0;33;11;7;n;n;n;n;n;n;n;n
19/09/2015;10:00:00;4;0;36;17;15;n;n;n;n;n;n;n;n
19/09/2015;11:00:00;5;0;30;10;28;n;n;n;n;n;n;n;n
19/09/2015;12:00:00;8;0;30;9;36;n;n;n;n;n;n;n;n
19/09/2015;13:00:00;8;0;31;7;60;n;n;n;n;n;n;n;n
19/09/2015;14:00:00;8;0;23;5;64;n;n;n;n;n;n;n;n
19/09/2015;15:00:00;10;0;22;3;70;n;n;n;n;n;n;n;n
19/09/2015;16:00:00;9;0;19;4;72;n;n;n;n;n;n;n;n
19/09/2015;17:00:00;9;0;17;3;73;n;n;n;n;n;n;n;n
19/09/2015;18:00:00;7;0;19;3;73;n;n;n;n;n;n;n;n
19/09/2015;19:00:00;7;0;20;3;74;n;n;n;n;n;n;n;n
19/09/2015;20:00:00;8;0;24;4;70;n;n;n;n;n;n;n;n
19/09/2015;21:00:00;5;0;26;4;68;n;n;n;n;n;n;n;n
19/09/2015;22:00:00;8;0;25;3;70;n;n;n;n;n;n;n;n
19/09/2015;23:00:00;6;0;27;3;59;n;n;n;n;n;n;n;n
19/09/2015;0:00:00;3;0;29;3;50;n;n;n;n;n;n;n;n
20/09/2015;1:00:00;11;0;30;3;41;n;n;n;n;n;n;n;n
20/09/2015;2:00:00;16;0;31;3;29;n;n;n;n;n;n;n;n
20/09/2015;3:00:00;2;0;34;3;23;n;n;n;n;n;n;n;n
20/09/2015;4:00:00;4;0;33;3;18;n;n;n;n;n;n;n;n
20/09/2015;5:00:00;4;0;32;2;17;n;n;n;n;n;n;n;n
20/09/2015;6:00:00;4;0;32;3;16;n;n;n;n;n;n;n;n
20/09/2015;7:00:00;3;0;31;2;16;n;n;n;n;n;n;n;n
20/09/2015;8:00:00;2;0;33;3;13;n;n;n;n;n;n;n;n
20/09/2015;9:00:00;5;0;39;9;8;n;n;n;n;n;n;n;n
20/09/2015;10:00:00;9;0;37;12;15;n;n;n;n;n;n;n;n
20/09/2015;11:00:00;14;0;27;6;36;n;n;n;n;n;n;n;n
20/09/2015;12:00:00;14;0;23;4;51;n;n;n;n;n;n;n;n
20/09/2015;13:00:00;12;0;23;4;64;n;n;n;n;n;n;n;n
20/09/2015;14:00:00;9;0;25;3;89;n;n;n;n;n;n;n;n
20/09/2015;15:00:00;7;0;19;2;94;n;n;n;n;n;n;n;n
20/09/2015;16:00:00;7;0;16;2;98;n;n;n;n;n;n;n;n
20/09/2015;17:00:00;7;0;18;3;87;n;n;n;n;n;n;n;n
20/09/2015;18:00:00;6;0;19;3;86;n;n;n;n;n;n;n;n
20/09/2015;19:00:00;4;0;19;3;84;n;n;n;n;n;n;n;n
20/09/2015;20:00:00;5;0;25;5;69;n;n;n;n;n;n;n;n
20/09/2015;21:00:00;7;0;24;4;69;n;n;n;n;n;n;n;n
20/09/2015;22:00:00;7;0;25;4;72;n;n;n;n;n;n;n;n
20/09/2015;23:00:00;4;0;24;5;71;n;n;n;n;n;n;n;n
20/09/2015;0:00:00;3;0;20;2;61;n;n;n;n;n;n;n;n
21/09/2015;1:00:00;2;0;22;2;48;n;n;n;n;n;n;n;n
21/09/2015;2:00:00;2;0;35;8;35;n;n;n;n;n;n;n;n
21/09/2015;3:00:00;2;0;31;3;32;n;n;n;n;n;n;n;n
21/09/2015;4:00:00;4;0;24;2;33;n;n;n;n;n;n;n;n
21/09/2015;5:00:00;5;0;25;3;28;n;n;n;n;n;n;n;n
21/09/2015;6:00:00;5;0;27;2;23;n;n;n;n;n;n;n;n
21/09/2015;7:00:00;8;0;35;7;16;n;n;n;n;n;n;n;n
21/09/2015;8:00:00;8;0;44;8;8;n;n;n;n;n;n;n;n
21/09/2015;9:00:00;5;0;56;44;4;n;n;n;n;n;n;n;n
21/09/2015;10:00:00;6;0;64;43;6;n;n;n;n;n;n;n;n
21/09/2015;11:00:00;8;0;42;12;37;n;n;n;n;n;n;n;n
21/09/2015;12:00:00;66;0;26;5;63;n;n;n;n;n;n;n;n
21/09/2015;13:00:00;5;0;21;4;83;n;n;n;n;n;n;n;n
21/09/2015;14:00:00;34;0;19;4;81;n;n;n;n;n;n;n;n
21/09/2015;15:00:00;18;0;23;10;74;n;n;n;n;n;n;n;n
21/09/2015;16:00:00;9;0;15;3;79;n;n;n;n;n;n;n;n
21/09/2015;17:00:00;9;0;15;4;80;n;n;n;n;n;n;n;n
21/09/2015;18:00:00;39;0;17;4;80;n;n;n;n;n;n;n;n
21/09/2015;19:00:00;2;0;20;6;76;n;n;n;n;n;n;n;n
21/09/2015;20:00:00;2;0;22;6;80;n;n;n;n;n;n;n;n
21/09/2015;21:00:00;3;0;24;5;76;n;n;n;n;n;n;n;n
21/09/2015;22:00:00;6;0;19;3;82;n;n;n;n;n;n;n;n
21/09/2015;23:00:00;4;0;14;3;82;n;n;n;n;n;n;n;n
21/09/2015;0:00:00;8;0;13;3;71;n;n;n;n;n;n;n;n
22/09/2015;1:00:00;11;0;15;2;65;n;n;n;n;n;n;n;n
22/09/2015;2:00:00;11;0;18;3;56;n;n;n;n;n;n;n;n
22/09/2015;3:00:00;9;0;13;3;63;n;n;n;n;n;n;n;n
22/09/2015;4:00:00;9;0;13;2;66;n;n;n;n;n;n;n;n
22/09/2015;5:00:00;4;0;13;2;63;n;n;n;n;n;n;n;n
22/09/2015;6:00:00;2;0;15;2;58;n;n;n;n;n;n;n;n
22/09/2015;7:00:00;6;0;30;6;43;n;n;n;n;n;n;n;n
22/09/2015;8:00:00;26;0;45;8;30;n;n;n;n;n;n;n;n
22/09/2015;9:00:00;13;0;71;33;13;n;n;n;n;n;n;n;n
22/09/2015;10:00:00;23;0;62;20;22;n;n;n;n;n;n;n;n
22/09/2015;11:00:00;65;0;41;8;51;n;n;n;n;n;n;n;n
22/09/2015;12:00:00;42;0;30;9;68;n;n;n;n;n;n;n;n
22/09/2015;13:00:00;15;0;20;8;75;n;n;n;n;n;n;n;n
22/09/2015;14:00:00;6;0;19;6;79;n;n;n;n;n;n;n;n
22/09/2015;15:00:00;6;0;24;10;68;n;n;n;n;n;n;n;n
22/09/2015;16:00:00;9;0;20;4;75;n;n;n;n;n;n;n;n
22/09/2015;17:00:00;5;0;18;4;76;n;n;n;n;n;n;n;n
22/09/2015;18:00:00;3;0;18;4;73;n;n;n;n;n;n;n;n
22/09/2015;19:00:00;2;0;21;7;64;n;n;n;n;n;n;n;n
22/09/2015;20:00:00;5;0;26;9;56;n;n;n;n;n;n;n;n
22/09/2015;21:00:00;7;0;28;7;53;n;n;n;n;n;n;n;n
22/09/2015;22:00:00;3;0;31;6;51;n;n;n;n;n;n;n;n
22/09/2015;23:00:00;4;0;32;6;49;n;n;n;n;n;n;n;n
22/09/2015;0:00:00;7;0;26;4;61;n;n;n;n;n;n;n;n
23/09/2015;1:00:00;9;0;24;4;67;n;n;n;n;n;n;n;n
23/09/2015;2:00:00;8;0;26;4;63;n;n;n;n;n;n;n;n
23/09/2015;3:00:00;2;0;22;3;58;n;n;n;n;n;n;n;n
23/09/2015;4:00:00;2;0;19;2;58;n;n;n;n;n;n;n;n
23/09/2015;5:00:00;5;0;18;2;53;n;n;n;n;n;n;n;n
23/09/2015;6:00:00;9;0;19;2;52;n;n;n;n;n;n;n;n
23/09/2015;7:00:00;11;0;22;3;42;n;n;n;n;n;n;n;n
23/09/2015;8:00:00;11;0;40;7;22;n;n;n;n;n;n;n;n
23/09/2015;9:00:00;6;0;69;48;6;n;n;n;n;n;n;n;n
23/09/2015;10:00:00;20;0;52;17;15;n;n;n;n;n;n;n;n
23/09/2015;11:00:00;16;0;0;0;19;n;n;n;n;n;n;n;n
23/09/2015;12:00:00;0;0;0;0;0;n;n;n;n;n;n;n;n
23/09/2015;13:00:00;15;0;32;5;83;n;n;n;n;n;n;n;n
23/09/2015;14:00:00;39;0;25;5;80;n;n;n;n;n;n;n;n
23/09/2015;15:00:00;23;0;22;4;72;n;n;n;n;n;n;n;n
23/09/2015;16:00:00;12;0;19;4;74;n;n;n;n;n;n;n;n
23/09/2015;17:00:00;12;0;18;3;79;n;n;n;n;n;n;n;n
23/09/2015;18:00:00;10;0;17;4;84;n;n;n;n;n;n;n;n
23/09/2015;19:00:00;11;0;26;4;70;n;n;n;n;n;n;n;n
23/09/2015;20:00:00;9;0;24;4;62;n;n;n;n;n;n;n;n
23/09/2015;21:00:00;3;0;30;4;50;n;n;n;n;n;n;n;n
23/09/2015;22:00:00;8;0;24;3;52;n;n;n;n;n;n;n;n
23/09/2015;23:00:00;8;0;23;3;46;n;n;n;n;n;n;n;n
23/09/2015;0:00:00;2;0;35;3;34;n;n;n;n;n;n;n;n
24/09/2015;1:00:00;2;0;25;3;39;n;n;n;n;n;n;n;n
24/09/2015;2:00:00;5;0;26;3;35;n;n;n;n;n;n;n;n
24/09/2015;3:00:00;5;0;19;2;38;n;n;n;n;n;n;n;n
24/09/2015;4:00:00;8;0;17;2;49;n;n;n;n;n;n;n;n
24/09/2015;5:00:00;4;0;24;2;38;n;n;n;n;n;n;n;n
24/09/2015;6:00:00;2;0;21;3;34;n;n;n;n;n;n;n;n
24/09/2015;7:00:00;2;0;29;3;28;n;n;n;n;n;n;n;n
24/09/2015;8:00:00;4;0;29;5;22;n;n;n;n;n;n;n;n
24/09/2015;9:00:00;7;0;58;52;6;n;n;n;n;n;n;n;n
24/09/2015;10:00:00;7;0;53;23;14;n;n;n;n;n;n;n;n
24/09/2015;11:00:00;9;0;45;7;56;n;n;n;n;n;n;n;n
24/09/2015;12:00:00;14;0;29;5;63;n;n;n;n;n;n;n;n
24/09/2015;13:00:00;31;10;19;5;63;n;n;n;n;n;n;n;n
24/09/2015;14:00:00;16;11;17;3;64;n;n;n;n;n;n;n;n
24/09/2015;15:00:00;3;11;20;5;66;n;n;n;n;n;n;n;n
24/09/2015;16:00:00;2;12;16;3;71;n;n;n;n;n;n;n;n
24/09/2015;17:00:00;2;13;15;2;76;n;n;n;n;n;n;n;n
24/09/2015;18:00:00;8;13;21;5;75;n;n;n;n;n;n;n;n
24/09/2015;19:00:00;6;11;20;4;72;n;n;n;n;n;n;n;n
24/09/2015;20:00:00;5;10;29;5;63;n;n;n;n;n;n;n;n
24/09/2015;21:00:00;2;10;31;4;53;n;n;n;n;n;n;n;n
24/09/2015;22:00:00;6;10;34;3;43;n;n;n;n;n;n;n;n
24/09/2015;23:00:00;7;7;29;3;45;n;n;n;n;n;n;n;n
24/09/2015;0:00:00;11;6;21;2;48;n;n;n;n;n;n;n;n
25/09/2015;1:00:00;7;5;22;3;39;n;n;n;n;n;n;n;n
25/09/2015;2:00:00;2;4;21;3;33;n;n;n;n;n;n;n;n
25/09/2015;3:00:00;2;4;22;3;27;n;n;n;n;n;n;n;n
25/09/2015;4:00:00;4;4;19;3;28;n;n;n;n;n;n;n;n
25/09/2015;5:00:00;9;4;17;2;27;n;n;n;n;n;n;n;n
25/09/2015;6:00:00;2;3;18;2;25;n;n;n;n;n;n;n;n
25/09/2015;7:00:00;2;3;27;12;16;n;n;n;n;n;n;n;n
25/09/2015;8:00:00;3;2;37;15;8;n;n;n;n;n;n;n;n
25/09/2015;9:00:00;2;3;44;43;2;n;n;n;n;n;n;n;n
25/09/2015;10:00:00;2;3;54;35;11;n;n;n;n;n;n;n;n
25/09/2015;11:00:00;2;4;53;8;38;n;n;n;n;n;n;n;n
25/09/2015;12:00:00;16;54;63;5;91;n;n;n;n;n;n;n;n
25/09/2015;13:00:00;14;61;66;6;103;n;n;n;n;n;n;n;n
25/09/2015;14:00:00;9;40;33;4;69;n;n;n;n;n;n;n;n
25/09/2015;15:00:00;4;14;25;4;65;n;n;n;n;n;n;n;n
25/09/2015;16:00:00;3;16;17;4;75;n;n;n;n;n;n;n;n
25/09/2015;17:00:00;2;9;21;4;70;n;n;n;n;n;n;n;n
25/09/2015;18:00:00;2;2;22;6;67;n;n;n;n;n;n;n;n
25/09/2015;19:00:00;2;2;19;4;68;n;n;n;n;n;n;n;n
25/09/2015;20:00:00;7;2;31;6;59;n;n;n;n;n;n;n;n
25/09/2015;21:00:00;8;3;30;2;56;n;n;n;n;n;n;n;n
25/09/2015;22:00:00;8;4;44;5;38;n;n;n;n;n;n;n;n
25/09/2015;23:00:00;8;5;45;3;28;n;n;n;n;n;n;n;n
25/09/2015;0:00:00;4;4;34;3;29;n;n;n;n;n;n;n;n
26/09/2015;1:00:00;2;4;28;3;32;n;n;n;n;n;n;n;n
26/09/2015;2:00:00;4;3;24;3;42;n;n;n;n;n;n;n;n
26/09/2015;3:00:00;5;3;25;2;34;n;n;n;n;n;n;n;n
26/09/2015;4:00:00;3;4;21;2;32;n;n;n;n;n;n;n;n
26/09/2015;5:00:00;2;4;20;5;30;n;n;n;n;n;n;n;n
26/09/2015;6:00:00;3;3;18;3;31;n;n;n;n;n;n;n;n
26/09/2015;7:00:00;5;3;25;5;27;n;n;n;n;n;n;n;n
26/09/2015;8:00:00;3;3;23;5;28;n;n;n;n;n;n;n;n
26/09/2015;9:00:00;2;3;34;7;19;n;n;n;n;n;n;n;n
26/09/2015;10:00:00;2;3;53;25;11;n;n;n;n;n;n;n;n
26/09/2015;11:00:00;5;6;62;12;46;n;n;n;n;n;n;n;n
26/09/2015;12:00:00;18;55;61;5;74;n;n;n;n;n;n;n;n
26/09/2015;13:00:00;10;58;45;6;72;n;n;n;n;n;n;n;n
26/09/2015;14:00:00;9;15;27;4;76;n;n;n;n;n;n;n;n
26/09/2015;15:00:00;7;15;20;3;85;n;n;n;n;n;n;n;n
26/09/2015;16:00:00;3;14;18;3;90;n;n;n;n;n;n;n;n
26/09/2015;17:00:00;2;5;15;2;83;n;n;n;n;n;n;n;n
26/09/2015;18:00:00;3;4;18;4;78;n;n;n;n;n;n;n;n
26/09/2015;19:00:00;6;2;17;5;75;n;n;n;n;n;n;n;n
26/09/2015;20:00:00;8;3;26;6;64;n;n;n;n;n;n;n;n
26/09/2015;21:00:00;7;4;21;3;65;n;n;n;n;n;n;n;n
26/09/2015;22:00:00;7;9;33;3;45;n;n;n;n;n;n;n;n
26/09/2015;23:00:00;11;11;42;2;33;n;n;n;n;n;n;n;n
26/09/2015;0:00:00;12;7;26;3;38;n;n;n;n;n;n;n;n
27/09/2015;1:00:00;7;5;22;3;42;n;n;n;n;n;n;n;n
27/09/2015;2:00:00;4;4;19;3;46;n;n;n;n;n;n;n;n
27/09/2015;3:00:00;4;3;28;4;41;n;n;n;n;n;n;n;n
27/09/2015;4:00:00;2;3;17;3;48;n;n;n;n;n;n;n;n
27/09/2015;5:00:00;3;5;19;4;47;n;n;n;n;n;n;n;n
27/09/2015;6:00:00;5;3;18;3;45;n;n;n;n;n;n;n;n
27/09/2015;7:00:00;2;3;20;3;38;n;n;n;n;n;n;n;n
27/09/2015;8:00:00;2;3;20;3;33;n;n;n;n;n;n;n;n
27/09/2015;9:00:00;6;3;35;5;20;n;n;n;n;n;n;n;n
27/09/2015;10:00:00;5;4;33;7;20;n;n;n;n;n;n;n;n
27/09/2015;11:00:00;8;6;35;7;39;n;n;n;n;n;n;n;n
27/09/2015;12:00:00;8;43;30;3;82;n;n;n;n;n;n;n;n
27/09/2015;13:00:00;15;18;25;3;70;n;n;n;n;n;n;n;n
27/09/2015;14:00:00;15;16;20;4;80;n;n;n;n;n;n;n;n
27/09/2015;15:00:00;9;15;18;2;95;n;n;n;n;n;n;n;n
27/09/2015;16:00:00;9;10;15;3;91;n;n;n;n;n;n;n;n
27/09/2015;17:00:00;13;4;18;5;82;n;n;n;n;n;n;n;n
27/09/2015;18:00:00;8;4;17;4;78;n;n;n;n;n;n;n;n
27/09/2015;19:00:00;21;7;21;4;73;n;n;n;n;n;n;n;n
27/09/2015;20:00:00;11;10;26;5;64;n;n;n;n;n;n;n;n
27/09/2015;21:00:00;8;10;35;7;54;n;n;n;n;n;n;n;n
27/09/2015;22:00:00;6;10;44;5;42;n;n;n;n;n;n;n;n
27/09/2015;23:00:00;5;8;17;3;70;n;n;n;n;n;n;n;n
27/09/2015;0:00:00;5;10;13;2;66;n;n;n;n;n;n;n;n
28/09/2015;1:00:00;4;7;14;2;62;n;n;n;n;n;n;n;n
28/09/2015;2:00:00;3;5;14;2;57;n;n;n;n;n;n;n;n
28/09/2015;3:00:00;7;32;21;3;53;n;n;n;n;n;n;n;n
28/09/2015;4:00:00;9;13;14;3;70;n;n;n;n;n;n;n;n
28/09/2015;5:00:00;9;8;12;2;73;n;n;n;n;n;n;n;n
28/09/2015;6:00:00;2;8;12;3;74;n;n;n;n;n;n;n;n
28/09/2015;7:00:00;2;9;19;3;72;n;n;n;n;n;n;n;n
28/09/2015;8:00:00;7;8;33;6;50;n;n;n;n;n;n;n;n
28/09/2015;9:00:00;8;18;49;17;30;n;n;n;n;n;n;n;n
28/09/2015;10:00:00;11;12;29;6;40;n;n;n;n;n;n;n;n
28/09/2015;11:00:00;11;13;29;7;43;n;n;n;n;n;n;n;n
28/09/2015;12:00:00;6;16;38;12;25;n;n;n;n;n;n;n;n
28/09/2015;13:00:00;67;39;43;11;42;n;n;n;n;n;n;n;n
28/09/2015;14:00:00;22;31;35;7;58;n;n;n;n;n;n;n;n
28/09/2015;15:00:00;13;21;30;4;66;n;n;n;n;n;n;n;n
28/09/2015;16:00:00;9;12;22;5;73;n;n;n;n;n;n;n;n
28/09/2015;17:00:00;7;12;20;3;75;n;n;n;n;n;n;n;n
28/09/2015;18:00:00;10;10;24;5;73;n;n;n;n;n;n;n;n
28/09/2015;19:00:00;10;12;24;5;71;n;n;n;n;n;n;n;n
28/09/2015;20:00:00;8;32;22;5;69;n;n;n;n;n;n;n;n
28/09/2015;21:00:00;6;20;20;5;68;n;n;n;n;n;n;n;n
28/09/2015;22:00:00;10;12;15;3;71;n;n;n;n;n;n;n;n
