Fecha;Hora;SO2;NO2;NO;O3;dd;vv;HR;LL;PRB;TMP
14/02/2015;1:00:00;3;2;2.25;58;n;n;82.25;0;942;6.55
14/02/2015;2:00:00;2.5;2.25;2.25;59.5;n;n;90;0;941;5.975
14/02/2015;3:00:00;2;1.25;2.75;58.75;n;n;98.45;0;941;5.675
14/02/2015;4:00:00;2;1.25;2;61;n;n;100;0;940.75;5.925
14/02/2015;5:00:00;2;1;2;60.75;n;n;100;0;940;6.025
14/02/2015;6:00:00;2;1;1.75;58;n;n;100;0;940;5.95
14/02/2015;7:00:00;2;1.75;1.75;53.5;n;n;100;0;940;5.85
14/02/2015;8:00:00;2;1.75;2;54.5;n;n;97.075;0;940;5.675
14/02/2015;9:00:00;2;2;3.75;45;n;n;93.425;0;940;5.5
14/02/2015;10:00:00;2.5;2.5;3;57.25;n;n;79.9;0;940.75;6.45
14/02/2015;11:00:00;3;1.75;2.25;73.25;n;n;63.425;0;941;8.025
14/02/2015;12:00:00;2.5;1;1.75;80.75;n;n;53.375;0;941;8.775
14/02/2015;13:00:00;2;1;1.5;80.25;n;n;53.1;0;940.25;9.025
14/02/2015;14:00:00;2;1.25;2.5;78.75;n;n;49.325;0;939.75;10.4
14/02/2015;15:00:00;2.75;1.25;2;78.5;n;n;49.2;0;938.75;10.7
14/02/2015;16:00:00;2.75;1.75;2.5;70.25;n;n;51.7;0;938;11.2
14/02/2015;17:00:00;3;2.5;3;64;n;n;59.125;0;937.5;10.625
14/02/2015;18:00:00;3;1.5;2.75;61.75;n;n;62.25;0;937;10.05
14/02/2015;19:00:00;3;3.5;4;51.5;n;n;65.125;0;937;9.125
14/02/2015;20:00:00;3;4.75;4.75;44;n;n;71.975;0;937.75;7.825
14/02/2015;21:00:00;3;3.75;5.25;45.5;n;n;76;0;937.75;7.55
14/02/2015;22:00:00;3;3.25;3.75;52.75;n;n;80.575;0;937.25;7.1
14/02/2015;23:00:00;3;4.25;3.75;47.5;n;n;86.45;0;937;6.8
14/02/2015;0:00:00;3;2;3.25;52.5;n;n;96.225;0;936.25;6.55
15/02/2015;1:00:00;3;1.75;2.5;53;n;n;100;0.37;936;6.275
15/02/2015;2:00:00;2.75;1;2;56.75;n;n;100;2.22;935;6.175
15/02/2015;3:00:00;2;1.5;1.75;55.25;n;n;100;1.48;934.5;6
15/02/2015;4:00:00;2.5;1.25;1;58.75;n;n;100;0;933.75;6.125
15/02/2015;5:00:00;2.5;1;1.75;58;n;n;100;0;933;6.1
15/02/2015;6:00:00;2.75;1;2;53.5;n;n;100;0;933;6.05
15/02/2015;7:00:00;3;1.25;2.75;50;n;n;100;0;933;6.2
15/02/2015;8:00:00;2.75;2;2.75;44.75;n;n;100;0;933.5;6.3
15/02/2015;9:00:00;3;1;2.75;44.25;n;n;100;0.37;934;6.3
15/02/2015;10:00:00;2.5;1.5;2.5;46;n;n;100;0;934.75;7.175
15/02/2015;11:00:00;3;1;2.25;49.25;n;n;100;0;935;8.275
15/02/2015;12:00:00;3;1.25;3.75;51.75;n;n;88.2;0;935;10.175
15/02/2015;13:00:00;3;1.25;3.25;53;n;n;78.5;0;935.25;10.975
15/02/2015;14:00:00;3;1.25;3.25;61;n;n;63;0;935;12.7
15/02/2015;15:00:00;3;1.25;1.75;66.25;n;n;52.825;0;935;13.525
15/02/2015;16:00:00;2.5;1;1.5;71.25;n;n;49.425;0;935.25;13.05
15/02/2015;17:00:00;2.75;1;1.25;70.5;n;n;48.575;0;935.5;13.325
15/02/2015;18:00:00;2.5;1;1.25;71;n;n;49.625;0;936.25;12.8
15/02/2015;19:00:00;2;1;2;63.75;n;n;54.525;0;937;11.65
15/02/2015;20:00:00;2.25;2;2.25;58;n;n;57.125;0;937.75;10.8
15/02/2015;21:00:00;2.5;3.75;3.5;38.25;n;n;62.025;0;938.75;10.175
15/02/2015;22:00:00;2.25;6;5;24.5;n;n;65.5;0;939;9.8
15/02/2015;23:00:00;3;9.25;8.25;7;n;n;72.625;0;939.5;9.175
15/02/2015;0:00:00;2.75;5.75;5;21.75;n;n;73.7;0;939.75;9.175
16/02/2015;1:00:00;2;2.75;2.75;37.25;n;n;74.625;0;940;8.775
16/02/2015;2:00:00;2.25;3.5;3;33.25;n;n;78.7;0;940;7.775
16/02/2015;3:00:00;2;2.25;2.5;41.5;n;n;78.975;0;940;7.375
16/02/2015;4:00:00;2;1.25;3;33.25;n;n;87.175;0;940.25;6.1
16/02/2015;5:00:00;1.75;1.75;2.25;32.75;n;n;90.725;0;940.75;5.7
16/02/2015;6:00:00;2;3.75;4.25;18;n;n;95.225;0;941;5.125
16/02/2015;7:00:00;2.75;5.75;7;7.25;n;n;94.775;0;941;5.175
16/02/2015;8:00:00;2.75;5;11;5.75;n;n;96.325;0;941;4.8
16/02/2015;9:00:00;5.5;5;26;3;n;n;97.95;0;941;4.675
16/02/2015;10:00:00;4.5;6.25;21.25;8;n;n;90.675;0;941;6.1
16/02/2015;11:00:00;4.5;4;16;21.5;n;n;75.975;0;941.25;9
16/02/2015;12:00:00;3;1;3.5;48.5;n;n;61.575;0;942;11.35
16/02/2015;13:00:00;2.75;1;2.5;65.25;n;n;52.4;0;942;11.575
16/02/2015;14:00:00;2.5;1;2.25;66.75;n;n;47.575;0;942;12.375
16/02/2015;15:00:00;2;1;2;69.75;n;n;42.675;0;941;13.475
16/02/2015;16:00:00;2;1;1;74;n;n;41.675;0;940;13.4
16/02/2015;17:00:00;2;1;1.5;69.5;n;n;46.425;0;940;12.3
16/02/2015;18:00:00;2;1;2;69.75;n;n;45.8;0;940.5;11.05
16/02/2015;19:00:00;2;1.25;1.75;67.75;n;n;46.775;0;940.75;9.825
16/02/2015;20:00:00;2;1.5;1.75;67.5;n;n;51.2;0;941;9.025
16/02/2015;21:00:00;2.5;1.5;1.75;65.75;n;n;55.85;0;941;8.525
16/02/2015;22:00:00;2;2.75;3.25;52;n;n;59.4;0;941;8.225
16/02/2015;23:00:00;2.25;2.5;3.25;50.5;n;n;63.65;0;941;7.85
16/02/2015;0:00:00;2;3;3.25;44.25;n;n;68.275;0;941;7.3
17/02/2015;1:00:00;2;1.5;2.25;47;n;n;75.35;0;941;6.95
17/02/2015;2:00:00;2;1;1.25;65.5;n;n;76.65;0;941;6.1
17/02/2015;3:00:00;2;1;1.5;76.75;n;n;75.7;0;942;5
17/02/2015;4:00:00;2;1;1;76.75;n;n;66.75;0;942;5.15
17/02/2015;5:00:00;1.75;1;1.25;66.25;n;n;76.7;0.37;943;4.525
17/02/2015;6:00:00;1.75;1;1.25;62;n;n;77.25;0;943;4.1
17/02/2015;7:00:00;2;1.25;2;60.25;n;n;70.825;0;943.75;3.925
17/02/2015;8:00:00;2;1.25;1.75;59.75;n;n;69.225;0;944.25;3.3
17/02/2015;9:00:00;1.5;1.25;2;59.25;n;n;67.025;0;945.25;3.325
17/02/2015;10:00:00;1.75;1.5;1.75;69.5;n;n;57.525;0;946.25;5.125
17/02/2015;11:00:00;1.75;1;2.5;76.75;n;n;50.675;0;947.25;6.475
17/02/2015;12:00:00;1;1.5;2;76.25;n;n;46.825;0;948.5;7.6
17/02/2015;13:00:00;1.5;1;2;80;n;n;37.475;0;949;8.925
17/02/2015;14:00:00;1;1.25;1.75;78.5;n;n;36.6;0;949;9.675
17/02/2015;15:00:00;1;1;1.75;78;n;n;37.575;0;949;10.125
17/02/2015;16:00:00;1;1.25;1;78;n;n;35.275;0;949;11.1
17/02/2015;17:00:00;2;1;1.75;79.75;n;n;32.575;0;949;11.375
17/02/2015;18:00:00;1.5;1;2;77.5;n;n;35.625;0;949;10.475
17/02/2015;19:00:00;1.5;1;1.75;72.5;n;n;43;0;949.75;8.5
17/02/2015;20:00:00;1.5;2;1.75;62.5;n;n;52.575;0;951;6.5
17/02/2015;21:00:00;1;1.5;2.5;61.5;n;n;57.75;0;951.5;5.6
17/02/2015;22:00:00;1;1.5;2;63.25;n;n;57.65;0;952;5.25
17/02/2015;23:00:00;1;1;2;66.75;n;n;58.275;0;952;4.875
17/02/2015;0:00:00;1;1;1.5;73.5;n;n;57.125;0;952.75;4.6
18/02/2015;1:00:00;1;1.25;1;75.75;n;n;57.25;0;952.75;4.1
18/02/2015;2:00:00;1;1;1.5;72.25;n;n;58.85;0;952.25;3.7
18/02/2015;3:00:00;1.5;1.25;1;69.5;n;n;59.575;0;952.25;3.375
18/02/2015;4:00:00;1.75;1;1.75;66.75;n;n;60.15;0;952;2.95
18/02/2015;5:00:00;2;1;2.5;62.75;n;n;61.85;0;951;2.375
18/02/2015;6:00:00;2;1;2.5;56.5;n;n;64.725;0;951;1.675
18/02/2015;7:00:00;2;1.25;3;49.5;n;n;65.825;0;951;1.375
18/02/2015;8:00:00;2;2.25;4.5;42;n;n;66.8;0;951;1.35
18/02/2015;9:00:00;2.25;3.25;7.25;36;n;n;61.975;0;951.75;2.375
18/02/2015;10:00:00;2.5;3;7.5;47.5;n;n;57.175;0;952.5;3.1
18/02/2015;11:00:00;3;1.25;3.75;57.5;n;n;53.65;0;953;3.625
18/02/2015;12:00:00;3;1.5;3.5;58.75;n;n;50.425;0;953;4.725
18/02/2015;13:00:00;3;1.25;3.5;60;n;n;47;0;953;6.05
18/02/2015;14:00:00;3;1;3.75;62;n;n;43.775;0;952.25;7.325
18/02/2015;15:00:00;2;1.5;3.5;64.75;n;n;39.7;0;951.25;9.05
18/02/2015;16:00:00;2;1.5;2.25;68.75;n;n;35.425;0;951;10.925
18/02/2015;17:00:00;1.5;1.25;3.25;71.75;n;n;32.1;0;950.75;12.075
18/02/2015;18:00:00;1.75;1;3.75;70.75;n;n;33.075;0;950;11.525
18/02/2015;19:00:00;2;2.5;4;58;n;n;38.45;0;950.25;9.725
18/02/2015;20:00:00;2.25;4.75;6;40.75;n;n;44.525;0;951;7.975
18/02/2015;21:00:00;2.5;3.25;6;39.25;n;n;47.95;0;951.25;7.275
18/02/2015;22:00:00;2;2;3.5;45.75;n;n;53.525;0;952;6.275
18/02/2015;23:00:00;1.75;1.5;3.25;49.5;n;n;57.4;0;952.25;5.325
18/02/2015;0:00:00;1;1.5;3.5;40.5;n;n;64.725;0;953;3.575
19/02/2015;1:00:00;1;1.5;2.5;40.25;n;n;69.05;0;953;2.65
19/02/2015;2:00:00;1;1.5;2.75;29.25;n;n;74.3;0;953;1.6
19/02/2015;3:00:00;1;2;3;28.25;n;n;78.225;0;953;0.875
19/02/2015;4:00:00;1;1.5;2.75;25.75;n;n;82.425;0;952.25;0.05
19/02/2015;5:00:00;1;1;2.5;31.5;n;n;84.55;0;952;-0.425
19/02/2015;6:00:00;1.25;2;3.75;21.5;n;n;86.9;0;951.75;-0.925
19/02/2015;7:00:00;1.75;2.75;5;15.25;n;n;88;0;951;-1.2
19/02/2015;8:00:00;2;3.25;9.25;6;n;n;89.8;0;951;-1.725
19/02/2015;9:00:00;3.25;5.25;17.25;5;n;n;87.375;0;952;-1.05
19/02/2015;10:00:00;3.25;4.25;10.25;18;n;n;76.125;0;952;1.675
19/02/2015;11:00:00;3.25;2;6.75;31.25;n;n;67.475;0;952;4.4
19/02/2015;12:00:00;6;2.5;6.5;40;n;n;56.5;0;952;7.025
19/02/2015;13:00:00;8.75;3;6.25;54.5;n;n;46.425;0;952;9.85
19/02/2015;14:00:00;2.75;1;2.75;82;n;n;39.45;0;951;11.1
19/02/2015;15:00:00;3.25;1.5;3.25;85.5;n;n;36.05;0;950;11.8
19/02/2015;16:00:00;3;1.25;2.75;85.5;n;n;35.875;0;949.25;11.75
19/02/2015;17:00:00;2.75;2;3;85.25;n;n;34.375;0;949;11.95
19/02/2015;18:00:00;2.25;2;2.75;80.5;n;n;35.725;0;948.25;11.35
19/02/2015;19:00:00;2.75;4.5;5;63.75;n;n;40.325;0;948;9.75
19/02/2015;20:00:00;3.75;13.25;13;19;n;n;46.5;0;949;7.875
19/02/2015;21:00:00;4.25;15.5;19;3.5;n;n;54.15;0;949;5.8
19/02/2015;22:00:00;7;16.5;34;3.25;n;n;58.825;0;949;4.475
19/02/2015;23:00:00;4.75;12.5;19.25;2.75;n;n;63.1;0;949;3.375
19/02/2015;0:00:00;6.75;11.75;29.25;2.75;n;n;69.225;0;948.75;2.125
20/02/2015;1:00:00;3.5;9.5;12.25;9;n;n;71.825;0;948;2.075
20/02/2015;2:00:00;3.25;7.25;11;4;n;n;76.475;0;948;0.775
20/02/2015;3:00:00;2;2.25;3.75;20.75;n;n;81.375;0;947.5;-0.475
20/02/2015;4:00:00;1.75;1.75;2.25;25.25;n;n;84.5;0;947;-1.05
20/02/2015;5:00:00;1.75;1.5;4;15.5;n;n;87.2;0;946;-1.775
20/02/2015;6:00:00;2.25;2.75;6;9.75;n;n;88.875;0;945.5;-2.125
20/02/2015;7:00:00;3;3.75;9;5.75;n;n;90.3;0;945;-2.525
20/02/2015;8:00:00;3.5;4.25;11;3.25;n;n;91.25;0;945;-2.75
20/02/2015;9:00:00;3.75;3.75;13.75;4.5;n;n;89.225;0;945;-2.2
20/02/2015;10:00:00;3.5;3;8.75;15.75;n;n;80.425;0;945;0.45
20/02/2015;11:00:00;4.25;1.75;8;29.25;n;n;71.8;0;945;3.775
20/02/2015;12:00:00;8.25;5.75;8.75;46.75;n;n;61.825;0;945;6.375
20/02/2015;13:00:00;6.25;4.5;6;71;n;n;49.325;0;944.75;8.025
20/02/2015;14:00:00;4.5;5.25;7;74.75;n;n;45.2;0;943.25;9
20/02/2015;15:00:00;4;2.5;4.75;82;n;n;42.325;0;941.75;9.775
20/02/2015;16:00:00;4;3.5;5.25;76.75;n;n;43.425;0;941;9.575
20/02/2015;17:00:00;4;3.5;3.75;77.25;n;n;43.975;0;940;9.625
20/02/2015;18:00:00;4;4.75;5.75;68.5;n;n;48.15;0;939.75;8.95
20/02/2015;19:00:00;4;5;6.75;60.25;n;n;49.225;0;939;8.575
20/02/2015;20:00:00;4.25;8;8.75;42.25;n;n;49.225;0;939;7.675
20/02/2015;21:00:00;4.25;9.75;9.5;29.75;n;n;51.95;0;938.75;6.825
20/02/2015;22:00:00;4;9.25;9;28.75;n;n;56.3;0;938;6.225
20/02/2015;23:00:00;4;7.5;9;34.25;n;n;59.1;0;937.75;5.975
20/02/2015;0:00:00;4;3.75;6;54.25;n;n;62.05;0;937;5.9
21/02/2015;1:00:00;3;1.5;4.25;62.75;n;n;70.775;0;936;5.35
21/02/2015;2:00:00;3;1.5;3.5;61;n;n;86.675;0.74;935;4.675
21/02/2015;3:00:00;3;1.75;3;66.75;n;n;97.175;0.37;934;4.125
21/02/2015;4:00:00;3;1;2.5;67;n;n;100;0;933.5;3.825
21/02/2015;5:00:00;3;1;2;67.75;n;n;100;0;932.5;3.625
21/02/2015;6:00:00;3;1;3.25;66.75;n;n;100;0;932;3.775
21/02/2015;7:00:00;3;1.25;2.75;59.5;n;n;100;0;931.25;3.925
21/02/2015;8:00:00;3;1;2;54.5;n;n;100;0.37;931;4
21/02/2015;9:00:00;3;2;3.25;43.5;n;n;100;0;931;4.075
21/02/2015;10:00:00;3;3;4;40.5;n;n;100;0;931.5;4.45
21/02/2015;11:00:00;3.75;2.25;4.75;44;n;n;100;0;932;5.5
21/02/2015;12:00:00;4;1.75;4;60.25;n;n;74.975;0;932;8.675
21/02/2015;13:00:00;3;1;1.5;76.75;n;n;47.35;0;932;10.6
21/02/2015;14:00:00;3;1;1.25;81.5;n;n;39.3;0;931.5;11.025
21/02/2015;15:00:00;3;1;2.5;84.75;n;n;36;0;931;11.425
21/02/2015;16:00:00;3;1;1;89.75;n;n;31.775;0;931;11.3
21/02/2015;17:00:00;3;1;1.5;90.5;n;n;30.85;0;931.5;11.05
21/02/2015;18:00:00;3;1;1.75;91.75;n;n;31.85;0;932;10.6
21/02/2015;19:00:00;3;1;1.5;88.75;n;n;36.575;0;932;8.9
21/02/2015;20:00:00;3;1;1.5;80.25;n;n;43.425;0;932.75;7.125
21/02/2015;21:00:00;3;1.25;2.5;72;n;n;49.125;0;933;6.325
21/02/2015;22:00:00;3;1.75;2.75;61.5;n;n;54.2;0;934;5.45
21/02/2015;23:00:00;3;3;3.75;41.5;n;n;63.775;0;934;3.45
21/02/2015;0:00:00;2.5;3.5;3.75;33.75;n;n;68.45;0;934;2.375
22/02/2015;1:00:00;2.5;1.75;2.25;51.5;n;n;67.8;0;934;1.975
22/02/2015;2:00:00;2.75;1.5;2.5;60.75;n;n;63.425;0;934.5;2.45
22/02/2015;3:00:00;2.75;1;1.5;75;n;n;56.35;0;934.75;3.45
22/02/2015;4:00:00;2;1;1.75;73;n;n;57.9;0;935;3.1
22/02/2015;5:00:00;2;1;1.75;79.75;n;n;56.85;0;934.75;3.325
22/02/2015;6:00:00;2;1;1;82.25;n;n;56.25;0;935;3.525
22/02/2015;7:00:00;2;1;1;81;n;n;57.6;0;935;3.3
22/02/2015;8:00:00;2;1;1.5;76.75;n;n;60.6;0;935.75;2.925
22/02/2015;9:00:00;2;1;2.25;76.75;n;n;59;0;936;3.675
22/02/2015;10:00:00;2;1;2;81.5;n;n;49.7;0;937;6.125
22/02/2015;11:00:00;2.5;1.25;1.5;85;n;n;44.2;0;937.75;7.55
22/02/2015;12:00:00;3;1;1.75;86.75;n;n;38;0;938;8.975
22/02/2015;13:00:00;2.25;1;1.25;87.5;n;n;33.625;0;937.75;10.225
22/02/2015;14:00:00;2;1;1.25;87;n;n;32.55;0;937;11.45
22/02/2015;15:00:00;2;1;2.25;85;n;n;33.3;0;937;12.05
22/02/2015;16:00:00;2.5;1;1.5;84.25;n;n;33.9;0;937;12.775
22/02/2015;17:00:00;2.25;1;1.25;82.75;n;n;38.275;0;937;12.1
22/02/2015;18:00:00;2.5;1;1.5;79.25;n;n;40.5;0;937;11.975
22/02/2015;19:00:00;2.75;1;1;75;n;n;45.375;0;937.25;11.225
22/02/2015;20:00:00;3;1;1.75;68.75;n;n;51.1;0;938.5;9.85
22/02/2015;21:00:00;3;3.25;2.5;49.25;n;n;53.625;0;938.5;9.725
22/02/2015;22:00:00;3;5.25;5.5;34;n;n;57.625;0;939;8.925
22/02/2015;23:00:00;3.5;6.75;7.5;16.25;n;n;64.375;0;939;7.9
22/02/2015;0:00:00;3.75;9.75;9.25;7.75;n;n;69.175;0;938.75;7.625
23/02/2015;1:00:00;3;6.5;5.75;17.5;n;n;77.875;0;939;7.35
23/02/2015;2:00:00;3;4.5;5;24;n;n;81.825;0;939;6.925
23/02/2015;3:00:00;2.75;3;4.25;31.75;n;n;82.875;0;939;6.425
23/02/2015;4:00:00;3;2.5;4;29.75;n;n;85.35;0;939;6
23/02/2015;5:00:00;2.75;2.5;3.75;25;n;n;89.1;0;939;5.725
23/02/2015;6:00:00;2.75;3.25;4;13;n;n;93.35;0;938;4.775
23/02/2015;7:00:00;4;5;14.25;3.25;n;n;94.9;0;939;4.65
23/02/2015;8:00:00;5.5;4.5;22.75;1.5;n;n;98.05;0;938.75;4.05
23/02/2015;9:00:00;5;5.25;19.5;2.75;n;n;96.425;0;939;4.7
23/02/2015;10:00:00;8;8.25;32.75;5.25;n;n;84.05;0;939;6.875
23/02/2015;11:00:00;5.25;5.75;14.25;18.5;n;n;75.6;0;939;8.525
23/02/2015;12:00:00;4.75;5;10;29.25;n;n;64.375;0;939;10.2
23/02/2015;13:00:00;4;4;8;34.5;n;n;62.525;0;939;10.85
23/02/2015;14:00:00;4;2.25;6.75;45.5;n;n;58;0;937.75;11.8
23/02/2015;15:00:00;4;1.5;6.5;48.25;n;n;58;0;936.75;12.5
23/02/2015;16:00:00;4;1;4.75;53.25;n;n;59.6;0;936.75;12.575
23/02/2015;17:00:00;3.75;1.5;3.5;52.5;n;n;61.525;0;936;12.275
23/02/2015;18:00:00;3;2;5.25;44;n;n;67.525;0;936;11.4
23/02/2015;19:00:00;3.5;3.5;5;38;n;n;71.275;0;936;10.9
23/02/2015;20:00:00;3;3;4;44.75;n;n;78.85;0.74;936.5;9.75
23/02/2015;21:00:00;3;1.5;2.25;69;n;n;69.95;0;937.5;7.8
23/02/2015;22:00:00;2.75;1;1.75;80.75;n;n;53.075;0;938.75;7.875
23/02/2015;23:00:00;2.25;1;1.75;81.75;n;n;49.025;0;939.25;7.05
23/02/2015;0:00:00;2;1;1.5;80.25;n;n;53.4;0;940.25;5.75
24/02/2015;1:00:00;2;1;1.5;77;n;n;60.025;0;941;4.9
24/02/2015;2:00:00;2;1;1.25;77.25;n;n;58.75;0;941;4.575
24/02/2015;3:00:00;2;1;1;74.25;n;n;58.925;0;942;3.7
24/02/2015;4:00:00;2;1;1;74;n;n;61.6;0;942;3.2
24/02/2015;5:00:00;2;1;1;70.25;n;n;63.875;0;942;2.525
24/02/2015;6:00:00;2;1;1.75;63.5;n;n;65.675;0;942.5;1.7
24/02/2015;7:00:00;2;2.25;2;56.75;n;n;64.275;0;943;1.5
24/02/2015;8:00:00;2;1.5;2.25;66.5;n;n;59.625;0;944;2.8
24/02/2015;9:00:00;2;3.5;5;46;n;n;61.2;0;944.75;3.55
24/02/2015;10:00:00;2;1.75;4;62;n;n;51.175;0;945.75;6.025
24/02/2015;11:00:00;2;1.5;1.5;80;n;n;44.075;0;946.75;6.05
24/02/2015;12:00:00;2;1;1.75;82;n;n;37.4;0;947;7.4
24/02/2015;13:00:00;2;1;2.75;81.5;n;n;37.2;0;947.75;7.7
24/02/2015;14:00:00;2;1;1.25;83;n;n;33.4;0;947;9.075
24/02/2015;15:00:00;2;1;1.75;83.25;n;n;31.95;0;947;8.85
24/02/2015;16:00:00;2;1.25;1.75;83.25;n;n;35.15;0;946;8.4
24/02/2015;17:00:00;2;1;1.25;81.75;n;n;35.35;0;946;8.725
24/02/2015;18:00:00;2;1.5;2.25;73.5;n;n;38.375;0;946.5;8.325
24/02/2015;19:00:00;2;1.25;1.5;73.75;n;n;49.275;0;947.25;6.95
24/02/2015;20:00:00;2;2.75;3.25;56.5;n;n;57.875;0;948;5.575
24/02/2015;21:00:00;2;5.75;5.75;43;n;n;61.675;0;948;4.95
24/02/2015;22:00:00;2.5;6.75;8;25.75;n;n;61.15;0;948.75;4.425
24/02/2015;23:00:00;3;9.25;11.5;8;n;n;64.875;0;949.25;3.55
24/02/2015;0:00:00;2.25;3.25;3.75;50.5;n;n;61.625;0;950;3.15
25/02/2015;1:00:00;1.25;1;1.25;62.75;n;n;62.425;0;950;3.225
25/02/2015;2:00:00;1;1;1.5;69;n;n;62.875;0;950;3.4
25/02/2015;3:00:00;2;1;1.25;75.25;n;n;63.275;0;949.75;3.65
25/02/2015;4:00:00;1.5;1.25;1.25;69;n;n;66.325;0;949.5;3.15
25/02/2015;5:00:00;1.5;1;2.25;62.25;n;n;68.4;0;949;2.9
25/02/2015;6:00:00;2;2.25;2.5;52.5;n;n;71.3;0;949;2.5
25/02/2015;7:00:00;2;4.5;4.75;31.25;n;n;73;0;949;2
25/02/2015;8:00:00;2.25;7.5;9.75;12;n;n;78.1;0;948.75;0.925
25/02/2015;9:00:00;5.25;10.25;27.5;4.5;n;n;73.725;0;949;2.4
25/02/2015;10:00:00;3.75;7.5;15.25;31.75;n;n;57.75;0;949;6.375
25/02/2015;11:00:00;3.5;4.25;8.25;51.5;n;n;51.6;0;949;8.2
25/02/2015;12:00:00;3;2.5;4.75;70.75;n;n;44.625;0;950;10.075
25/02/2015;13:00:00;2;1;1.75;82.5;n;n;40.425;0;949.25;11.325
25/02/2015;14:00:00;2.25;1;1.5;81;n;n;37.575;0;948.75;12.975
25/02/2015;15:00:00;2;1;2;81.25;n;n;40.725;0;948;12.3
25/02/2015;16:00:00;2;1;2;79;n;n;43.4;0;947.25;11.45
25/02/2015;17:00:00;2;1;1.25;80.75;n;n;46;0;947;11.7
25/02/2015;18:00:00;2;1.25;1.25;77.75;n;n;50;0;947;11.05
25/02/2015;19:00:00;2.25;1.5;2;76.5;n;n;51.875;0;947;10.7
25/02/2015;20:00:00;2.25;1;2.25;74.75;n;n;59.725;0;948;9.675
25/02/2015;21:00:00;2;1;1.75;72.75;n;n;63.675;0;947;9.225
25/02/2015;22:00:00;2;1.75;1.75;66;n;n;61.05;0;947.75;9.575
25/02/2015;23:00:00;2;1;1.5;73.25;n;n;59.4;0;947;9.575
25/02/2015;0:00:00;2;1;1.25;71;n;n;62.425;0;947;8.875
26/02/2015;1:00:00;2;1;1.25;69.5;n;n;64.9;0;947;8.55
26/02/2015;2:00:00;2;1;1.25;67.5;n;n;66.925;0;947.75;8.425
26/02/2015;3:00:00;2;1.25;1.25;64;n;n;70.8;0;948;7.75
26/02/2015;4:00:00;2.25;1.75;1.75;54.25;n;n;72.775;0;948;7.45
26/02/2015;5:00:00;2;1.25;1;58.5;n;n;73.675;0;947.5;7.25
26/02/2015;6:00:00;2;1;1;61.5;n;n;75.4;0;947.25;7.325
26/02/2015;7:00:00;2;1;1.5;60.5;n;n;73.7;0;947;7.725
26/02/2015;8:00:00;2;3.5;3.75;38;n;n;78;0;947.5;6.825
26/02/2015;9:00:00;3;7.75;8.75;17.5;n;n;74.55;0;948;7.7
26/02/2015;10:00:00;3.5;6;9.25;24.5;n;n;69.5;0;948;9
26/02/2015;11:00:00;2;1.25;1.75;64.25;n;n;61.725;0;947.5;11.1
26/02/2015;12:00:00;2.5;1;1.25;70.75;n;n;51.325;0;947;13.625
26/02/2015;13:00:00;2;1;1;72.75;n;n;48.55;0;947;14.25
26/02/2015;14:00:00;2;1.25;2;71;n;n;52.575;0;946;12.85
26/02/2015;15:00:00;2;1;1.25;68.75;n;n;53.15;0;945;12.2
26/02/2015;16:00:00;2;1.5;1.5;66.75;n;n;52.25;0;945;12.475
26/02/2015;17:00:00;2;1;1.25;64;n;n;51;0;945;11.8
26/02/2015;18:00:00;2;1.25;1.5;63.5;n;n;50.15;0;945;10.975
26/02/2015;19:00:00;2;2.75;3;49.25;n;n;54.15;0;945;10.55
26/02/2015;20:00:00;2.5;5.5;5.5;28.5;n;n;57.825;0;945;9.85
26/02/2015;21:00:00;3;6;7.25;21.75;n;n;61.375;0;944.75;9.575
26/02/2015;22:00:00;2.5;5.25;5.75;24.75;n;n;63.725;0;944;8.975
26/02/2015;23:00:00;3.75;6.25;9.75;15;n;n;63.5;0;944;8.9
26/02/2015;0:00:00;3.25;5;10;29;n;n;65.225;0;944;9.275
27/02/2015;1:00:00;3;1;2;54;n;n;67.6;0;944;9.2
27/02/2015;2:00:00;3;3;2;32;n;n;74.7;0;944;7.7
27/02/2015;3:00:00;3;3;4;19;n;n;81.4;0;943;6.1
27/02/2015;4:00:00;3;5;6;9;n;n;80.4;0;943;6.5
27/02/2015;5:00:00;3;7;9;3;n;n;82.9;0;943;6.1
27/02/2015;6:00:00;4;5;9;5;n;n;84.7;0;943;5.8
27/02/2015;7:00:00;3;1;3;56;n;n;75.4;0;943;7.5
27/02/2015;8:00:00;3;1;3;62;n;n;68.8;0;943;7.8
27/02/2015;9:00:00;3;2;3;58;n;n;61.2;0;944;8.5
27/02/2015;10:00:00;3;1;2;76;n;n;50.4;0;945;9.2
27/02/2015;11:00:00;2;1;2;80;n;n;42.7;0;945;9.9
27/02/2015;12:00:00;2;1;2;89;n;n;37;0;945;10.5
27/02/2015;13:00:00;2;1;2;92;n;n;31.3;0;945;11.5
27/02/2015;14:00:00;2;1;1;93;n;n;26;0;945;12.3
27/02/2015;15:00:00;2;1;2;94;n;n;22.4;0;944;13.3
27/02/2015;16:00:00;2;1;2;95;n;n;22.1;0;944;13.4
27/02/2015;17:00:00;2;1;2;95;n;n;26.2;0;944;12.5
27/02/2015;18:00:00;2;1;2;91;n;n;26.6;0;944;12.2
27/02/2015;19:00:00;2;1;3;84;n;n;30.1;0;944;10.4
27/02/2015;20:00:00;2;2;3;73;n;n;34.9;0;946;8.3
