Fecha;Hora;NO;NO2;O3;PM10;TMP;HR;PRB;LL
01/03/2015;3:00:00;2.5;4;39;11;11.6;81;1021;0.0
01/03/2015;4:00:00;3.4;5;31;15;11.5;83;1021;0.0
01/03/2015;5:00:00;2.7;5;31;18;11.4;83;1021;0.0
01/03/2015;6:00:00;2.5;3;71;22;12.5;77;1021;0.0
01/03/2015;7:00:00;2.6;6;67;24;13.0;74;1022;0.0
01/03/2015;8:00:00;3.2;8;70;11;13.5;73;1022;0.0
01/03/2015;9:00:00;2.8;6;70;11;14.5;76;1022;0.0
01/03/2015;10:00:00;2.9;4;83;17;15.8;73;1022;0.0
01/03/2015;11:00:00;2.6;3;92;26;16.5;69;1022;0.0
01/03/2015;12:00:00;2.6;3;94;18;16.5;73;1022;0.0
01/03/2015;13:00:00;2.6;2;94;12;17.1;73;1022;0.0
01/03/2015;14:00:00;2.7;3;95;23;17.4;75;1021;0.0
01/03/2015;15:00:00;2.8;4;97;26;18.1;73;1021;0.0
01/03/2015;16:00:00;2.4;3;97;19;18.1;74;1020;0.0
01/03/2015;17:00:00;2.4;3;94;19;17.4;77;1020;0.0
01/03/2015;18:00:00;2.5;4;91;25;16.6;81;1021;0.0
01/03/2015;19:00:00;2.5;7;74;47;16.0;83;1021;0.0
01/03/2015;20:00:00;2.7;6;65;45;15.4;84;1021;0.0
01/03/2015;21:00:00;14.9;13;62;47;15.3;86;1021;0.0
01/03/2015;22:00:00;2.6;3;68;35;15.0;87;1021;0.0
01/03/2015;23:00:00;2.5;3;60;30;14.6;88;1021;0.0
01/03/2015;0:00:00;2.6;4;65;27;14.8;89;1021;0.0
02/03/2015;1:00:00;5.2;7;61;27;14.7;87;1020;0.0
02/03/2015;2:00:00;5.0;6;65;23;14.7;85;1020;0.0
02/03/2015;3:00:00;3.7;4;68;18;14.9;86;1020;0.0
02/03/2015;4:00:00;;;64;26;14.9;88;1020;0.0
02/03/2015;5:00:00;;;64;31;14.9;90;1020;0.0
02/03/2015;6:00:00;;;28;32;14.9;90;1020;0.0
02/03/2015;7:00:00;;;25;30;14.7;90;1020;0.2
02/03/2015;8:00:00;;;37;45;15.7;88;1020;0.0
02/03/2015;9:00:00;;;44;34;17.6;82;1021;0.0
02/03/2015;10:00:00;;;52;31;18.3;74;1021;0.0
02/03/2015;11:00:00;;;58;25;19.8;69;1021;0.0
02/03/2015;12:00:00;;;64;24;20.7;64;1021;0.0
02/03/2015;13:00:00;;;65;22;20.2;70;1021;0.0
02/03/2015;14:00:00;;;71;31;20.0;70;1020;0.0
02/03/2015;15:00:00;;;70;39;19.4;73;1020;0.0
02/03/2015;16:00:00;;;70;37;19.9;72;1020;0.0
02/03/2015;17:00:00;;;70;25;19.9;71;1020;0.0
02/03/2015;18:00:00;;;62;51;18.5;74;1021;0.0
02/03/2015;19:00:00;3.6;17;50;27;18.0;75;1021;0.0
02/03/2015;20:00:00;3.3;10;41;31;17.0;78;1022;0.0
02/03/2015;21:00:00;2.7;4;68;31;16.8;82;1023;0.0
02/03/2015;22:00:00;2.5;3;67;29;16.3;85;1024;0.0
02/03/2015;23:00:00;2.5;3;59;24;16.1;86;1024;0.0
02/03/2015;0:00:00;2.5;3;57;15;16.1;85;1024;0.0
03/03/2015;1:00:00;2.5;3;63;26;16.1;85;1024;0.0
03/03/2015;2:00:00;2.4;2;67;19;16.0;83;1024;0.0
03/03/2015;3:00:00;2.4;2;71;9;15.7;80;1023;0.0
03/03/2015;4:00:00;2.5;2;73;9;15.4;78;1023;0.0
03/03/2015;5:00:00;2.5;2;71;20;15.1;76;1024;0.0
03/03/2015;6:00:00;3.0;3;74;7;15.2;72;1024;0.0
03/03/2015;7:00:00;3.6;5;69;10;15.1;72;1024;0.0
03/03/2015;8:00:00;4.0;5;72;21;16.3;70;1025;0.0
03/03/2015;9:00:00;4.8;6;74;16;17.7;64;1025;0.0
03/03/2015;10:00:00;4.8;6;75;19;18.4;62;1025;0.0
03/03/2015;11:00:00;5.4;8;73;16;19.1;61;1025;0.0
03/03/2015;12:00:00;4.3;7;77;26;19.1;59;1025;0.0
03/03/2015;13:00:00;3.8;5;81;19;19.6;57;1025;0.0
03/03/2015;14:00:00;3.5;6;84;14;19.8;56;1024;0.0
03/03/2015;15:00:00;3.9;7;86;20;18.8;57;1024;0.0
03/03/2015;16:00:00;3.5;6;84;14;17.7;66;1024;0.0
03/03/2015;17:00:00;3.5;7;80;23;17.1;76;1024;0.0
03/03/2015;18:00:00;3.7;7;79;28;16.1;84;1024;0.0
03/03/2015;19:00:00;2.6;3;86;29;15.8;87;1024;0.0
03/03/2015;20:00:00;2.5;2;88;35;15.6;89;1024;0.0
03/03/2015;21:00:00;3.1;5;84;24;15.6;90;1025;0.0
03/03/2015;22:00:00;2.6;3;86;37;15.6;90;1025;0.0
03/03/2015;23:00:00;2.4;3;84;27;15.5;91;1025;0.0
03/03/2015;0:00:00;2.4;3;80;35;15.5;91;1024;0.0
04/03/2015;1:00:00;2.5;3;83;33;15.4;92;1024;0.0
04/03/2015;2:00:00;2.6;3;79;25;15.3;92;1024;0.0
04/03/2015;3:00:00;2.5;3;75;36;15.3;92;1023;0.0
04/03/2015;4:00:00;2.8;4;74;41;15.2;93;1023;0.0
04/03/2015;5:00:00;2.5;3;73;35;15.2;93;1023;0.0
04/03/2015;6:00:00;11.5;15;55;38;15.3;93;1023;0.0
04/03/2015;7:00:00;6.8;20;46;44;15.3;93;1023;0.0
04/03/2015;8:00:00;13.0;22;45;38;15.8;93;1023;0.0
04/03/2015;9:00:00;6.8;11;64;44;16.0;92;1024;0.0
04/03/2015;10:00:00;4.3;5;73;31;15.9;91;1024;0.0
04/03/2015;11:00:00;3.5;4;79;22;15.4;90;1023;0.2
04/03/2015;12:00:00;3.4;4;76;19;15.1;88;1023;0.2
04/03/2015;13:00:00;3.0;3;75;12;14.4;88;1023;0.0
04/03/2015;14:00:00;2.8;3;78;19;14.0;86;1022;0.0
04/03/2015;15:00:00;2.9;2;91;22;13.3;77;1023;0.0
04/03/2015;16:00:00;3.2;3;87;13;12.2;78;1024;0.2
04/03/2015;17:00:00;3.0;3;88;12;11.3;81;1025;0.6
04/03/2015;18:00:00;2.8;2;91;9;11.6;78;1026;0.2
04/03/2015;19:00:00;2.7;2;94;18;11.6;73;1026;0.0
04/03/2015;20:00:00;2.5;3;85;18;13.1;64;1025;0.0
04/03/2015;21:00:00;2.5;2;86;26;13.2;57;1025;0.0
04/03/2015;22:00:00;2.5;2;87;29;13.3;49;1025;0.2
04/03/2015;23:00:00;2.5;2;87;13;13.3;50;1025;0.0
04/03/2015;0:00:00;2.5;2;88;18;13.3;49;1024;0.0
05/03/2015;1:00:00;2.4;2;89;19;13.2;50;1024;0.0
05/03/2015;2:00:00;2.4;2;88;16;13.3;51;1024;0.0
05/03/2015;3:00:00;2.5;1;91;19;13.0;46;1024;0.0
05/03/2015;4:00:00;2.4;1;90;12;12.8;47;1023;0.0
05/03/2015;5:00:00;2.5;2;87;15;12.4;50;1023;0.0
05/03/2015;6:00:00;2.9;3;85;21;12.4;50;1024;0.4
05/03/2015;7:00:00;2.9;3;83;28;12.1;52;1024;0.0
05/03/2015;8:00:00;3.2;3;83;21;12.1;55;1025;0.0
05/03/2015;9:00:00;3.2;3;82;23;12.3;54;1025;0.0
05/03/2015;10:00:00;3.7;4;83;18;12.4;54;1025;0.0
05/03/2015;11:00:00;3.1;3;83;23;12.7;56;1025;0.0
05/03/2015;12:00:00;3.6;3;84;28;13.1;57;1025;0.0
05/03/2015;13:00:00;3.1;3;87;22;13.8;54;1025;0.0
05/03/2015;14:00:00;3.0;2;90;24;14.1;53;1025;0.0
05/03/2015;15:00:00;2.8;3;91;33;14.2;50;1025;0.0
05/03/2015;16:00:00;3.7;4;91;26;14.2;49;1024;0.0
05/03/2015;17:00:00;3.2;3;91;20;14.1;50;1025;0.0
05/03/2015;18:00:00;3.0;3;91;27;14.2;51;1025;0.0
05/03/2015;19:00:00;3.0;3;89;19;14.2;52;1025;0.0
05/03/2015;20:00:00;2.7;2;89;15;14.3;50;1025;0.0
05/03/2015;21:00:00;2.5;2;88;29;14.3;52;1026;0.0
05/03/2015;22:00:00;2.4;2;87;22;14.2;52;1026;0.0
05/03/2015;23:00:00;2.4;2;87;19;14.0;51;1027;0.0
05/03/2015;0:00:00;2.3;2;86;25;13.8;56;1027;0.0
06/03/2015;1:00:00;2.5;2;84;;13.6;57;1027;0.0
06/03/2015;2:00:00;2.5;2;82;;13.5;60;1027;0.0
06/03/2015;3:00:00;2.4;2;82;;13.5;61;1027;0.0
06/03/2015;4:00:00;2.5;2;82;;13.4;62;1028;0.0
06/03/2015;5:00:00;2.3;2;81;;13.2;60;1028;0.0
06/03/2015;6:00:00;2.6;2;81;;13.1;61;1028;0.0
06/03/2015;7:00:00;3.1;3;79;;13.2;63;1029;0.0
06/03/2015;8:00:00;3.4;4;79;;13.6;63;1029;0.0
06/03/2015;9:00:00;4.3;4;79;;14.1;65;1030;0.0
06/03/2015;10:00:00;3.4;3;82;;14.5;64;1030;0.0
06/03/2015;11:00:00;4.2;5;83;;14.7;62;1030;0.0
06/03/2015;12:00:00;5.0;6;86;;14.9;62;1030;0.0
06/03/2015;13:00:00;4.8;6;88;;15.0;61;1030;0.0
06/03/2015;14:00:00;3.4;4;92;;15.1;61;1030;0.0
06/03/2015;15:00:00;3.6;4;95;;15.0;60;1029;0.0
06/03/2015;16:00:00;3.2;4;95;;14.9;60;1030;0.0
06/03/2015;17:00:00;5.0;8;91;;14.6;64;1030;0.0
06/03/2015;18:00:00;5.2;13;76;;13.9;67;1030;0.0
06/03/2015;19:00:00;3.1;9;74;;13.1;69;1030;0.0
06/03/2015;20:00:00;4.4;8;84;;13.1;62;1030;0.0
06/03/2015;21:00:00;2.6;4;89;;13.4;62;1031;0.0
06/03/2015;22:00:00;2.7;4;87;;13.1;63;1031;0.0
06/03/2015;23:00:00;2.5;3;88;;13.0;64;1030;0.0
06/03/2015;0:00:00;2.4;2;92;;13.1;65;1029;0.0
07/03/2015;1:00:00;2.5;2;92;;13.4;68;1030;0.0
07/03/2015;2:00:00;2.5;2;94;;13.6;71;1030;0.0
07/03/2015;3:00:00;2.3;2;96;;13.7;72;1029;0.0
07/03/2015;4:00:00;2.3;2;95;;13.6;72;1028;0.0
07/03/2015;5:00:00;2.5;2;94;;13.8;73;1029;0.0
07/03/2015;6:00:00;2.5;3;90;;13.8;75;1029;0.0
07/03/2015;7:00:00;2.7;4;84;;13.8;76;1029;0.0
07/03/2015;8:00:00;2.6;4;87;;14.7;75;1027;0.0
07/03/2015;9:00:00;2.7;4;94;;15.5;70;1028;0.0
07/03/2015;10:00:00;2.9;5;94;;16.2;62;1028;0.0
07/03/2015;11:00:00;3.5;8;95;;16.5;57;1028;0.0
07/03/2015;12:00:00;2.7;4;104;;17.0;53;1027;0.0
07/03/2015;13:00:00;2.7;3;107;;17.6;55;1028;0.0
07/03/2015;14:00:00;2.7;3;110;;17.4;57;1026;0.0
07/03/2015;15:00:00;2.8;2;110;;16.7;68;1026;0.0
07/03/2015;16:00:00;2.7;3;109;;16.1;71;1025;0.0
07/03/2015;17:00:00;2.7;3;107;;15.7;73;1024;0.0
07/03/2015;18:00:00;2.6;4;102;;15.2;76;1025;0.0
07/03/2015;19:00:00;3.0;7;89;;14.3;79;1025;0.0
07/03/2015;20:00:00;2.8;5;86;;13.6;81;1025;0.0
07/03/2015;21:00:00;2.5;6;75;;12.9;79;1024;0.0
07/03/2015;22:00:00;2.8;9;42;;12.4;79;1025;0.0
07/03/2015;23:00:00;2.6;5;70;;12.6;81;1025;0.0
07/03/2015;0:00:00;2.5;4;76;;12.9;82;1024;0.0
08/03/2015;1:00:00;2.4;3;92;;13.4;77;1022;0.0
08/03/2015;2:00:00;2.4;3;86;;13.1;77;1024;0.0
08/03/2015;3:00:00;2.6;3;79;;12.8;77;1023;0.0
08/03/2015;4:00:00;2.4;3;82;;13.1;76;1023;0.0
08/03/2015;5:00:00;2.4;3;82;;12.7;75;1021;0.0
08/03/2015;6:00:00;2.5;3;85;;13.2;75;1023;0.0
08/03/2015;7:00:00;2.7;5;81;;13.6;73;1023;0.0
08/03/2015;8:00:00;2.8;4;83;;14.5;68;1023;0.0
08/03/2015;9:00:00;2.8;3;88;;15.4;63;1024;0.0
08/03/2015;10:00:00;2.5;3;91;;15.1;63;1021;0.0
08/03/2015;11:00:00;2.6;3;96;;15.6;67;1024;0.0
08/03/2015;12:00:00;2.6;3;101;;15.6;66;1024;0.0
08/03/2015;13:00:00;2.4;3;104;;15.6;64;1024;0.0
08/03/2015;14:00:00;2.5;3;104;;14.8;63;1017;0.0
08/03/2015;15:00:00;2.6;4;107;;15.5;64;1023;0.0
08/03/2015;16:00:00;2.6;3;108;;15.6;65;1023;0.0
08/03/2015;17:00:00;2.8;3;107;;15.2;64;1023;0.0
08/03/2015;18:00:00;2.7;5;90;;11.1;64;1006;0.0
08/03/2015;19:00:00;3.0;7;78;;13.2;71;1023;0.0
08/03/2015;20:00:00;3.5;9;66;;12.4;73;1024;0.0
08/03/2015;21:00:00;3.4;13;52;;11.8;74;1024;0.0
08/03/2015;22:00:00;3.9;14;50;;12.0;74;1024;0.0
08/03/2015;23:00:00;2.5;7;42;;10.8;75;1023;0.0
08/03/2015;0:00:00;2.4;4;45;;10.7;78;1024;0.0
09/03/2015;1:00:00;2.5;3;60;;10.9;81;1024;0.0
09/03/2015;2:00:00;2.6;3;73;;11.3;82;1024;0.0
09/03/2015;3:00:00;2.3;3;84;;11.9;80;1023;0.0
09/03/2015;4:00:00;3.3;6;76;;11.9;80;1024;0.0
09/03/2015;5:00:00;2.5;3;75;;11.9;82;1024;0.0
09/03/2015;6:00:00;12.6;14;57;;11.7;83;1024;0.0
09/03/2015;7:00:00;37.4;54;19;;11.7;84;1024;0.2
09/03/2015;8:00:00;38.9;55;32;;14.2;82;1025;0.0
09/03/2015;9:00:00;5.2;9;96;;15.3;75;1025;0.0
09/03/2015;10:00:00;3.6;5;104;;15.7;69;1025;0.0
09/03/2015;11:00:00;4.5;7;105;;16.4;65;1025;0.0
09/03/2015;12:00:00;4.0;7;107;;16.8;61;1024;0.0
09/03/2015;13:00:00;3.2;5;112;;17.0;63;1024;0.0
09/03/2015;14:00:00;3.1;5;115;;16.8;67;1023;0.0
09/03/2015;15:00:00;3.3;6;110;;15.4;66;1018;0.0
09/03/2015;16:00:00;4.1;8;109;;16.1;67;1023;0.0
09/03/2015;17:00:00;5.6;9;108;;15.8;68;1024;0.0
09/03/2015;18:00:00;6.1;15;89;;15.3;72;1024;0.0
09/03/2015;19:00:00;4.2;13;63;;14.1;74;1024;0.0
09/03/2015;20:00:00;4.1;11;47;;12.9;77;1024;0.0
09/03/2015;21:00:00;3.0;12;46;;12.4;80;1025;0.0
09/03/2015;22:00:00;2.8;10;35;;11.3;82;1025;0.0
09/03/2015;23:00:00;2.6;5;37;;10.9;84;1025;0.0
09/03/2015;0:00:00;2.4;3;48;;10.9;85;1025;0.0
10/03/2015;1:00:00;2.2;3;44;;11.1;85;1025;0.0
10/03/2015;2:00:00;2.5;3;42;;11.1;87;1025;0.0
10/03/2015;3:00:00;2.6;3;55;;11.9;88;1025;0.0
10/03/2015;4:00:00;2.4;3;36;;11.0;88;1025;0.0
10/03/2015;5:00:00;3.4;4;33;;10.6;89;1025;0.0
10/03/2015;6:00:00;14.4;11;22;;10.2;89;1026;0.0
10/03/2015;7:00:00;21.5;17;22;;10.5;90;1026;0.0
10/03/2015;8:00:00;24.0;25;24;;13.2;90;1026;0.0
10/03/2015;9:00:00;6.0;22;81;;15.5;87;1027;0.0
10/03/2015;10:00:00;;;99;;15.7;79;1027;0.0
10/03/2015;11:00:00;;;;;16.2;76;1026;0.0
10/03/2015;12:00:00;;;;;16.3;77;1026;0.0
10/03/2015;13:00:00;;;;23;16.4;76;1026;0.0
10/03/2015;14:00:00;1.3;4;112;25;16.6;71;1025;0.0
10/03/2015;15:00:00;;;;21;17.0;67;1025;0.0
10/03/2015;16:00:00;;;;22;16.8;71;1025;0.0
10/03/2015;17:00:00;;;;39;16.8;72;1025;0.0
10/03/2015;18:00:00;5.0;9;100;33;16.3;74;1025;0.0
10/03/2015;19:00:00;5.8;16;83;25;15.7;76;1025;0.0
10/03/2015;20:00:00;8.5;21;37;26;15.0;79;1025;0.0
10/03/2015;21:00:00;7.0;20;20;49;13.6;81;1025;0.0
10/03/2015;22:00:00;6.0;11;26;29;12.4;83;1025;0.0
10/03/2015;23:00:00;5.8;8;44;32;13.1;86;1025;0.0
10/03/2015;0:00:00;5.9;3;76;14;13.4;88;1025;0.0
11/03/2015;1:00:00;6.1;3;63;18;13.1;89;1025;0.0
11/03/2015;2:00:00;6.8;7;46;15;12.9;89;1025;0.0
11/03/2015;3:00:00;6.4;3;37;13;11.9;90;1024;0.0
11/03/2015;4:00:00;6.4;3;33;15;11.7;91;1024;0.0
11/03/2015;5:00:00;9.1;5;29;22;11.5;91;1023;0.0
11/03/2015;6:00:00;15.2;15;28;27;11.8;92;1024;0.0
11/03/2015;7:00:00;21.3;33;18;36;12.5;92;1024;0.0
11/03/2015;8:00:00;32.5;43;30;20;14.4;92;1025;0.0
11/03/2015;9:00:00;10.3;19;71;17;15.4;87;1024;0.0
11/03/2015;10:00:00;10.0;18;81;21;16.2;72;1024;0.0
11/03/2015;11:00:00;9.2;13;95;16;17.8;61;1024;0.0
11/03/2015;12:00:00;7.8;6;110;16;18.3;54;1024;0.0
11/03/2015;13:00:00;7.7;6;110;18;18.1;60;1023;0.0
11/03/2015;14:00:00;8.0;5;111;21;18.7;54;1022;0.0
11/03/2015;15:00:00;8.3;9;109;24;19.1;61;1022;0.0
11/03/2015;16:00:00;8.2;6;117;19;19.2;55;1022;0.0
11/03/2015;17:00:00;7.5;4;118;29;18.8;58;1022;0.0
11/03/2015;18:00:00;7.4;7;112;25;17.8;65;1022;0.0
11/03/2015;19:00:00;9.3;23;74;39;16.6;70;1022;0.0
11/03/2015;20:00:00;11.4;32;28;42;15.6;74;1022;0.0
11/03/2015;21:00:00;9.1;22;26;45;15.2;76;1022;0.0
11/03/2015;22:00:00;7.6;14;67;36;15.4;79;1022;0.0
11/03/2015;23:00:00;7.5;8;57;28;15.2;83;1022;0.0
11/03/2015;0:00:00;7.5;3;106;29;15.9;88;1022;0.0
12/03/2015;1:00:00;7.5;3;116;29;15.3;90;1021;0.0
12/03/2015;2:00:00;7.5;3;121;29;14.8;92;1021;0.0
12/03/2015;3:00:00;7.5;3;124;31;14.5;93;1021;0.0
12/03/2015;4:00:00;7.5;3;121;28;14.7;93;1020;0.0
12/03/2015;5:00:00;7.4;3;121;22;14.5;94;1020;0.0
12/03/2015;6:00:00;10.5;16;86;29;14.0;94;1020;0.2
12/03/2015;7:00:00;13.0;19;48;26;13.4;94;1020;0.0
12/03/2015;8:00:00;17.3;29;49;41;15.4;94;1021;0.0
12/03/2015;9:00:00;9.8;9;82;39;17.0;86;1021;0.0
12/03/2015;10:00:00;8.5;4;89;32;17.4;73;1020;0.0
12/03/2015;11:00:00;9.8;4;86;27;17.2;72;1020;0.0
12/03/2015;12:00:00;9.0;4;85;25;17.3;64;1020;0.0
12/03/2015;13:00:00;8.9;3;89;32;16.9;68;1019;0.0
12/03/2015;14:00:00;8.5;3;90;30;17.0;70;1019;0.0
12/03/2015;15:00:00;8.9;4;92;35;16.7;71;1019;0.0
12/03/2015;16:00:00;8.5;4;100;45;16.6;71;1018;0.0
12/03/2015;17:00:00;8.4;4;104;44;16.2;75;1018;0.0
12/03/2015;18:00:00;8.9;6;101;42;15.4;78;1019;0.0
12/03/2015;19:00:00;9.8;10;83;53;14.8;80;1019;0.0
12/03/2015;20:00:00;9.9;20;48;43;14.2;82;1020;0.0
12/03/2015;21:00:00;8.9;12;30;38;13.2;84;1020;0.0
12/03/2015;22:00:00;8.2;9;34;31;12.5;85;1020;0.0
12/03/2015;23:00:00;7.9;8;26;40;11.8;86;1020;0.0
12/03/2015;0:00:00;7.8;5;30;21;11.4;87;1020;0.0
13/03/2015;1:00:00;7.9;3;42;22;11.4;88;1020;0.0
13/03/2015;2:00:00;8.0;3;55;17;11.6;89;1020;0.0
13/03/2015;3:00:00;7.6;3;75;23;12.5;90;1020;0.0
13/03/2015;4:00:00;7.8;3;64;30;12.1;89;1020;0.0
13/03/2015;5:00:00;7.9;3;62;19;11.5;90;1020;0.0
13/03/2015;6:00:00;9.8;6;64;14;11.8;90;1020;0.0
13/03/2015;7:00:00;11.1;10;58;19;12.1;90;1021;0.0
13/03/2015;8:00:00;16.9;19;52;38;14.2;90;1021;0.0
13/03/2015;9:00:00;10.3;8;89;25;15.6;86;1021;0.0
13/03/2015;10:00:00;10.5;6;98;31;16.0;77;1021;0.0
13/03/2015;11:00:00;9.5;5;102;27;16.4;71;1022;0.0
13/03/2015;12:00:00;8.8;3;101;14;16.6;69;1021;0.0
13/03/2015;13:00:00;9.0;3;99;23;17.0;63;1021;0.0
13/03/2015;14:00:00;8.5;3;99;18;17.1;56;1020;0.0
13/03/2015;15:00:00;8.5;4;107;32;17.5;70;1020;0.0
13/03/2015;16:00:00;8.1;4;111;29;16.7;73;1020;0.0
13/03/2015;17:00:00;8.8;8;101;24;16.3;72;1020;0.0
13/03/2015;18:00:00;8.7;8;90;26;15.3;71;1020;0.0
13/03/2015;19:00:00;8.0;14;77;24;14.8;73;1020;0.0
13/03/2015;20:00:00;8.4;12;70;30;14.4;74;1020;0.0
13/03/2015;21:00:00;8.4;15;41;20;13.3;78;1021;0.0
13/03/2015;22:00:00;8.3;7;59;28;13.1;81;1021;0.0
13/03/2015;23:00:00;8.2;8;45;14;12.7;82;1021;0.0
13/03/2015;0:00:00;9.8;6;63;10;13.0;83;1020;0.0
14/03/2015;1:00:00;9.0;4;68;28;13.5;81;1020;0.0
14/03/2015;2:00:00;8.0;3;50;16;13.3;83;1020;0.0
14/03/2015;3:00:00;8.2;3;50;8;13.6;84;1019;0.0
14/03/2015;4:00:00;7.9;3;73;22;14.2;85;1019;0.0
14/03/2015;5:00:00;7.9;2;77;18;13.7;85;1019;0.2
14/03/2015;6:00:00;7.7;3;88;12;13.3;84;1019;0.0
14/03/2015;7:00:00;8.1;2;70;16;13.4;86;1019;0.0
14/03/2015;8:00:00;8.5;3;70;21;14.1;88;1019;0.0
14/03/2015;9:00:00;8.3;3;76;31;15.1;83;1019;0.0
14/03/2015;10:00:00;8.4;2;77;14;15.0;80;1019;0.0
14/03/2015;11:00:00;8.4;2;83;22;15.1;77;1019;0.0
14/03/2015;12:00:00;8.6;3;84;28;15.0;76;1018;0.0
14/03/2015;13:00:00;8.1;2;85;6;13.9;79;1018;0.0
14/03/2015;14:00:00;8.3;2;87;10;13.8;81;1018;0.0
14/03/2015;15:00:00;7.8;2;87;8;13.6;77;1016;0.0
14/03/2015;16:00:00;8.0;2;86;11;13.6;78;1017;0.0
14/03/2015;17:00:00;8.1;2;86;11;13.2;78;1017;0.0
14/03/2015;18:00:00;8.3;2;84;8;12.9;80;1017;0.6
14/03/2015;19:00:00;8.1;2;84;17;12.4;83;1017;0.2
14/03/2015;20:00:00;7.9;2;87;13;12.2;83;1018;0.6
14/03/2015;21:00:00;8.2;2;92;20;11.9;84;1018;0.2
14/03/2015;22:00:00;8.0;2;87;18;12.0;81;1018;0.0
14/03/2015;23:00:00;8.0;2;85;2;12.4;78;1017;0.0
14/03/2015;0:00:00;7.9;2;84;4;12.4;77;1017;0.0
15/03/2015;1:00:00;8.0;2;83;9;12.7;75;1016;0.0
15/03/2015;2:00:00;7.9;2;81;10;12.4;80;1016;0.0
15/03/2015;3:00:00;7.7;2;76;7;12.2;84;1016;0.4
15/03/2015;4:00:00;8.0;2;79;4;12.6;82;1016;0.0
15/03/2015;5:00:00;7.9;2;79;4;13.2;76;1016;0.0
15/03/2015;6:00:00;8.1;2;78;17;13.2;75;1016;0.0
15/03/2015;7:00:00;8.4;3;78;15;13.2;74;1016;0.0
15/03/2015;8:00:00;8.5;3;76;20;13.4;74;1016;0.0
15/03/2015;9:00:00;8.2;2;76;18;13.8;71;1016;0.0
15/03/2015;10:00:00;8.4;3;78;14;14.3;68;1017;0.0
15/03/2015;11:00:00;8.0;2;84;8;14.5;59;1017;0.0
15/03/2015;12:00:00;7.9;2;85;19;14.8;61;1015;0.0
15/03/2015;13:00:00;8.3;4;89;8;15.3;61;1016;0.0
15/03/2015;14:00:00;8.4;4;94;11;15.1;63;1016;0.0
15/03/2015;15:00:00;8.4;3;96;20;14.2;66;1016;0.0
15/03/2015;16:00:00;8.2;3;98;16;14.4;63;1016;0.0
15/03/2015;17:00:00;8.3;3;96;16;14.2;64;1016;0.0
15/03/2015;18:00:00;8.4;5;83;10;12.9;76;1017;0.0
15/03/2015;19:00:00;8.4;3;74;7;12.3;81;1017;0.0
15/03/2015;20:00:00;8.3;3;64;15;12.0;84;1018;0.4
15/03/2015;21:00:00;8.2;4;70;13;12.0;83;1018;0.0
15/03/2015;22:00:00;8.1;3;67;10;12.2;84;1018;0.2
15/03/2015;23:00:00;8.0;2;76;8;12.0;84;1018;0.0
15/03/2015;0:00:00;7.9;2;70;9;11.4;86;1018;0.2
16/03/2015;1:00:00;8.2;2;80;9;11.1;87;1018;1.2
16/03/2015;2:00:00;7.9;2;77;7;11.2;88;1018;0.0
16/03/2015;3:00:00;8.0;2;66;8;11.1;89;1017;0.0
16/03/2015;4:00:00;7.9;2;68;11;11.1;89;1017;0.0
16/03/2015;5:00:00;8.1;2;66;13;11.1;89;1017;0.0
16/03/2015;6:00:00;10.1;8;49;12;10.7;89;1017;0.0
16/03/2015;7:00:00;14.1;19;33;9;10.9;89;1018;0.0
16/03/2015;8:00:00;17.4;20;39;11;12.2;89;1018;0.0
16/03/2015;9:00:00;11.8;13;61;11;13.6;85;1018;0.0
16/03/2015;10:00:00;10.3;7;85;20;14.7;69;1018;0.0
16/03/2015;11:00:00;9.7;5;84;11;15.2;66;1018;0.0
16/03/2015;12:00:00;10.5;5;84;11;15.2;67;1018;0.0
16/03/2015;13:00:00;9.2;4;88;11;14.6;72;1018;0.0
16/03/2015;14:00:00;9.1;4;88;11;14.4;71;1018;0.0
16/03/2015;15:00:00;8.9;5;87;9;14.4;70;1018;0.4
16/03/2015;16:00:00;12.8;9;85;19;14.9;71;1018;0.0
16/03/2015;17:00:00;9.5;4;87;21;14.9;69;1018;0.0
16/03/2015;18:00:00;11.1;12;69;12;14.3;72;1018;0.0
16/03/2015;19:00:00;10.4;14;40;13;13.0;75;1017;0.0
16/03/2015;20:00:00;9.8;10;49;15;12.6;81;1019;0.0
16/03/2015;21:00:00;8.3;3;70;17;13.0;84;1020;0.2
16/03/2015;22:00:00;8.1;4;46;11;12.6;86;1020;0.0
16/03/2015;23:00:00;8.1;3;49;;12.6;87;1020;0.0
16/03/2015;0:00:00;7.9;2;73;8;12.6;84;1017;0.0
17/03/2015;1:00:00;8.0;2;70;10;12.7;84;1020;0.0
17/03/2015;2:00:00;8.1;2;60;9;12.2;84;1020;0.0
17/03/2015;3:00:00;8.1;2;61;15;12.0;84;1019;0.0
17/03/2015;4:00:00;8.2;3;76;4;12.3;84;1019;0.0
17/03/2015;5:00:00;7.9;2;81;7;12.6;82;1019;0.0
17/03/2015;6:00:00;10.3;8;74;19;13.0;80;1019;0.0
17/03/2015;7:00:00;10.5;10;70;12;13.7;79;1020;0.0
17/03/2015;8:00:00;9.1;7;76;21;14.2;78;1020;0.0
17/03/2015;9:00:00;9.6;7;76;9;14.8;77;1021;0.0
17/03/2015;10:00:00;;;;;15.3;75;1021;0.0
17/03/2015;11:00:00;;;;5;15.1;78;1021;0.0
