Fecha;Hora;SO2;NO;NO2;dd;vv;TMP;O3
05/03/2015;2:00:00;1;0.0;2;310;4.5;9.9;90
05/03/2015;3:00:00;1;0.0;2;315;6.9;10.5;89
05/03/2015;4:00:00;1;0.0;2;314;8.0;10.5;91
05/03/2015;5:00:00;1;0.0;2;316;7.2;10.2;91
05/03/2015;6:00:00;1;0.0;2;313;6.9;10.2;92
05/03/2015;7:00:00;1;0.6;3;311;6.5;10.0;90
05/03/2015;8:00:00;1;0.4;3;316;6.7;9.9;90
05/03/2015;9:00:00;1;0.8;4;308;7.2;10.1;88
05/03/2015;10:00:00;1;0.8;4;312;7.8;10.5;88
05/03/2015;11:00:00;1;0.5;4;312;6.7;10.9;88
05/03/2015;12:00:00;1;0.9;4;309;6.4;11.3;89
05/03/2015;13:00:00;1;0.1;4;299;6.2;11.7;92
05/03/2015;14:00:00;1;0.1;3;301;5.0;11.7;94
05/03/2015;15:00:00;1;0.1;3;310;5.0;12.6;96
05/03/2015;16:00:00;1;0.1;3;306;4.9;13.0;98
05/03/2015;17:00:00;1;1.3;4;305;4.5;13.3;98
05/03/2015;18:00:00;1;0.9;4;295;3.8;13.4;97
05/03/2015;19:00:00;1;0.6;7;232;2.5;13.0;93
05/03/2015;20:00:00;1;0.5;19;126;0.5;11.9;74
05/03/2015;21:00:00;1;0.5;14;203;0.8;11.5;77
05/03/2015;22:00:00;1;0.0;7;211;2.0;11.8;86
05/03/2015;23:00:00;1;0.0;4;126;1.5;12.0;88
05/03/2015;0:00:00;1;0.0;5;190;0.8;11.3;83
06/03/2015;1:00:00;1;0.0;4;163;0.8;11.0;83
06/03/2015;2:00:00;1;0.0;4;115;0.9;11.1;84
06/03/2015;3:00:00;1;0.0;2;107;1.9;11.5;89
06/03/2015;4:00:00;1;0.0;2;92;1.2;11.2;88
06/03/2015;5:00:00;1;0.0;2;87;1.3;11.0;88
06/03/2015;6:00:00;1;0.0;2;111;1.6;10.9;88
06/03/2015;7:00:00;1;0.7;4;188;2.6;11.0;86
06/03/2015;8:00:00;2;2.0;8;183;2.3;10.7;80
06/03/2015;9:00:00;1;0.8;6;78;3.2;11.6;82
06/03/2015;10:00:00;1;0.8;5;88;3.8;12.6;85
06/03/2015;11:00:00;1;0.7;5;122;3.7;13.1;87
06/03/2015;12:00:00;1;0.5;4;111;4.5;13.5;91
06/03/2015;13:00:00;1;0.2;4;161;3.3;14.1;94
06/03/2015;14:00:00;1;0.2;4;253;4.4;14.4;96
06/03/2015;15:00:00;1;0.1;3;261;3.8;14.8;97
06/03/2015;16:00:00;1;0.2;3;165;3.4;15.1;97
06/03/2015;17:00:00;2;0.9;5;143;3.2;14.7;98
06/03/2015;18:00:00;2;0.9;6;211;2.7;14.3;99
06/03/2015;19:00:00;2;2.0;11;210;2.0;13.1;92
06/03/2015;20:00:00;1;4.1;22;313;0.8;11.3;69
06/03/2015;21:00:00;1;10.1;30;291;1.3;9.8;56
06/03/2015;22:00:00;3;91.6;60;293;1.8;8.8;25
06/03/2015;23:00:00;1;1.2;12;298;1.7;9.5;80
06/03/2015;0:00:00;1;0.0;4;311;1.3;10.5;97
07/03/2015;1:00:00;1;0.0;2;318;2.1;10.6;101
07/03/2015;2:00:00;1;0.0;2;316;2.5;10.8;102
07/03/2015;3:00:00;1;0.0;2;315;3.6;11.0;104
07/03/2015;4:00:00;1;0.0;2;301;2.1;11.3;105
07/03/2015;5:00:00;1;0.0;2;280;0.8;10.1;99
07/03/2015;6:00:00;1;0.0;2;182;0.3;9.3;95
07/03/2015;7:00:00;1;0.0;2;120;0.3;9.5;99
07/03/2015;8:00:00;1;0.2;7;94;0.5;8.8;86
07/03/2015;9:00:00;2;2.3;17;28;0.1;9.5;71
07/03/2015;10:00:00;4;3.4;21;54;0.1;12.6;69
07/03/2015;11:00:00;2;5.3;27;157;0.4;14.9;72
07/03/2015;12:00:00;2;8.8;35;150;0.7;16.1;60
07/03/2015;13:00:00;2;4.0;21;162;0.8;17.2;81
07/03/2015;14:00:00;2;2.2;15;183;1.3;18.5;94
07/03/2015;15:00:00;2;0.6;7;254;2.9;18.5;107
07/03/2015;16:00:00;1;0.0;2;304;3.3;18.5;113
07/03/2015;17:00:00;1;0.0;2;311;3.3;18.0;114
07/03/2015;18:00:00;1;0.0;2;307;3.8;16.7;114
07/03/2015;19:00:00;1;0.0;2;306;5.8;14.7;115
07/03/2015;20:00:00;1;0.0;2;308;5.1;14.5;116
07/03/2015;21:00:00;1;0.0;4;177;2.6;13.9;112
07/03/2015;22:00:00;1;0.0;7;121;1.4;12.8;105
07/03/2015;23:00:00;1;0.0;9;89;0.3;11.9;94
07/03/2015;0:00:00;1;0.0;10;92;0.2;10.2;76
08/03/2015;1:00:00;1;3.2;10;343;1.1;8.6;67
08/03/2015;2:00:00;1;4.0;24;292;0.8;8.4;46
08/03/2015;3:00:00;1;0.0;7;128;0.9;7.7;61
08/03/2015;4:00:00;1;22.8;22;25;0.6;6.9;38
08/03/2015;5:00:00;1;12.2;17;152;0.8;6.9;42
08/03/2015;6:00:00;1;2.6;11;194;1.0;7.8;60
08/03/2015;7:00:00;1;0.0;4;50;0.6;7.0;59
08/03/2015;8:00:00;1;0.0;5;34;0.7;6.5;53
08/03/2015;9:00:00;1;0.1;6;268;0.6;8.4;62
08/03/2015;10:00:00;1;0.2;6;266;0.4;11.9;80
08/03/2015;11:00:00;1;0.4;6;98;3.0;13.1;93
08/03/2015;12:00:00;1;0.8;6;99;2.7;14.1;92
08/03/2015;13:00:00;1;0.7;6;99;2.6;15.2;96
08/03/2015;14:00:00;1;0.5;6;100;2.0;16.1;100
08/03/2015;15:00:00;1;0.1;6;100;2.9;15.7;102
08/03/2015;16:00:00;1;0.1;6;99;2.2;15.7;103
08/03/2015;17:00:00;1;0.0;6;102;1.8;15.1;104
08/03/2015;18:00:00;1;0.0;7;101;1.7;14.1;103
08/03/2015;19:00:00;1;0.3;11;153;1.3;13.0;95
08/03/2015;20:00:00;1;0.3;14;302;0.2;11.6;89
08/03/2015;21:00:00;1;0.0;10;304;0.3;10.3;77
08/03/2015;22:00:00;1;0.5;14;307;0.6;9.2;72
08/03/2015;23:00:00;1;0.0;6;348;0.5;8.4;73
08/03/2015;0:00:00;1;0.0;5;348;0.7;7.4;68
09/03/2015;1:00:00;1;0.0;6;345;0.8;6.5;63
09/03/2015;2:00:00;1;0.0;2;158;1.0;6.4;70
09/03/2015;3:00:00;1;0.0;3;9;0.7;6.1;67
09/03/2015;4:00:00;1;0.0;2;84;0.8;6.7;78
09/03/2015;5:00:00;1;0.0;4;50;1.0;6.1;70
09/03/2015;6:00:00;1;0.0;5;260;1.2;8.4;91
09/03/2015;7:00:00;1;0.3;6;355;0.8;6.8;73
09/03/2015;8:00:00;2;7.9;14;355;1.2;6.7;71
09/03/2015;9:00:00;1;14.8;40;300;0.2;8.1;31
09/03/2015;10:00:00;2;11.9;35;96;0.1;11.4;49
09/03/2015;11:00:00;2;3.8;22;138;0.5;13.6;78
09/03/2015;12:00:00;2;5.7;31;164;0.7;15.2;76
09/03/2015;13:00:00;34;3.5;23;196;0.8;16.1;73
09/03/2015;14:00:00;7;6.8;16;216;0.8;16.8;90
09/03/2015;15:00:00;2;1.5;14;211;1.2;17.3;102
09/03/2015;16:00:00;2;1.3;14;217;1.2;16.6;104
09/03/2015;17:00:00;2;0.7;10;221;0.4;17.7;107
09/03/2015;18:00:00;2;0.8;12;224;0.9;17.4;103
09/03/2015;19:00:00;1;0.4;23;152;0.6;14.1;92
09/03/2015;20:00:00;1;1.2;38;69;0.8;12.3;63
09/03/2015;21:00:00;1;0.1;23;17;0.8;10.6;65
09/03/2015;22:00:00;1;24.9;29;174;0.6;9.6;44
09/03/2015;23:00:00;1;0.3;20;307;0.5;8.8;50
09/03/2015;0:00:00;1;10.0;24;307;0.6;8.9;48
10/03/2015;1:00:00;1;9.0;23;308;0.6;8.4;38
10/03/2015;2:00:00;1;0.0;8;354;1.2;8.2;64
10/03/2015;3:00:00;1;0.0;6;360;1.2;9.0;81
10/03/2015;4:00:00;1;0.0;6;360;0.6;8.8;79
10/03/2015;5:00:00;1;0.0;7;359;1.0;7.6;67
10/03/2015;6:00:00;1;0.1;9;308;1.2;7.5;68
10/03/2015;7:00:00;1;1.9;9;113;1.2;6.9;62
10/03/2015;8:00:00;2;27.6;32;22;0.6;6.2;34
10/03/2015;9:00:00;2;7.9;32;22;0.2;8.5;41
10/03/2015;10:00:00;3;2.5;19;61;0.3;12.8;87
10/03/2015;11:00:00;4;1.6;17;112;0.2;14.8;96
10/03/2015;12:00:00;4;6.8;36;189;0.6;16.5;77
10/03/2015;13:00:00;5;5.7;32;214;1.2;16.9;83
10/03/2015;14:00:00;3;2.6;20;212;1.4;17.3;103
10/03/2015;15:00:00;3;3.9;26;193;1.9;17.7;97
10/03/2015;16:00:00;2;1.8;17;197;2.0;17.8;106
10/03/2015;17:00:00;2;1.4;17;213;1.6;18.3;106
10/03/2015;18:00:00;2;0.5;10;283;1.5;18.1;114
10/03/2015;19:00:00;2;0.5;24;313;0.9;16.3;91
10/03/2015;20:00:00;1;1.0;33;240;0.9;13.9;68
10/03/2015;21:00:00;1;0.6;32;343;0.5;11.8;45
10/03/2015;22:00:00;1;0.1;20;342;0.7;10.3;54
10/03/2015;23:00:00;1;2.7;21;342;0.4;9.4;42
10/03/2015;0:00:00;1;0.7;15;342;0.7;8.6;59
11/03/2015;1:00:00;1;0.0;7;342;0.6;8.2;68
11/03/2015;2:00:00;1;0.0;9;342;0.8;7.9;65
11/03/2015;3:00:00;1;0.0;6;343;0.8;7.7;77
11/03/2015;4:00:00;1;0.0;5;342;0.8;7.3;84
11/03/2015;5:00:00;1;0.0;6;342;0.8;7.4;79
11/03/2015;6:00:00;1;0.0;4;343;0.8;6.8;77
11/03/2015;7:00:00;2;7.0;10;343;1.3;6.7;73
11/03/2015;8:00:00;1;13.1;25;343;0.9;6.8;45
11/03/2015;9:00:00;3;17.2;45;343;0.7;8.9;35
11/03/2015;10:00:00;2;4.0;26;328;0.2;13.3;79
11/03/2015;11:00:00;3;9.8;48;152;0.6;15.6;68
11/03/2015;12:00:00;2;4.8;32;186;1.1;16.9;84
11/03/2015;13:00:00;2;4.0;26;214;1.7;17.6;93
11/03/2015;14:00:00;2;2.6;20;202;1.9;17.9;105
11/03/2015;15:00:00;2;1.7;17;203;2.0;18.3;113
11/03/2015;16:00:00;1;1.4;16;177;1.6;18.5;113
11/03/2015;17:00:00;1;1.1;15;187;1.3;17.9;114
11/03/2015;18:00:00;1;1.2;20;187;0.9;17.4;109
11/03/2015;19:00:00;1;0.6;30;144;0.4;16.0;95
11/03/2015;20:00:00;1;0.4;40;100;0.3;14.1;67
11/03/2015;21:00:00;2;34.8;57;96;0.2;12.8;20
11/03/2015;22:00:00;1;36.1;45;95;0.4;11.6;19
11/03/2015;23:00:00;1;2.0;26;95;0.4;11.0;32
11/03/2015;0:00:00;1;16.5;24;95;0.4;10.3;31
12/03/2015;1:00:00;1;0.6;11;246;0.8;10.2;62
12/03/2015;2:00:00;1;0.0;5;283;0.7;10.6;83
12/03/2015;3:00:00;1;0.0;7;284;0.6;10.3;78
12/03/2015;4:00:00;1;0.0;3;309;0.5;9.8;83
12/03/2015;5:00:00;1;0.0;3;360;0.7;9.5;77
12/03/2015;6:00:00;1;0.0;2;342;0.8;10.3;87
12/03/2015;7:00:00;1;0.3;3;329;0.9;10.8;77
12/03/2015;8:00:00;2;19.1;16;329;1.2;10.9;51
12/03/2015;9:00:00;3;67.9;51;321;0.6;14.1;22
12/03/2015;10:00:00;3;40.2;49;196;0.1;18.5;21
12/03/2015;11:00:00;2;11.2;33;105;0.2;21.1;59
12/03/2015;12:00:00;2;13.2;47;191;1.1;21.9;57
12/03/2015;13:00:00;2;7.7;35;185;1.2;21.0;71
12/03/2015;14:00:00;3;6.5;33;208;0.8;20.0;77
12/03/2015;15:00:00;2;2.0;19;216;0.8;20.6;108
12/03/2015;16:00:00;2;1.2;17;201;1.2;20.7;114
12/03/2015;17:00:00;2;1.2;18;207;0.9;20.2;111
12/03/2015;18:00:00;2;1.2;23;163;0.6;19.6;100
12/03/2015;19:00:00;2;1.4;48;161;0.5;18.0;64
12/03/2015;20:00:00;2;0.3;37;131;0.3;15.3;61
12/03/2015;21:00:00;1;0.7;31;97;0.0;14.1;49
12/03/2015;22:00:00;1;5.6;44;97;0.4;12.5;15
12/03/2015;23:00:00;2;19.3;38;96;0.3;11.3;14
12/03/2015;0:00:00;1;0.1;24;96;0.4;10.2;24
13/03/2015;1:00:00;1;9.1;33;96;0.3;10.2;19
13/03/2015;2:00:00;1;0.0;18;173;0.6;10.2;45
13/03/2015;3:00:00;1;0.0;14;282;1.1;9.6;46
13/03/2015;4:00:00;1;0.0;12;268;0.6;9.3;44
13/03/2015;5:00:00;1;0.0;9;11;0.9;8.5;45
13/03/2015;6:00:00;1;0.0;10;5;0.5;8.5;43
13/03/2015;7:00:00;2;16.3;19;113;0.6;8.2;31
13/03/2015;8:00:00;1;3.7;19;353;0.3;7.8;21
13/03/2015;9:00:00;2;43.3;40;299;0.8;10.1;33
13/03/2015;10:00:00;2;1.6;17;296;0.2;13.0;86
13/03/2015;11:00:00;2;1.8;16;164;0.4;14.9;91
13/03/2015;12:00:00;3;2.3;19;166;0.6;16.3;93
13/03/2015;13:00:00;2;1.7;16;211;0.7;17.4;102
13/03/2015;14:00:00;2;2.1;18;215;1.2;18.3;104
13/03/2015;15:00:00;2;1.7;16;211;1.1;18.4;107
13/03/2015;16:00:00;2;1.3;13;218;1.2;18.1;108
13/03/2015;17:00:00;2;1.0;12;205;1.5;17.0;108
13/03/2015;18:00:00;1;1.1;18;198;1.5;15.9;102
13/03/2015;19:00:00;1;0.2;25;180;0.7;14.4;93
13/03/2015;20:00:00;1;0.1;33;177;0.0;13.3;76
13/03/2015;21:00:00;1;0.2;33;308;0.8;12.2;56
13/03/2015;22:00:00;1;23.0;50;322;0.3;11.4;21
13/03/2015;23:00:00;2;6.5;26;318;0.5;10.5;39
13/03/2015;0:00:00;1;1.9;19;309;0.6;10.0;43
14/03/2015;1:00:00;1;0.3;13;309;0.4;9.6;45
14/03/2015;2:00:00;1;0.0;5;299;1.0;9.8;65
14/03/2015;3:00:00;1;0.0;2;310;2.6;12.4;108
14/03/2015;4:00:00;1;0.0;2;314;2.8;12.5;98
14/03/2015;5:00:00;1;0.0;2;300;4.2;12.2;93
14/03/2015;6:00:00;1;0.0;2;320;4.0;11.5;94
14/03/2015;7:00:00;1;0.0;2;309;3.2;10.9;95
14/03/2015;8:00:00;1;0.0;2;320;3.0;10.8;93
14/03/2015;9:00:00;1;0.0;2;316;4.8;10.9;92
14/03/2015;10:00:00;1;0.0;2;300;2.6;11.2;90
14/03/2015;11:00:00;1;0.0;2;311;2.9;11.1;90
14/03/2015;12:00:00;1;0.0;2;311;1.7;10.5;87
14/03/2015;13:00:00;1;0.0;2;309;1.9;11.2;88
14/03/2015;14:00:00;1;0.0;2;307;3.3;11.1;90
14/03/2015;15:00:00;1;0.0;2;316;0.9;11.8;89
14/03/2015;16:00:00;1;0.3;7;236;0.8;12.4;82
14/03/2015;17:00:00;1;0.0;2;316;2.4;11.4;93
14/03/2015;18:00:00;1;0.0;2;313;3.0;11.3;94
14/03/2015;19:00:00;1;0.0;2;282;4.4;10.6;98
14/03/2015;20:00:00;1;0.0;3;193;3.1;7.6;98
14/03/2015;21:00:00;1;0.0;6;132;1.1;7.4;89
14/03/2015;22:00:00;1;1.1;9;227;0.9;7.4;72
14/03/2015;23:00:00;1;4.5;18;173;0.6;7.0;51
14/03/2015;0:00:00;1;0.0;8;317;0.7;7.0;65
15/03/2015;1:00:00;1;0.0;7;204;0.9;6.7;55
15/03/2015;2:00:00;1;0.0;5;346;0.7;6.4;53
15/03/2015;3:00:00;1;0.0;4;346;0.7;6.6;51
15/03/2015;4:00:00;1;0.0;4;161;0.4;6.6;44
15/03/2015;5:00:00;1;0.0;2;298;1.1;7.8;80
15/03/2015;6:00:00;1;0.0;2;273;1.7;7.6;79
15/03/2015;7:00:00;1;0.0;2;294;1.4;7.1;81
15/03/2015;8:00:00;1;0.0;4;297;1.2;6.6;66
15/03/2015;9:00:00;1;0.4;4;283;0.6;7.8;59
15/03/2015;10:00:00;1;0.2;3;232;0.4;10.6;76
15/03/2015;11:00:00;1;0.5;5;133;1.0;12.6;82
15/03/2015;12:00:00;1;0.2;6;197;1.2;13.1;85
15/03/2015;13:00:00;1;0.0;5;230;1.6;12.7;90
15/03/2015;14:00:00;1;0.0;3;255;2.1;11.0;91
15/03/2015;15:00:00;1;0.0;3;229;0.7;11.0;93
15/03/2015;16:00:00;1;0.0;2;314;1.1;12.5;95
15/03/2015;17:00:00;1;0.0;4;212;0.7;13.4;95
15/03/2015;18:00:00;1;0.1;6;250;1.2;12.2;92
15/03/2015;19:00:00;1;0.0;3;269;0.5;11.5;95
15/03/2015;20:00:00;1;0.1;7;332;0.5;10.2;71
15/03/2015;21:00:00;1;0.1;6;346;0.6;9.0;53
15/03/2015;22:00:00;1;0.8;7;346;0.3;8.5;46
15/03/2015;23:00:00;1;0.0;7;346;0.4;7.9;43
15/03/2015;0:00:00;1;0.0;8;346;0.3;7.7;40
16/03/2015;1:00:00;1;0.0;5;319;0.2;7.4;41
16/03/2015;2:00:00;1;0.0;4;172;1.2;7.6;86
16/03/2015;3:00:00;1;0.0;3;291;2.0;7.2;82
16/03/2015;4:00:00;1;0.0;4;318;1.0;6.5;66
16/03/2015;5:00:00;1;0.0;2;292;1.2;5.9;59
16/03/2015;6:00:00;1;2.3;6;297;0.7;5.6;45
16/03/2015;7:00:00;1;0.4;4;240;0.5;5.7;47
16/03/2015;8:00:00;1;7.0;15;327;0.4;6.1;40
16/03/2015;9:00:00;1;10.5;33;308;0.1;8.1;25
16/03/2015;10:00:00;1;2.1;19;230;0.3;10.1;62
16/03/2015;11:00:00;1;2.1;11;331;1.1;11.3;77
16/03/2015;12:00:00;1;0.1;5;295;2.1;10.8;85
16/03/2015;13:00:00;1;0.0;5;317;2.2;9.9;87
16/03/2015;14:00:00;1;1.6;12;288;0.4;10.3;76
16/03/2015;15:00:00;1;1.1;13;153;0.7;10.5;81
16/03/2015;16:00:00;1;1.0;11;225;0.7;9.7;83
16/03/2015;17:00:00;1;0.9;14;323;0.3;9.7;76
16/03/2015;18:00:00;1;0.6;11;79;0.6;9.8;76
16/03/2015;19:00:00;1;0.5;13;53;0.2;9.7;66
16/03/2015;20:00:00;1;1.4;22;37;0.8;8.6;53
16/03/2015;21:00:00;1;18.1;35;146;0.9;7.7;34
16/03/2015;22:00:00;2;22.3;25;305;0.8;7.0;37
16/03/2015;23:00:00;1;3.7;12;305;1.1;6.5;48
16/03/2015;0:00:00;1;0.0;3;289;1.3;6.2;58
17/03/2015;1:00:00;1;0.0;3;311;1.1;6.0;58
17/03/2015;2:00:00;1;0.0;2;286;0.8;6.2;63
17/03/2015;3:00:00;1;0.0;3;286;0.6;6.0;58
17/03/2015;4:00:00;1;0.0;3;292;1.1;6.0;64
17/03/2015;5:00:00;1;0.0;3;230;0.8;5.8;57
17/03/2015;6:00:00;1;0.0;2;24;0.9;5.6;57
17/03/2015;7:00:00;1;0.2;4;285;0.7;6.0;57
17/03/2015;8:00:00;1;3.7;13;319;0.7;6.3;47
17/03/2015;9:00:00;1;7.7;20;337;0.1;7.9;33
17/03/2015;10:00:00;1;3.2;14;234;0.4;10.8;64
17/03/2015;11:00:00;1;1.4;10;174;0.3;13.0;82
17/03/2015;12:00:00;1;6.8;29;199;0.5;14.5;65
17/03/2015;13:00:00;1;4.3;22;166;1.2;15.1;78
17/03/2015;14:00:00;2;3.8;19;196;1.0;15.9;81
17/03/2015;15:00:00;1;3.7;20;211;1.2;16.5;83
17/03/2015;16:00:00;1;2.2;17;202;1.0;16.7;91
17/03/2015;17:00:00;1;2.2;20;196;0.7;16.2;89
17/03/2015;18:00:00;1;1.7;24;161;0.8;16.0;85
17/03/2015;19:00:00;1;1.0;30;163;0.5;14.0;73
17/03/2015;20:00:00;1;1.4;36;168;0.5;12.1;54
17/03/2015;21:00:00;1;6.8;31;324;0.3;10.7;40
17/03/2015;22:00:00;2;41.1;34;287;0.8;9.1;26
17/03/2015;23:00:00;1;0.4;18;226;0.6;8.3;34
17/03/2015;0:00:00;1;2.3;30;329;0.8;8.3;29
18/03/2015;1:00:00;1;0.6;12;329;0.8;7.7;37
18/03/2015;2:00:00;1;0.0;6;258;0.8;7.5;42
18/03/2015;3:00:00;1;0.0;6;22;0.5;7.8;47
18/03/2015;4:00:00;1;0.0;5;13;0.8;8.2;51
18/03/2015;5:00:00;1;0.0;4;54;1.3;9.0;64
18/03/2015;6:00:00;1;0.0;3;6;0.5;9.9;80
18/03/2015;7:00:00;1;0.0;5;64;0.5;9.9;77
18/03/2015;8:00:00;1;0.1;12;98;2.0;11.0;78
18/03/2015;9:00:00;1;0.8;10;94;2.6;12.3;88
18/03/2015;10:00:00;1;0.9;9;97;2.9;13.0;87
18/03/2015;11:00:00;1;0.6;7;98;3.6;13.8;93
18/03/2015;12:00:00;1;0.4;5;95;4.5;15.2;98
18/03/2015;13:00:00;1;0.5;5;101;4.4;16.2;100
18/03/2015;14:00:00;1;0.4;4;110;4.3;16.9;102
18/03/2015;15:00:00;1;0.3;5;107;4.1;16.5;102
18/03/2015;16:00:00;1;0.3;5;107;4.1;16.0;103
18/03/2015;17:00:00;1;0.2;5;104;3.7;15.5;102
18/03/2015;18:00:00;1;0.6;10;94;4.3;15.0;94
18/03/2015;19:00:00;1;0.3;10;91;4.6;14.1;93
18/03/2015;20:00:00;1;0.1;7;101;3.7;13.7;97
18/03/2015;21:00:00;1;0.1;7;96;3.5;13.6;98
18/03/2015;22:00:00;1;0.0;7;96;4.1;13.7;100
18/03/2015;23:00:00;1;0.0;7;91;5.0;13.8;98
18/03/2015;0:00:00;1;0.0;5;98;4.2;13.7;99
19/03/2015;1:00:00;1;0.0;10;86;5.7;13.8;96
19/03/2015;2:00:00;1;0.0;5;87;5.0;13.9;101
19/03/2015;3:00:00;1;0.0;4;89;4.9;13.8;102
19/03/2015;4:00:00;1;0.0;6;97;3.4;13.6;97
19/03/2015;5:00:00;1;0.0;8;91;3.7;13.5;96
19/03/2015;6:00:00;1;0.0;11;92;4.5;13.6;97
19/03/2015;7:00:00;1;0.0;13;92;3.8;13.4;95
19/03/2015;8:00:00;1;0.1;9;91;5.3;13.6;94
19/03/2015;9:00:00;1;1.0;12;93;5.1;14.1;89
19/03/2015;10:00:00;1;1.2;14;89;5.7;14.5;88
19/03/2015;11:00:00;0;0.8;8;94;5.4;15.2;96
19/03/2015;12:00:00;1;1.1;8;93;5.2;16.0;96
19/03/2015;13:00:00;1;1.0;7;90;6.3;16.6;103
19/03/2015;14:00:00;1;0.9;8;93;5.3;17.1;105
19/03/2015;15:00:00;1;0.9;8;93;5.5;17.2;103
19/03/2015;16:00:00;1;1.0;10;88;6.9;17.4;107
19/03/2015;17:00:00;1;1.1;13;92;5.8;17.0;105
19/03/2015;18:00:00;1;0.8;15;94;5.2;16.2;100
19/03/2015;19:00:00;1;0.1;13;96;4.5;15.4;103
19/03/2015;20:00:00;1;0.4;25;88;4.9;15.1;89
19/03/2015;21:00:00;1;0.3;21;89;4.8;15.1;90
19/03/2015;22:00:00;1;0.0;9;86;5.9;15.0;103
19/03/2015;23:00:00;1;0.0;3;84;5.1;15.1;113
19/03/2015;0:00:00;1;0.0;10;98;5.4;15.1;109
20/03/2015;1:00:00;1;0.0;7;94;4.5;15.1;112
20/03/2015;2:00:00;1;0.0;6;93;5.0;14.4;109
20/03/2015;3:00:00;1;0.0;3;87;5.5;14.1;113
20/03/2015;4:00:00;1;0.0;5;91;5.0;14.2;113
20/03/2015;5:00:00;1;0.0;5;90;5.7;13.9;110
20/03/2015;6:00:00;1;0.0;4;93;5.5;13.9;110
20/03/2015;7:00:00;0;0.0;8;93;4.0;13.9;104
20/03/2015;8:00:00;1;0.0;13;91;4.9;14.1;104
20/03/2015;9:00:00;1;0.7;17;92;5.6;14.5;104
20/03/2015;10:00:00;1;0.5;9;83;7.4;14.7;106
20/03/2015;11:00:00;1;0.1;7;85;6.4;14.5;104
20/03/2015;12:00:00;1;0.1;6;85;5.6;14.7;107
20/03/2015;13:00:00;1;0.8;7;75;6.4;14.7;103
20/03/2015;14:00:00;1;0.3;4;81;7.2;15.2;103
20/03/2015;15:00:00;1;0.1;4;80;6.1;15.5;100
20/03/2015;16:00:00;1;0.3;5;81;8.4;15.0;96
20/03/2015;17:00:00;0;0.2;7;88;9.2;14.9;92
20/03/2015;18:00:00;0;0.5;13;90;6.9;14.7;85
20/03/2015;19:00:00;0;0.2;12;96;4.7;14.6;83
20/03/2015;20:00:00;0;0.1;11;116;2.5;15.0;84
20/03/2015;21:00:00;1;0.0;10;96;5.2;15.0;84
20/03/2015;22:00:00;0;0.0;5;96;1.9;14.3;82
20/03/2015;23:00:00;1;0.0;6;96;3.4;13.9;84
20/03/2015;0:00:00;0;0.0;9;87;3.7;13.6;78
21/03/2015;1:00:00;0;0.0;9;90;4.2;13.7;82
21/03/2015;2:00:00;0;0.0;4;96;3.6;13.7;84
21/03/2015;3:00:00;0;0.0;2;102;3.2;13.7;87
21/03/2015;4:00:00;0;0.0;2;104;3.2;13.6;86
21/03/2015;5:00:00;1;0.0;2;143;0.8;13.5;80
21/03/2015;6:00:00;1;0.0;3;102;1.0;13.3;74
21/03/2015;7:00:00;1;0.0;4;108;0.9;13.2;68
21/03/2015;8:00:00;1;0.0;7;110;0.7;13.4;64
21/03/2015;9:00:00;1;0.4;11;120;1.0;13.7;68
21/03/2015;10:00:00;1;0.6;10;162;1.3;13.9;79
21/03/2015;11:00:00;1;0.9;8;199;1.5;14.5;84
21/03/2015;12:00:00;1;0.5;6;214;1.8;15.7;89
21/03/2015;13:00:00;1;1.2;7;222;1.3;16.9;89
21/03/2015;14:00:00;0;1.2;8;225;1.0;17.7;91
21/03/2015;15:00:00;1;1.1;7;194;0.9;18.6;92
21/03/2015;16:00:00;1;1.0;7;203;0.5;19.5;93
21/03/2015;17:00:00;1;0.9;8;202;0.5;19.9;94
21/03/2015;18:00:00;1;0.2;9;194;0.2;19.5;92
21/03/2015;19:00:00;1;0.6;30;181;0.4;17.3;61
21/03/2015;20:00:00;1;0.1;24;121;0.6;15.1;62
21/03/2015;21:00:00;1;0.0;16;95;0.5;14.6;66
21/03/2015;22:00:00;1;0.0;8;298;2.0;14.1;68
21/03/2015;23:00:00;1;0.0;10;293;0.3;13.8;57
21/03/2015;0:00:00;1;0.0;11;90;1.0;13.2;59
22/03/2015;1:00:00;1;0.0;10;107;0.4;13.0;57
22/03/2015;2:00:00;1;0.0;9;174;0.5;13.5;65
22/03/2015;3:00:00;1;0.0;6;232;0.1;13.3;61
22/03/2015;4:00:00;1;0.0;6;235;0.3;13.2;62
22/03/2015;5:00:00;1;0.0;4;255;0.3;13.2;70
22/03/2015;6:00:00;1;0.0;4;256;0.5;12.9;54
22/03/2015;7:00:00;1;0.0;3;215;1.9;12.5;71
22/03/2015;8:00:00;1;0.0;2;315;1.9;11.2;91
22/03/2015;9:00:00;1;0.0;2;311;1.0;11.7;76
22/03/2015;10:00:00;1;0.0;2;325;2.7;12.1;79
22/03/2015;11:00:00;1;0.5;4;210;2.6;13.7;87
22/03/2015;12:00:00;1;0.9;7;97;1.5;15.6;82
22/03/2015;13:00:00;1;0.0;4;144;1.0;16.5;91
22/03/2015;14:00:00;1;0.0;4;124;1.0;14.7;91
22/03/2015;15:00:00;1;0.9;8;93;2.9;14.9;84
22/03/2015;16:00:00;1;0.0;5;102;2.4;14.5;91
