Fecha;Hora;PM10;SO2;NO2;NO;CO;O3;dd;vv;HR;LL;PRB;TMP
24/06/2015;16:00:00;29;4;7;2;0.19;140;115;0;20.3;0;940;33.1
24/06/2015;17:00:00;29;4;8;2;0.18;148;76;0;19.5;0;940;33.8
24/06/2015;18:00:00;41;4;8;3;0.15;156;4;0;17.9;0;939;34.2
24/06/2015;19:00:00;40;4;10;2;0.15;155;254;0.4;15.3;0;939;34
24/06/2015;20:00:00;31;4;15;2;0.12;145;213;0.4;14.5;0;940;33.9
24/06/2015;21:00:00;35;4;5;2;0.15;132;9;0.1;25.4;0;940;31.2
24/06/2015;22:00:00;42;4;6;2;0.15;128;25;0;31.3;0;941;28.5
24/06/2015;23:00:00;35;4;7;2;0.16;128;115;0.1;36.4;0;942;26.1
24/06/2015;0:00:00;52;4;6;2;0.16;130;65;0.4;35.9;0;942;25.4
25/06/2015;1:00:00;30;4;7;2;0.16;120;353;0;36.9;0;943;24.8
25/06/2015;2:00:00;27;4;2;2;0.13;117;129;0;35.3;0;943;24.6
25/06/2015;3:00:00;41;4;2;2;0.11;112;126;0;42.3;0;943;23.5
25/06/2015;4:00:00;36;4;2;2;0.13;89;344;0;55.4;0;943;21
25/06/2015;5:00:00;26;4;3;2;0.13;64;181;0.1;65.9;0;943;18.2
25/06/2015;6:00:00;37;4;6;2;0.14;57;7;0.1;69.5;0;943;17.5
25/06/2015;7:00:00;31;4;9;2;0.15;55;93;0.1;69.3;0;944;17.3
25/06/2015;8:00:00;35;4;12;3;0.15;50;180;0.1;70.2;0;944;16.8
25/06/2015;9:00:00;131;4;15;4;0.17;46;240;0.1;68.4;0;944;17.9
25/06/2015;10:00:00;34;4;10;3;0.16;66;182;0;60.1;0;945;21.1
25/06/2015;11:00:00;35;4;9;3;0.16;88;12;0;46.9;0;945;26.2
25/06/2015;12:00:00;46;4;9;2;0.17;110;321;0;39.4;0;944;28.9
25/06/2015;13:00:00;53;4;10;2;0.18;120;63;0;33.3;0;944;31.5
25/06/2015;14:00:00;55;5;11;2;0.18;131;291;0;26.9;0;944;33
25/06/2015;15:00:00;49;4;8;2;0.16;132;267;0;16.6;0;944;34.6
25/06/2015;16:00:00;37;4;10;3;0.17;137;224;0;13.3;0;943;35.8
25/06/2015;17:00:00;47;4;6;2;0.15;150;165;0;12.9;0;943;36.5
25/06/2015;18:00:00;41;4;10;2;0.15;162;188;0;12.6;0;943;36.8
25/06/2015;19:00:00;59;4;9;2;0.14;165;246;0.1;10.5;0;943;36.6
25/06/2015;20:00:00;40;4;17;2;0.19;172;181;0.4;10.8;0;943;36.5
25/06/2015;21:00:00;45;5;23;2;0.18;167;185;0.5;11.5;0;943;36
25/06/2015;22:00:00;47;4;55;2;0.2;120;167;0.7;13.8;0;943;33
25/06/2015;23:00:00;41;4;93;2;0.26;68;154;0.7;15.6;0;943;31
25/06/2015;0:00:00;51;4;88;2;0.25;60;155;0.7;16.9;0;944;29.9
26/06/2015;1:00:00;49;4;89;3;0.46;35;43;0.8;22.2;0;944;27.8
26/06/2015;2:00:00;49;4;93;5;0.39;19;181;0.8;27.7;0;944;26
26/06/2015;3:00:00;55;4;47;2;0.17;45;180;0.9;36;0;944;22.5
26/06/2015;4:00:00;50;4;7;2;0.14;102;156;0.9;34.9;0;944;23.7
26/06/2015;5:00:00;44;4;7;2;0.15;74;180;0.9;46.8;0;944;21.4
26/06/2015;6:00:00;38;4;8;2;0.14;66;181;0.9;50.2;0;944;18.8
26/06/2015;7:00:00;39;4;12;2;0.14;61;181;1.1;51.1;0;944;18.9
26/06/2015;8:00:00;39;4;18;2;0.14;50;238;0.9;57.6;0;945;18.1
26/06/2015;9:00:00;36;4;15;3;0.15;62;179;1;55.7;0;946;19.9
26/06/2015;10:00:00;50;4;35;10;0.25;47;356;0.9;48.9;0;946;24.3
26/06/2015;11:00:00;55;4;13;3;0.16;96;343;0.9;39.3;0;946;28.3
26/06/2015;12:00:00;55;4;20;3;0.17;111;340;0.9;27;0;945;32.5
26/06/2015;13:00:00;63;5;14;3;0.13;131;314;0.8;17.9;0;945;35.4
26/06/2015;14:00:00;55;5;11;2;0.14;139;222;0.9;15;0;945;36.9
26/06/2015;15:00:00;55;5;11;3;0.2;141;186;0.9;13.4;0;944;37.9
26/06/2015;16:00:00;39;5;9;2;0.23;153;225;0.9;12.8;0;944;38.6
26/06/2015;17:00:00;37;4;7;2;0.22;180;247;0.9;12.7;0;943;39
26/06/2015;18:00:00;38;4;14;2;0.23;200;351;0.9;12.2;0;943;39.3
26/06/2015;19:00:00;62;4;14;2;0.18;199;160;0.7;11.1;0;942;39.3
26/06/2015;20:00:00;44;5;25;2;0.16;180;185;0.8;10.6;0;942;39.2
26/06/2015;21:00:00;49;5;32;2;0.18;153;159;0.9;11.1;0;942;38.3
26/06/2015;22:00:00;46;4;45;2;0.18;119;156;0.8;12.8;0;942;35.3
26/06/2015;23:00:00;48;4;67;2;0.22;78;159;0.8;14.8;0;943;33
26/06/2015;0:00:00;55;4;84;7;0.26;48;129;0.8;15.9;0;943;31.8
27/06/2015;1:00:00;54;4;83;7;0.34;32;23;1.4;23.6;0;943;28.5
27/06/2015;2:00:00;58;4;48;3;0.19;53;17;2;24.8;0;943;27.5
27/06/2015;3:00:00;58;4;22;3;0.16;65;92;1.7;36.3;0;943;24.1
27/06/2015;4:00:00;56;4;6;2;0.12;81;18;1.8;36.8;0;943;23.1
27/06/2015;5:00:00;34;4;10;2;0.13;82;23;2;32.5;0;943;23.9
27/06/2015;6:00:00;44;4;17;2;0.12;59;96;1.9;42;0;943;21.1
27/06/2015;7:00:00;42;4;9;2;0.13;68;6;1.8;44.9;0;943;20.1
27/06/2015;8:00:00;41;4;10;2;0.14;70;125;1.9;42;0;943;20.8
27/06/2015;9:00:00;44;4;7;2;0.12;73;10;1.8;44.6;0;944;20.8
27/06/2015;10:00:00;46;4;8;2;0.13;80;4;1.5;37.4;0;944;24.5
27/06/2015;11:00:00;47;4;11;3;0.15;102;343;1.5;25.8;0;944;30.7
27/06/2015;12:00:00;49;5;13;2;0.15;126;135;1.5;16.9;0;944;36.5
27/06/2015;13:00:00;56;5;10;2;0.16;143;283;1.5;13.8;0;944;38.5
27/06/2015;14:00:00;56;5;6;2;0.17;153;265;1.5;11.3;0;943;39.3
27/06/2015;15:00:00;47;4;6;2;0.15;154;236;1.8;10.4;0;943;40.3
27/06/2015;16:00:00;42;5;3;2;0.14;166;181;1.6;9.7;0;943;41
27/06/2015;17:00:00;47;4;4;2;0.15;188;189;1.7;9.4;0;942;41.2
27/06/2015;18:00:00;38;4;5;2;0.17;211;183;1.7;9.6;0;941;41.6
27/06/2015;19:00:00;43;5;12;3;0.19;207;138;1.8;9.4;0;941;41.6
27/06/2015;20:00:00;43;4;8;2;0.17;181;176;1.8;9.1;0;941;41.4
27/06/2015;21:00:00;41;5;20;2;0.22;154;179;1.6;9.8;0;941;40.6
27/06/2015;22:00:00;44;4;30;2;0.19;127;154;1;12.4;0;941;37.6
27/06/2015;23:00:00;47;4;30;2;0.18;108;160;1.8;15.4;0;942;35
27/06/2015;0:00:00;60;4;47;3;0.23;76;143;1;15.9;0;942;33.7
28/06/2015;1:00:00;56;4;59;2;0.27;50;1;1.3;20.9;0;942;31.3
28/06/2015;2:00:00;0;4;34;2;0.22;62;121;1.1;25.3;0;942;28.9
28/06/2015;3:00:00;59;4;11;3;0.16;82;5;1.4;31;0;942;25.9
28/06/2015;4:00:00;47;4;10;2;0.16;75;3;1.5;33;0;942;24.9
28/06/2015;5:00:00;47;4;5;2;0.14;88;93;1.3;29.8;0;942;25
28/06/2015;6:00:00;49;4;6;2;0.13;77;8;1.2;34.3;0;942;23.3
28/06/2015;7:00:00;30;4;5;2;0.14;76;241;1.5;35.2;0;942;22.5
28/06/2015;8:00:00;31;4;4;2;0.12;78;7;1.5;37.3;0;942;22
28/06/2015;9:00:00;34;4;3;2;0.13;82;9;1.3;37.9;0;943;23.1
28/06/2015;10:00:00;44;4;5;2;0.13;83;180;1.3;34.6;0;943;26.4
28/06/2015;11:00:00;55;4;3;2;0.12;101;182;1.5;28.6;0;943;30.7
28/06/2015;12:00:00;58;5;3;2;0.13;122;32;1.5;20.8;0;943;36.1
28/06/2015;13:00:00;51;5;3;2;0.15;140;247;1.4;11.6;0;943;40.6
28/06/2015;14:00:00;51;5;2;2;0.14;148;318;1.3;8.4;0;943;41.5
28/06/2015;15:00:00;34;5;2;2;0.12;149;186;1.1;7.8;0;942;42.4
28/06/2015;16:00:00;38;5;2;2;0.14;159;187;1;6.8;0;942;43
28/06/2015;17:00:00;36;4;2;2;0.13;174;263;1.5;6.4;0;941;43.2
28/06/2015;18:00:00;44;4;4;2;0.13;184;186;1;6.6;0;941;43.9
28/06/2015;19:00:00;36;4;4;2;0.12;184;159;1.2;6.8;0;940;43.6
28/06/2015;20:00:00;36;4;10;2;0.17;166;197;1.2;6.9;0;940;43.7
28/06/2015;21:00:00;34;5;17;2;0.2;154;177;1.3;7.6;0;941;42.4
28/06/2015;22:00:00;38;4;40;2;0.25;118;247;1.5;10.3;0;941;39.4
28/06/2015;23:00:00;45;4;102;2;0.31;43;126;1.7;13.1;0;941;37
28/06/2015;0:00:00;54;5;80;3;0.27;43;52;1.8;16.5;0;942;34.7
29/06/2015;1:00:00;63;4;41;2;0.17;63;4;1.5;19.5;0;942;32
29/06/2015;2:00:00;51;4;12;2;0.12;81;267;1.6;24.2;0;942;29.1
29/06/2015;3:00:00;35;4;3;2;0.13;86;93;1.7;26.8;0;942;27.8
29/06/2015;4:00:00;40;4;3;2;0.13;87;4;1.8;30.9;0;942;26.7
29/06/2015;5:00:00;44;4;2;2;0.15;96;17;1.7;32.6;0;942;26.7
29/06/2015;6:00:00;38;4;2;2;0.17;91;268;1.8;36.6;0;942;25.6
29/06/2015;7:00:00;37;4;3;2;0.15;84;95;1.5;39.7;0;942;24.6
29/06/2015;8:00:00;35;4;21;2;0.17;63;92;1.6;41;0;942;24.6
29/06/2015;9:00:00;54;4;24;5;0.19;60;178;1.8;42.2;0;943;25.2
29/06/2015;10:00:00;49;4;12;3;0.16;81;180;1.5;37.4;0;943;28.3
29/06/2015;11:00:00;52;4;13;3;0.15;102;179;1.5;27.2;0;943;33.1
29/06/2015;12:00:00;46;5;25;4;0.19;116;237;1.6;20.1;0;943;37
29/06/2015;13:00:00;67;5;19;2;0.17;143;306;1.7;16.8;0;942;39.8
29/06/2015;14:00:00;59;5;18;4;0.15;158;333;1.6;14.4;0;942;41.1
29/06/2015;15:00:00;56;5;10;2;0.16;157;15;1.3;11.2;0;942;43.5
29/06/2015;16:00:00;66;5;10;3;0.19;146;274;1.5;9.4;0;941;43.7
29/06/2015;17:00:00;51;5;7;2;0.19;152;197;1.4;8.4;0;940;44.5
29/06/2015;18:00:00;46;5;10;2;0.23;159;220;1.6;7.4;0;940;45.4
29/06/2015;19:00:00;50;5;10;2;0.15;164;293;1.6;7.1;0;940;44.2
29/06/2015;20:00:00;49;5;20;2;0.15;145;232;1.4;6.4;0;939;44.3
29/06/2015;21:00:00;50;5;34;3;0.17;136;204;0;7.6;0;939;43.1
29/06/2015;22:00:00;52;5;52;2;0.28;104;41;0;10.6;0;939;40
29/06/2015;23:00:00;71;5;139;6;0.4;15;110;0;13.8;0;939;37.3
29/06/2015;0:00:00;64;5;47;3;0.21;102;135;0.1;14.4;0;939;37.3
30/06/2015;1:00:00;73;5;4;2;0.15;129;131;0.1;17.9;0;940;36
30/06/2015;2:00:00;72;5;2;2;0.14;128;128;0.1;20;0;940;34.2
30/06/2015;3:00:00;68;5;2;2;0.11;124;343;0;21.1;0;939;33.1
30/06/2015;4:00:00;68;5;2;2;0.1;119;126;1.9;24;0;939;31.8
30/06/2015;5:00:00;45;5;2;2;0.11;116;137;0.4;27.3;0;940;30.7
30/06/2015;6:00:00;51;4;6;2;0.15;91;320;1.2;32.6;0;939;27.7
30/06/2015;7:00:00;57;4;22;2;0.18;59;310;1.6;36.9;0;940;25.9
30/06/2015;8:00:00;59;5;32;4;0.19;53;320;1.2;39;0;940;25.3
30/06/2015;9:00:00;55;4;28;6;0.21;59;352;1.8;39;0;941;26
30/06/2015;10:00:00;56;4;26;5;0.22;75;340;1.1;30.7;0;941;30.1
30/06/2015;11:00:00;59;5;13;3;0.15;100;128;1.1;22;0;940;34.6
30/06/2015;12:00:00;59;5;13;3;0.17;111;233;0.5;18.6;0;940;37.3
30/06/2015;13:00:00;67;5;15;4;0.16;116;234;1.1;16.3;0;940;39.5
30/06/2015;14:00:00;56;5;15;3;0.15;115;183;1.5;12.8;0;940;41.2
30/06/2015;15:00:00;64;5;11;3;0.14;121;163;0.3;10.7;0;939;42
30/06/2015;16:00:00;71;5;10;3;0.16;124;156;0.2;8.4;0;938;43.1
30/06/2015;17:00:00;80;5;8;2;0.14;121;178;0.1;6.5;0;937;43.6
30/06/2015;18:00:00;82;5;9;2;0.1;119;183;0.1;6.2;0;937;43.4
30/06/2015;19:00:00;78;5;12;2;0.11;123;180;0.1;7.1;0;936;42.8
30/06/2015;20:00:00;90;5;16;2;0.16;119;183;0.1;7;0;936;42.9
30/06/2015;21:00:00;79;5;22;2;0.16;106;175;0.1;7.1;0;936;42.1
30/06/2015;22:00:00;84;5;22;2;0.17;97;174;0;7.6;0;936;39.8
30/06/2015;23:00:00;83;6;23;2;0.14;101;133;0.1;9.2;0;936;37.9
30/06/2015;0:00:00;79;5;11;2;0.11;115;176;0;9;0;937;36.8
01/07/2015;1:00:00;56;5;8;2;0.15;116;165;0;10.1;0;938;34.6
01/07/2015;2:00:00;57;5;5;2;0.15;113;156;0;13.7;0;938;32.8
01/07/2015;3:00:00;54;5;7;3;0.12;107;146;0;16.3;0;938;31.5
01/07/2015;4:00:00;58;5;4;2;0.09;105;141;0;19.4;0;938;30
01/07/2015;5:00:00;50;5;2;2;0.09;97;135;0;22.4;0;938;28.2
01/07/2015;6:00:00;46;5;4;2;0.12;93;137;0;23.3;0;939;27.5
01/07/2015;7:00:00;55;5;7;2;0.15;87;133;0;25.6;0;939;26.6
01/07/2015;8:00:00;41;5;21;3;0.17;67;31;0;28.1;0;939;25.9
01/07/2015;9:00:00;50;5;41;13;0.22;50;277;0;30.9;0;939;26.5
01/07/2015;10:00:00;62;5;16;3;0.16;89;0;0;26.2;0;939;29.7
01/07/2015;11:00:00;47;4;9;2;0.13;103;158;0;21.5;0;939;32.6
01/07/2015;12:00:00;51;5;11;3;0.1;109;109;0;17.8;0;939;35.3
01/07/2015;13:00:00;53;5;9;2;0.11;118;157;0;15.9;0;939;37
01/07/2015;14:00:00;61;6;12;3;0.18;127;180;0;14.5;0;939;38.5
01/07/2015;15:00:00;64;5;11;3;0.15;126;175;0;12.8;0;938;39.9
01/07/2015;16:00:00;56;5;10;3;0.14;127;186;0;10.9;0;937;40.7
01/07/2015;17:00:00;60;5;7;2;0.12;134;185;0;9.5;0;937;41.4
01/07/2015;18:00:00;45;5;8;2;0.11;132;179;0.1;8.4;0;936;41.3
01/07/2015;19:00:00;61;5;12;2;0.1;131;183;0.1;9.1;0;936;41.6
01/07/2015;20:00:00;69;6;16;2;0.14;130;181;0.1;9.4;0;935;41.4
01/07/2015;21:00:00;66;6;22;2;0.12;119;167;0;9.5;0;935;40.5
01/07/2015;22:00:00;93;5;17;2;0.14;118;153;0.1;16;0;936;37.6
01/07/2015;23:00:00;100;5;7;2;0.13;110;165;0;20;0;936;35.1
01/07/2015;0:00:00;76;5;3;2;0.11;104;142;0;22.5;0;937;32.8
02/07/2015;1:00:00;88;4;3;2;0.12;99;144;0;24.9;0;938;30.9
02/07/2015;2:00:00;58;5;3;2;0.12;100;142;0;23.2;0;939;29.4
02/07/2015;3:00:00;58;4;2;2;0.09;99;145;0;23.3;0;939;28
02/07/2015;4:00:00;44;4;2;2;0.11;93;152;0;25.3;0;940;26.8
02/07/2015;5:00:00;31;5;2;2;0.13;87;153;0;26.5;0;940;26.1
02/07/2015;6:00:00;38;4;3;2;0.13;82;131;0;27.2;0;940;24.9
02/07/2015;7:00:00;36;4;5;2;0.13;75;172;0.1;26.8;0;941;24.6
02/07/2015;8:00:00;31;4;15;3;0.1;62;160;0.2;25.7;0;941;24.8
02/07/2015;9:00:00;26;4;22;3;0.11;48;157;0.2;28.1;0;942;24.7
02/07/2015;10:00:00;37;4;15;3;0.1;57;175;0.3;28.5;0;942;26.2
02/07/2015;11:00:00;32;5;13;5;0.11;68;122;0.1;25;0;942;29.4
02/07/2015;12:00:00;40;5;9;3;0.09;83;189;0;20.7;0;942;31.8
02/07/2015;13:00:00;39;5;14;4;0.1;89;246;0.1;19.7;0;942;33.4
02/07/2015;14:00:00;45;5;10;3;0.11;106;6;0.5;17.8;0;942;35.2
02/07/2015;15:00:00;43;5;9;3;0.14;117;159;0.3;17;0;942;35.6
02/07/2015;16:00:00;46;5;14;4;0.2;119;257;0.1;16;0;941;37.2
02/07/2015;17:00:00;59;5;9;2;0.19;118;245;0;15.5;0;941;37.4
02/07/2015;18:00:00;59;5;9;2;0.18;123;301;0;14.7;0;941;38
02/07/2015;19:00:00;45;5;7;2;0.15;130;316;0;14.4;0;941;37.5
02/07/2015;20:00:00;48;5;13;2;0.13;125;207;0;13.4;0;941;37.8
02/07/2015;21:00:00;50;4;11;2;0.14;128;321;0;14.2;0;941;36.9
02/07/2015;22:00:00;49;4;20;3;0.15;111;181;0.4;16;0;941;34.5
02/07/2015;23:00:00;57;5;44;2;0.18;77;93;0.5;17.8;0;941;32.8
02/07/2015;0:00:00;57;5;31;2;0.16;90;130;0.6;18.6;0;942;31.6
03/07/2015;1:00:00;49;5;26;2;0.15;72;325;0.3;24.2;0;942;29
03/07/2015;2:00:00;49;5;7;2;0.15;113;128;0.3;25.6;0;942;29.9
03/07/2015;3:00:00;59;5;6;2;0.16;110;203;0.5;28.8;0;942;28.5
03/07/2015;4:00:00;55;4;2;2;0.16;121;228;0.8;32.5;0;942;27.7
03/07/2015;5:00:00;48;4;2;2;0.17;120;303;0.7;35.8;0;942;27.2
03/07/2015;6:00:00;54;4;4;2;0.16;110;24;0.4;39.2;0;942;26.4
03/07/2015;7:00:00;52;5;18;2;0.17;69;122;0.8;44.6;0;943;24.2
03/07/2015;8:00:00;54;5;25;4;0.2;67;182;0.8;46.3;0;943;24.3
03/07/2015;9:00:00;60;4;35;7;0.24;42;344;0.7;47.3;0;943;24
03/07/2015;10:00:00;63;4;14;3;0.18;87;343;0.7;44.7;0;943;26.4
03/07/2015;11:00:00;69;4;10;2;0.18;108;2;0.7;40.1;0;943;29.9
03/07/2015;12:00:00;70;4;7;2;0.16;107;130;0.8;33.7;0;943;33
03/07/2015;13:00:00;69;5;9;2;0.15;108;181;0.8;27.7;0;943;35.4
03/07/2015;14:00:00;64;5;11;3;0.19;109;181;0.8;21.8;0;942;37.8
03/07/2015;15:00:00;72;5;9;2;0.18;112;176;0.5;19.4;0;942;39.1
03/07/2015;16:00:00;65;5;8;3;0.18;116;177;0.9;18.4;0;942;40
03/07/2015;17:00:00;74;5;6;2;0.16;115;176;0.2;16.8;0;941;41
03/07/2015;18:00:00;72;4;9;2;0.16;111;183;0.1;17.1;0;941;40.9
03/07/2015;19:00:00;74;5;8;2;0.14;115;180;0.2;17.2;0;941;40.8
03/07/2015;20:00:00;93;5;11;2;0.15;116;186;0.6;16.9;0;941;40.8
03/07/2015;21:00:00;82;5;12;2;0.15;112;177;0.5;19.8;0;941;39.9
03/07/2015;22:00:00;85;4;10;2;0.21;112;131;0;25.6;0;941;37.4
03/07/2015;23:00:00;71;4;7;2;0.18;110;135;0;27.5;0;942;35.6
03/07/2015;0:00:00;75;4;4;2;0.18;109;136;0;29.6;0;942;34.2
04/07/2015;1:00:00;69;4;8;2;0.18;98;174;0;31.9;0;943;32.6
04/07/2015;2:00:00;69;4;13;3;0.2;89;160;0;35;0;943;31.1
04/07/2015;3:00:00;61;4;4;2;0.2;93;219;0;38.8;0;943;29.7
04/07/2015;4:00:00;50;4;4;2;0.19;93;17;0;38.2;0;943;28.9
04/07/2015;5:00:00;53;4;3;2;0.19;97;21;0;36;0;943;28.1
04/07/2015;6:00:00;44;4;3;2;0.16;100;24;0;34.5;0;944;27.3
04/07/2015;7:00:00;45;4;2;2;0.18;100;158;0;34.4;0;944;26.7
04/07/2015;8:00:00;30;4;13;2;0.22;60;359;0;43.8;0;944;25.3
04/07/2015;9:00:00;52;4;18;3;0.21;53;352;0;44;0;945;25.4
04/07/2015;10:00:00;50;4;7;2;0.18;77;341;0;37;0;945;27.6
04/07/2015;11:00:00;42;4;5;2;0.16;94;297;0.1;26.4;0;945;31.5
04/07/2015;12:00:00;40;5;3;2;0.14;104;322;0.2;23.3;0;944;33.6
04/07/2015;13:00:00;49;5;3;2;0.18;111;267;0;20.5;0;944;35.9
04/07/2015;14:00:00;55;5;4;2;0.22;111;292;0.1;17.9;0;944;38.4
04/07/2015;15:00:00;60;4;3;2;0.19;119;202;1.2;16.6;0;943;40.3
04/07/2015;16:00:00;62;5;3;2;0.2;127;233;0.1;16.3;0;943;41.1
04/07/2015;17:00:00;59;5;2;2;0.2;120;188;0;14.9;0;942;41.9
04/07/2015;18:00:00;65;5;3;2;0.2;130;231;0;15.3;0;942;41.8
04/07/2015;19:00:00;66;5;5;2;0.19;129;226;0.3;15.4;0;941;41
04/07/2015;20:00:00;73;5;5;2;0.18;131;235;0.3;14.8;0;940;41.7
04/07/2015;21:00:00;70;5;6;2;0.16;128;271;0.1;14.5;0;940;41.5
04/07/2015;22:00:00;71;5;24;2;0.27;106;273;0.2;17.2;0;940;38.8
04/07/2015;23:00:00;74;5;28;2;0.23;95;75;0.6;18.9;0;940;36.7
04/07/2015;0:00:00;72;5;32;2;0.19;86;113;0.7;18.6;0;940;36
05/07/2015;1:00:00;71;5;3;2;0.13;99;135;0.8;21.8;0;940;34.4
05/07/2015;2:00:00;64;5;2;2;0.15;98;140;1;25.7;0;940;32.7
05/07/2015;3:00:00;54;4;2;2;0.16;98;134;0.9;28;0;940;31.1
05/07/2015;4:00:00;50;4;2;2;0.16;98;124;0.6;29.2;0;940;29.9
05/07/2015;5:00:00;45;5;2;2;0.14;100;134;0.9;28.2;0;940;29.4
05/07/2015;6:00:00;48;5;2;2;0.15;95;223;1;29.6;0;941;28.2
05/07/2015;7:00:00;38;5;2;2;0.16;96;141;1;30;0;941;27.7
05/07/2015;8:00:00;38;4;7;2;0.2;65;1;0.7;39.6;0;942;25.2
05/07/2015;9:00:00;56;4;8;2;0.23;59;315;0.6;41;0;942;25.8
05/07/2015;10:00:00;56;4;5;2;0.19;73;124;0.1;38.4;0;942;27.6
05/07/2015;11:00:00;52;4;4;2;0.17;99;313;0.5;25.2;0;942;32.7
05/07/2015;12:00:00;58;5;4;2;0.17;111;11;0.7;20.9;0;942;35.5
05/07/2015;13:00:00;56;5;5;2;0.21;116;229;0.5;17.1;0;942;38.2
05/07/2015;14:00:00;60;5;5;2;0.21;125;300;0.3;14.6;0;942;40.2
05/07/2015;15:00:00;57;5;4;2;0.19;133;199;0;12.7;0;942;41.3
05/07/2015;16:00:00;64;5;4;2;0.2;128;218;0.3;10.1;0;941;42.6
05/07/2015;17:00:00;70;5;3;2;0.18;137;227;0.3;9.8;0;941;42
05/07/2015;18:00:00;53;4;8;2;0.18;138;204;0.9;10.4;0;941;41.4
05/07/2015;19:00:00;50;5;7;2;0.17;131;223;0.8;10.5;0;940;41.1
05/07/2015;20:00:00;57;5;12;2;0.19;122;202;0.2;10.9;0;940;41.1
05/07/2015;21:00:00;66;5;9;2;0.22;127;163;0.3;10.6;0;940;41.3
05/07/2015;22:00:00;55;4;25;2;0.26;105;176;0.2;12.1;0;940;39.2
05/07/2015;23:00:00;65;6;128;20;0.63;7;96;0.8;16.8;0;940;36.4
05/07/2015;0:00:00;84;6;115;26;0.63;4;13;0.9;21.2;0;941;34
06/07/2015;1:00:00;91;5;62;8;0.31;49;200;1.4;19.3;0;941;33.5
06/07/2015;2:00:00;58;5;40;2;0.23;38;23;1.2;25.1;0;941;30.2
06/07/2015;3:00:00;69;5;34;2;0.23;39;18;1.2;26;0;941;29.4
06/07/2015;4:00:00;74;5;20;2;0.18;44;180;1.2;31.5;0;941;26.7
06/07/2015;5:00:00;61;4;7;2;0.16;61;179;1;33.7;0;941;25.3
06/07/2015;6:00:00;59;4;7;2;0.18;59;340;1.2;34.8;0;941;24.9
06/07/2015;7:00:00;60;4;11;2;0.18;53;122;1.2;36.5;0;941;24.4
06/07/2015;8:00:00;57;4;12;2;0.17;55;90;1.4;38.3;0;942;23.6
06/07/2015;9:00:00;55;4;10;2;0.17;62;19;1.1;38.1;0;942;24.2
06/07/2015;10:00:00;71;5;21;5;0.24;57;182;1.2;32.9;0;943;28.2
06/07/2015;11:00:00;73;5;14;3;0.16;87;344;1.2;24.8;0;943;33.1
06/07/2015;12:00:00;78;5;16;3;0.17;108;311;1;18.5;0;942;37.8
06/07/2015;13:00:00;78;5;19;3;0.14;113;298;1;14.9;0;942;40.6
06/07/2015;14:00:00;69;6;18;3;0.16;120;261;0.5;12;0;942;42.4
06/07/2015;15:00:00;83;5;15;2;0.2;123;191;0;10.1;0;942;43.4
06/07/2015;16:00:00;90;5;11;2;0.23;122;201;0;9.1;0;941;44
06/07/2015;17:00:00;106;5;9;2;0.2;124;174;0;8.5;0;941;44.8
06/07/2015;18:00:00;83;5;11;2;0.19;124;93;0;7.9;0;940;45.2
06/07/2015;19:00:00;87;5;15;2;0.17;117;207;0;7;0;940;45
06/07/2015;20:00:00;82;5;15;2;0.14;105;187;0.4;6.4;0;939;45.2
06/07/2015;21:00:00;75;5;16;3;0.13;96;164;0.7;7.4;0;939;42.8
06/07/2015;22:00:00;89;5;17;2;0.11;83;154;1.4;7.9;0;939;41.2
06/07/2015;23:00:00;83;5;46;5;0.15;40;159;1.1;9.9;0;939;38.7
06/07/2015;0:00:00;83;6;61;9;0.17;27;151;1.4;11.3;0;940;37.1
07/07/2015;1:00:00;83;6;45;3;0.18;45;150;0.9;12.4;0;940;36.7
07/07/2015;2:00:00;77;5;46;3;0.24;30;98;1.3;15.5;0;940;34.3
07/07/2015;3:00:00;77;5;7;2;0.13;68;155;1;15;0;940;33.6
07/07/2015;4:00:00;86;5;14;2;0.14;37;238;1.4;25.1;0;940;28.7
07/07/2015;5:00:00;81;5;32;3;0.2;14;12;1.3;25.3;0;940;29.1
07/07/2015;6:00:00;79;4;14;2;0.18;30;126;0.7;30.5;0;940;25.7
07/07/2015;7:00:00;80;5;10;2;0.18;37;13;1.4;32.3;0;941;24.3
07/07/2015;8:00:00;72;5;34;12;0.25;15;337;1.1;31.2;0;941;25.6
07/07/2015;9:00:00;75;5;27;9;0.28;27;179;1;34.5;0;941;24.6
07/07/2015;10:00:00;75;5;28;8;0.23;43;343;0;26.3;0;941;29.7
07/07/2015;11:00:00;88;0;0;0;0;0;305;0.2;18.9;0;942;36.3
07/07/2015;12:00:00;131;0;0;0;0;0;138;1.1;13.8;0;942;36.6
07/07/2015;13:00:00;189;0;10;332;0;0;0;1;13.2;2.87;942;35.3
07/07/2015;14:00:00;169;3;24;2;0;142;90;1.5;12.3;0;942;36
07/07/2015;15:00:00;129;2;19;2;0;135;0;1.8;10.1;0;941;36.9
07/07/2015;16:00:00;59;2;17;3;0;121;0;1.8;8.1;0;940;37.6
07/07/2015;17:00:00;75;2;14;2;0;124;0;2.2;7.3;0;940;38.1
07/07/2015;18:00:00;68;2;17;2;0;117;0;2.2;6.9;0;939;38.1
07/07/2015;19:00:00;73;2;20;2;0;111;0;1.8;6.9;0;939;37.9
07/07/2015;20:00:00;76;2;21;2;0;101;0;1.5;6.6;0;938;37.2
